permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-4669,,"Building Permit With Plan Check",,,"18755 Sweetwater Springs Rd Guerneville [GUE]",,069-060-024,,"SFD Ground Mount PV expansion 1.658kW and Battery Storage expansion 13.6 kWh to (E) Ground Mount. Total sizing: 6.168 kW PV and 27.2 kWh Battery Storage"
BLD25-4670,"Resubmittal Received","Building Permit With Plan Check",,,"6184 Cottage Ridge Rd Windsor [WIN]",,067-340-017,,"SFD - Install approximately 25' of rear yard retaining wall."
BLD25-4674,"Ready for Plan","Building Permit With Plan Check",,,"1355 N Castle Rd Sonoma [SON]",,127-111-062,,"SFD, addition (396 SF) remodel (2,894 SFD) new electrical to garage (400 SF) Extensive remodel to a 3-bed two-story single family residence. All work is within existing footprint, same bed count, and no grading outside footprint. Additional square footage is accomplished by making two story what was previously single story."
BLD25-4675,"Ready for Plan","Building Permit With Plan Check",,,"22350 Hwy 116 Monte Rio [MRO]",,097-100-024,,"*VBU23-0527**/**3rd. Party Requested, BPC-018 in Docs** New SFD 2,226 sq.ft., attached garage 785 sq.ft., open patio/decks 768 sq.ft."
BLD25-4676,"Ready for Plan","Building Permit With Plan Check",,,"22350 Hwy 116 Monte Rio [MRO]",,097-100-024,,"*VBU23-0527**/ **3rd. Party Requested, BPC-018 in Docs*** New ADU 1,172 sq.ft., attached garage 543 sq.ft., covered porch 530 sq.ft., open patio 120 sq.ft."
BLD25-4677,,"Building Permit With Plan Check",,,"10213 Green Valley Rd Graton [GRA]",,104-050-012,,"SFD, Roof Mount Solar Panel Install 16.3kW DC, 15.36kW AC PV SYSTEM on detached Garage"
BLD25-4679,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1215 Hwy 1 Bodega Bay [BBY]",,100-091-002,,"In-kind repair/replacement of existing wood decking, including selective salvage and replacement footings as needed. Includes replacement of low landscape retaining wall and two new exempt arbors under 11 ft height, under 120 sq ft footprint, and over 50 ft apart. No utilities. Work is exempt and ministerial, submitted with broader CDP to clear red tag."
BLD25-4680,Finaled,"Building Permit With Plan Check",,,"6698 Eagle Ridge Rd Penngrove [PEN]",,136-300-045,,"SFD, Roof Mount Solar Install 9.02kW w/ ESS 13.5kWh"
BLD25-4681,"Ready for Plan","Building Permit With Plan Check",,,"9627 Westside Rd Forestville [FOR]",,110-140-013,,"New Detached ADU (748 SF), Deck (186 SF), Cov'd Porch (24 SF) Construct New 748SF Detached ADU"
BLD25-4683,"Ready for Plan","Building Permit With Plan Check",,,"216 De Chene Ave Agua Caliente [AGU]",,056-201-021,,"Sonoma County Regional Parks Larsen Park Renovation: Covered dugouts and a large shade structure. The estimated value is $44,500. This permit application is for covered dugouts and a large shade structure at Larson Park. The estimated value is $44,500."
BLD25-4683,"Ready for Plan","Building Permit With Plan Check",,,"216 De Chene Ave Agua Caliente [AGU]",,056-201-021,,"Sonoma County Regional Parks Larsen Park Renovation: Covered dugouts and a large shade structure. The estimated value is $44,500. This permit application is for covered dugouts and a large shade structure at Larson Park. The estimated value is $44,500."
BLD25-4684,"Awaiting Applicant Response","Building Permit With Plan Check",,,"9358 Argonne Way Forestville [FOR]",,082-094-073,,"Wood retaining wall 3'-6' tall approx 30' long with back of wall drain"
BLD25-4686,"Awaiting Applicant Response","Building Permit With Plan Check",,,"11827 Orchard Rd Forestville [FOR]",,081-282-022,,"Replacement of a retaining wall"
BLD25-4687,"Resubmittal Requested","Building Permit With Plan Check",,,"3971 Skillman Ln Petaluma [PET]",,021-125-003,,"Replace demolished manufactured home with new Detached ADU (799 SF), Deck (285 SF)"
BLD25-4688,,"Building Permit With Plan Check",,,"5249 Winter Creek Rd Mark West Springs [MWS]",,067-170-010,,"SFD, Install ESS 27kWh"
BLD25-4689,,"Building Permit With Plan Check",,,"999 Wildwood Trl Kenwood [KEN]",,030-141-010,,"NEW RESIDENCE WITH FRONT PORCH, Roof Mount Solar Panel Install 4.6 kW, Five Rec Solar 460 watt solar panels with five Enphase microinverters, a Enphase IQ Gateway for monitoring, and a knife blade disconnect."
BLD25-4690,"Application Accepted/In","Building Permit With Plan Check",,,"3710 Bodega Ave Petaluma [PET]",,021-140-054,,"SFD UNIT #3 - Conversion of Unpermitted 133 SF Bedroom to an Office to clear VBU25-0174"
BLD25-4691,"Awaiting Applicant Response","Building Permit With Plan Check",,,"3710 Bodega Ave 8 Petaluma [PET]",,021-140-054,,"LEGALIZING NEW OFFICE"
BLD25-4692,"Ready for Plan","Building Permit With Plan Check",,,"8525 Starr Rd Windsor [WIN]",,066-191-043,,"SFD - Remodeling 2,332 SF, Adding 1,008 SF of conditioned space, Adding 194 SF of Covered Decks/Patios, Removing 144 SF of Garage, Removing 550 SF of Uncovered Patio REMODEL AND EXPANSION TO EXISTING SINGLE FAMILY HOME. CREATE 3 BEDROOM, 3 BATH HOME WITH 2 CAR ATTACHED GARAGE, COVERED PORCH."
BLD25-4698,,"Building Permit With Plan Check",,,"4099 Petaluma Blvd S Petaluma [PET]",,019-320-028,,"T-Mobile: Cell site modifications, Remove (E) T-Mobile 120V, 3W, 200A Meter W/100A Service Disconnect Install (N) 240V, 3W, 200A, 4-Clip Meter W/200A Service Disconnect and Test Bypass"
BLD25-4700,"Ready for Plan","Building Permit With Plan Check",,,"6323 Burnside Rd Bloomfield [BLO]",,027-270-026,,"Convert Det'd Garage to ADU (864 SF) - Decommission Bedroom is SFD under BLD25-5037"
BLD25-4701,,"Building Permit With Plan Check",,,"16685 Mission Way Glen Ellen [GLE]",,056-564-007,,"SFD, Install Generator 22kW"
BLD25-4702,"Ready for Plan","Building Permit With Plan Check",,,"1195 Moss Rd Cotati [COT]",,046-063-004,,"SFD, Addition (829 SF) A single story addition of approximately 792.50 sq.ft. connecting existing house to existing garage"
BLD25-4703,,"Building Permit With Plan Check",,,"999 Accela Way",,999-999-999,,"Nikki test"
BLD25-4706,"Ready for Plan","Building Permit With Plan Check",,,"1651 Baird Rd Rincon Valley [RIN]",,029-040-035,,"New Shed, 192SF, wood shed 12x16 to store garden equipment, assembled from a kit, placed adjacent to (E) garage, replacing rusted metal shed, no plumbing or electricity, perscriptive code"
BLD25-4712,Finaled,"Building Permit With Plan Check",,,"9205 Carols View Ln Forestville [FOR]",,083-030-084,,"SFD, Roof Mount Solar Install 7.36kW to tie into (E) ESS"
BLD25-4714,,"Building Permit With Plan Check",,,"8435 Franz Valley School Rd Mark West Springs [MWS]",,120-140-089,,"SFD, (N) 26kW Air-Cooled Propane Generator & ATS 200A"
BLD25-4715,"Application Accepted/In","Building Permit With Plan Check",,,"999 Accela Way",,999-999-999,,Test
BLD25-4717,"Ready for Plan","Building Permit With Plan Check",,,"6601 Sonoma Mountain Rd Glen Ellen [GLE]",,055-080-014,,"New Detached Garage 588 SF and attached carport 560 SF"
BLD25-4719,,"Building Permit With Plan Check",,,"1687 Balverne Ln Windsor [WIN]",,161-010-031,,"New Pool and Spa w/auto safety cover and equipment. (STK25-0023). Valuation: $156,000"
BLD25-4720,"Resubmittal Received","Building Permit With Plan Check",,,"10035 Bodega Hwy Twin Hills [TWI]",,077-010-061,,"SFD, New Generator 26kW Air cooled propane and 200AMP automatic transfer switch"
BLD25-4722,"Ready for Plan","Building Permit With Plan Check",,,"1633 Willowside Rd Santa Rosa [SRO]",,057-012-054,,"Remodel of an existing 1 story accessory structure. The existing accessory structure is adjacent to an existing single family dwelling. Existing uses are a garage and workshop with a sink. Proposed uses are a garage, gym, wine storage, art studio and a half bath. No addition is proposed."
BLD25-4723,,"Building Permit With Plan Check",,,"4325 W Dry Creek Rd Geyserville [GEY]",,090-130-012,,"New Pool, inground, gunite 19' x 38'= 770sq.ft.with auto safety cover and gas heater (Valuation - $110,000)"
BLD25-4725,"Ready for Plan","Building Permit With Plan Check",,,"2800 Fedrick Ranch Rd Lakeville [LAK]",,068-201-004,,"SFD, Convert attached Barn to Rec Rm 1181 SF and enclose outdoor breezeway to closed entry, (N) 1/2 BA+shower in (E) Garage, (N) Outdoor Storage 37 SF 1) CONVERT (E) GARAGE/BARN INTO REC. ROOM 2) CONVERT (E) OUTDOOR BREEZEWAY INTO (N) ENCLOSED ENTRY 3) (N) HALF BATH + SHOWER W/ EXTERIOR ENTRY TO BE ADDED WITHIN (E) GARAGE SECTION."
BLD25-4727,"Application Accepted/In","Building Permit With Plan Check",,,"4125 Chico Ave Bellevue [BEL]",,035-071-046,,"Construction of a private sewer main on proposed Tract 2 of LLA24-0022 - approx. 275 feet of 424 feet total - includes lateral stubs for 2 structures proposed on Tract 2 (southern parcel)"
BLD25-4727,"Application Accepted/In","Building Permit With Plan Check",,,"4125 Chico Ave Bellevue [BEL]",,035-071-046,,"Construction of a private sewer main on proposed Tract 2 of LLA24-0022 - approx. 275 feet of 424 feet total - includes lateral stubs for 2 structures proposed on Tract 2 (southern parcel)"
BLD25-4728,"Application Accepted/In","Building Permit With Plan Check",,,"4131 Chico Ave Bellevue [BEL]",,035-071-019,,"Construction of a private sewer main on proposed Tract 1 of LLA24-0022 - approx. 107 feet of 424 feet total - includes lateral stubs for 2 structures proposed on Tract 1 (middle parcel of 3 in scope of this project)"
BLD25-4728,"Application Accepted/In","Building Permit With Plan Check",,,"4131 Chico Ave Bellevue [BEL]",,035-071-019,,"Construction of a private sewer main on proposed Tract 1 of LLA24-0022 - approx. 107 feet of 424 feet total - includes lateral stubs for 2 structures proposed on Tract 1 (middle parcel of 3 in scope of this project)"
BLD25-4730,"Payment Due Building Permit With","Plan Check",,,"13756 Arnold Dr Glen Ellen [GLE]",,054-460-003,,"SF71406M - SAFETY REMEDIATION - INSTALL PROPOSED CONTROL LINES AND FLAGS FOR DESIGNATED ACCESS PATH, INSTALL PROPOSED GUARD RAIL(S) AT UNPROTECTED ROOF EDGE(S), INSTALL (4) PROPOSED GUARD RAIL SYSTEM OR COVER FOR UNPROTECTED SKYLIGHTS, INSTALL (1) PROPOSED ACCESS PLATFORM FOR EQUIPMENT CABINET ACCESS"
BLD25-4731,"Application Accepted/In","Building Permit With Plan Check",,,"4127 Chico Ave Bellevue [BEL]",,035-071-050,,"Construction of a private sewer main - approx. 49 feet of 424 feet total - and sewer lateral connection to proposed manufactured home"
BLD25-4732,Issue/Payment,"Building Permit With Plan Check",,,"1500 Country Club Dr Petaluma [PET]",,019-220-042,,"*EFR* Verizon: Cell Site Modifications Verizon Wireless (839416/708720) modification at existing wireless telecommunications tower site. Remove and replace (3) antennas. Remove (3) radio units and associated cabling. No increase to height of tower. No ground work. Section 6409(a) Eligible Facilities Request."
BLD25-4733,,"Building Permit With Plan Check",,,"11957 Bodega Hwy Twin Hills [TWI]",,073-090-058,,"ESS 16.14kWh AC, to tie in with existing solar."
BLD25-4737,"Ready for Plan","Building Permit With Plan Check",,,"19344 McCray Ridge Rd Guerneville [GUE]",,069-030-032,,"New Metal Building (1,200 SF) for Ag Use"
BLD25-4738,,"Building Permit With Plan Check",,,"399 King Rd Petaluma [PET]",,113-100-046,,"SFD, Roof Mount Solar Panel Install 4.4kW with Battery storage 10kWh"
BLD25-4740,"Ready for Plan","Building Permit With Plan Check",,,"3955 Vine Hill Rd Graton [GRA]",,130-050-017,,"SFD FULL REMODEL (402 SF STRUCTURAL) / DECK ADDN & RPLC DECK MEMBERS Remodel of single family dwelling, including repair/replace in kind kitchen/bathroom, redo and add to existing deck members, including replacement of existing deck members"
BLD25-4746,,"Building Permit With Plan Check",,,"8175 Davis Ln Penngrove [PEN]",,047-202-022,,"SFD, Install 15 kW energy storage system integrated with existing solar system. Original solar permit BLD06-1729. For SFD."
BLD25-4748,,"Building Permit With Plan Check",,,"350 Conifer Close Sea Ranch [SEA]",,155-240-013,,"SFD - (N) 6.38kW Roof Mount PV System w/ 19.95 kWh ESS INSTALLING 6.38KW ROOF MOUNTED SOLAR SYSTEM WITH BATTERY BACK UP."
BLD25-4749,"Awaiting Applicant Response","Building Permit With Plan Check",,,"12600 Pine Flat Rd Geyserville [GEY]",,141-040-029,,"Install one new 6,000 gallon above ground diesel tank, and associated concrete foundation and blast wall."
BLD25-4750,Finaled,"Building Permit With Plan Check",,,"1011 Westside Rd Healdsburg [HEA]",,110-350-004,,"SFD, Converting Den to 5th Bedroom. SEP24-0225 No construction needed- convert existing den to bedroom now that we have a finaled expanded septic SEP24-0225"
BLD25-4752,"Ready for Plan","Building Permit With Plan Check",,,"Agua Caliente [AGU]",,056-512-022,,"New detached Carport 440 SF"
BLD25-4753,,"Building Permit With Plan Check",,,"16685 Hwy 116 N Guerneville [GUE]",,071-180-001,,"To Complete BLD17-5352, Major Remodel & Small Addition to Fire Damaged Duplex w/ (N) Uncovered Decks @ 45%"
BLD25-4759,,"Building Permit With Plan Check",,,"17970 Hillcrest Ave Guerneville [GUE]",,106-080-040,,"SFD - (N) 13.5kWh Tesla Powerwall 3 ESS, One (N) Tesla Backup Gateway 3 and associated hardware New energy storage system on existing main dwelling. Addition of one new Tesla Powerwall 3 / 11.5kW, 13.5kWH, one new Tesla Backup Gateway 3 and all associated hardware."
BLD25-4761,,"Building Permit With Plan Check",,,"1041 Middle Two Rock Rd Petaluma [PET]",,021-050-007,,"ESS 15.0kWh to tie in with existing solar."
BLD25-4764,"Resubmittal Received","Building Permit With Plan Check",,,"21350 River Rd Geyserville [GEY]",,141-180-003,,"IN-GROUND GUNITE POOL STOCK PLAN ST 14-0008. Permit to renew BLD14-4068 (expired) See attached docs."
BLD25-4773,"Resubmittal Requested","Building Permit With Plan Check",,,"8509 Franz Valley School Rd Mark West Springs [MWS]",,120-150-047,,"EVT17-01569 (N) ADU 1,016 SF Converted from (E) Art Studio & Portion of Barn - 2017 Sonoma Complex Fire"
BLD25-4777,"Ready for Plan","Building Permit With Plan Check",,,"3403 Santa Rosa Ave 102 Bellevue [BEL]",,134-123-044,,"Commercial Install (1) Sign, internally illuminated pan channel letter sign being individual letters ""NUG"" with logo element installed on building fascia and old sign removed."
BLD25-4778,,"Building Permit With Plan Check",,,"1533 Welter Ct Graton [GRA]",,060-390-032,,"ESS 10.76kWh AC, to tie in with existing solar."
BLD25-4781,,"Building Permit With Plan Check",,,"3828 Bloomfield Rd Twin Hills [TWI]",,025-100-028,,"SFD - Adding 13.92kW Roof Mount PV System & 25kWh ESS to Existing PV System Installation of: 13.92kW PV System, 25kWh ESS, 200A MSP (1) 200A Main Service Panel, (32) Microinverters (32) Rooftop PV Modules (5) Battery (1) Combiner (1) Controller (1) Disconnect Switch"
BLD25-4787,"Ready for Plan","Building Permit With Plan Check",,,"18612 Hwy 12 Agua Caliente [AGU]",,056-501-009,,"Mary's Pizza: Rebuild arbor structure with (n) cable rail and glass wall panels. ADA improvements to include parking signage, striping, and path of travel. 18636 Sonoma Hwy, Sonoma; Mary's Pizza Rebuild arbor structure with (n) cable rail and glass wall panels as shown. Update (e) ADA parking signage and striping. Remove non complying ramp with new ADA compliant ramp, rails and warning mat. Replace old concrete stairs and planter in patio with new concrete slab. install new warning mat. Update (e) ADA parking signage, striping, and path of travel."
BLD25-4787,"Ready for Plan","Building Permit With Plan Check",,,"18612 Hwy 12 Agua Caliente [AGU]",,056-501-009,,"Mary's Pizza: Rebuild arbor structure with (n) cable rail and glass wall panels. ADA improvements to include parking signage, striping, and path of travel. 18636 Sonoma Hwy, Sonoma; Mary's Pizza Rebuild arbor structure with (n) cable rail and glass wall panels as shown. Update (e) ADA parking signage and striping. Remove non complying ramp with new ADA compliant ramp, rails and warning mat. Replace old concrete stairs and planter in patio with new concrete slab. install new warning mat. Update (e) ADA parking signage, striping, and path of travel."
BLD25-4790,"Ready for Plan","Building Permit With Plan Check",,,"9470 Los Guilicos Ave Kenwood [KEN]",,050-263-064,,"Application to resolve code enforcement violation VBU24-0267 to legalize an unpermitted ADU conversion from an existing art studio space in an existing garage into a 431 sqft ADU"
BLD25-4791,"Ready for Plan","Building Permit With Plan Check",,,"9470 Los Guilicos Ave Kenwood [KEN]",,050-263-064,,"Decommission Bedroom to Office in SFD (182 SF) for ADU Permitted Separately"
BLD25-4806,,"Building Permit With Plan Check",,,"2150 Calistoga Rd Rincon Valley [RIN]",,030-130-062,,"Roof Mount Solar Panel Install 11.48kW on Farmhouse"
BLD25-4810,"Ready for Plan","Building Permit With Plan Check",,,"5452 Hall Rd Santa Rosa [SRO]",,130-240-055,,"VBU24-0127: Unpermitted 1,944 sq. ft. horse barn Legalize an existing unpermitted 1,944 sq. ft. horse barn. Occupancy group U. Add Strong Wall structural upgrade. Resolves violation VBU24-0127."
BLD25-4812,,"Building Permit With Plan Check",,,"2550 Mountain Ranch Rd Penngrove [PEN]",,137-040-018,,"Install new 11.61kW solar PV system with a new energy storage system."
BLD25-4817,"Ready for Plan","Building Permit With Plan Check",,,"6718 Baker Ln Twin Hills [TWI]",,063-213-036,,"SFD - REPAIR 795 SF ATTACHED GARAGE - FIRE DAMAGE, LIKE FOR LIKE, INCLUDES ELECTRICAL/MECHANICAL/PLUMBING REPAIR SINGLE STORY ATTACHED GARAGE DUE TO INTERIOR DOMESTIC FIRE. THIS IS A LIKE FOR LIKE NON-SUBSTANTIAL REPAIR."
BLD25-4822,"Application Accepted/In","Building Permit With Plan Check",,,"1735 S Wright Rd Bellevue [BEL]",,035-171-043,,"Coverting existing 3 bed SFD into 2 bed ADU 1,170 SF To convert an existing 3 bedroom residence into a 2 bedroom ADU by converting one bedroom into family room"
BLD25-4823,"Ready for Plan","Building Permit With Plan Check",,,"7900 Scotts Ter Graton [GRA]",,130-190-096,,"21.12 kW Gound Mount Photovoltaic Solar Replacement and 32 kWh Battery Installation"
BLD25-4827,"Ready for Plan","Building Permit With Plan Check",,,"168 Hazelnut Ln Bellevue [BEL]",,043-290-041,,"Roof rebuild and remodel/repair Fire damage reconstruction includes rebuilding the entire roof with new prefabricated trusses, sheathing, and composition shingles. All wall assemblies will be rebuilt with new framing, insulation, finishes, windows, and doors. Floor assemblies at both levels will be replaced, including I-joists, sheathing, and finishes. Electrical work includes new wiring, fixtures, and replacement of main and sub panels. Mechanical and plumbing work includes new FAU, ductwork, gas water heater, and plumbing fixtures throughout."
BLD25-4829,Finaled,"Building Permit With Plan Check",,,"5667 Windsor Rd Windsor [WIN]",,066-260-026,,"SFD, Roof Mount Solar Install 4.60kW & ESS 10kWh"
BLD25-4830,"Resubmittal Requested","Building Permit With Plan Check",,,"5800 Hwy 116 N Forestville [FOR]",,084-060-025,,"SFD, Foundation repair using 1 Intellijack"
BLD25-4832,,"Building Permit With Plan Check",,,"16800 Watson Rd Guerneville [GUE]",,069-320-013,,"SFD, New ESS 13.5 kWh"
BLD25-4834,"Ready for Plan","Building Permit With Plan Check",,,"123 Davis Ln Penngrove [PEN]",,047-231-017,,"Install Factory Built modular ADU on perimeter foundation with wrap around deck"
BLD25-4835,"Awaiting Applicant Response","Building Permit With Plan Check",,,"11940 Old Redwood Hwy Windsor [WIN]",,086-120-046,,"Get final permit on replacement mobile home."
BLD25-4837,"Ready for Plan","Building Permit With Plan Check",,,"2055 Live Oak Farm Ln Petaluma [PET]",,048-121-081,,"Ground-mount PV 16.56kW DC (34.50kW AC) and ESS 67.5kWh AC, to tie in with existing roof-mount solar."
BLD25-4838,,"Building Permit With Plan Check",,,"119 Temelec Cir Sonoma [SON]",,142-130-019,,"SFD, Roof Mount Solar panel install 6.16kW, Battery Storage, GRID TIED MICROINVERTERS, TO MAIN SERVICE PANEL."
BLD25-4845,,"Building Permit With Plan Check",,,"3780 White Alder Sonoma [SON]",,142-280-049,,"SFD, Roof Mount Solar Install 11.18kW w/ New Battery Storage"
BLD25-4852,,"Building Permit With Plan Check",,,"13863 Village Ave Healdsburg [HEA]",,088-120-006,,"SFD, Roof Mount Solar Install 10.32kW w/ (N) ESS"
BLD25-4853,,"Building Permit With Plan Check",,,"18900 Olive Ave Agua Caliente [AGU]",,052-252-021,,"SFD, Roof Mount Solar Install 8.6kW with ESS"
BLD25-4860,,"Building Permit With Plan Check",,,"1133 Hurlbut Ave Graton [GRA]",,060-301-041,,"SFD, Roof Mount Solar Install 10.56kW & ESS 20kWh"
BLD25-4861,"Plan Check Comments","Building Permit With Plan Check",,,"4214 Sylvester Ln Mark West Springs [MWS]",,120-140-094,,"2017 SONOMA COMPLEX FIRE -Add a 5.16kW Ground Mount PV Array - Grid-Tied system without storage - Build 3"" Pipe Mount Structure 7.5' in Height - 6 qty 1' wide by 6' deep cement holes for piers - Array size 35' X 18'"
BLD25-4862,Issue/Payment,"Building Permit With Plan Check",,,"19800 8th St E Sonoma [SON]",,128-051-030,,"One post and panel ground sign"
BLD25-4863,"Ready for Plan","Building Permit With Plan Check",,,"512 Donald St Agua Caliente [AGU]",,127-092-026,,"INTERIOR REMODEL TO INCLUDE: REMODEL OF EXISTING KITCHEN & LAUNDRY ROOM REPLACE FLOORING IN KITCHEN AND LAUNDRY ROOM. REMOVE EXISTING FIREPLACE AND CREATE NEW ARCHED OPENING BETWEEN LIVING AND FAMILY ROOM, REPLACE EXISTING FAMILY ROOM AND KITCHEN WINDOW WITH LARGER EXPANDED OPENINGS, PATCH AND REPAIR STUCCO AS NEEDED."
BLD25-4866,"Awaiting Applicant Response","Building Permit With Plan Check",,,"8616 Green Valley Rd Graton [GRA]",,130-060-073,,"SFD - Install 436 SF Pergola at Main Entry of Existing Residence"
BLD25-4867,Finaled,"Building Permit With Plan Check",,,"20240 5th St W Sonoma [SON]",,128-161-025,,"SFD, Install ESS 40.5kWh"
BLD25-4871,"Resubmittal Received","Building Permit With Plan Check",,,"15019 LAUREL Ln Forestville [FOR]",,071-070-038,,"SFD, INSTALL ESS 13.5 KWH AND ASSOCIATED HARDWARE"
BLD25-4872,"Plan Check Comments","Building Permit With Plan Check",,,"23150 Dutcher Creek Rd Geyserville [GEY]",,139-130-039,,"Construction of a permanent Dutcher Creek crossing with concrete footings, abutments and wing walls."
BLD25-4873,"Ready for Plan","Building Permit With Plan Check",,,"3101 Westside Rd Healdsburg [HEA]",,110-070-025,,"New Prefab Carport 1,100 SF for Ag Vehicles (Replacing AEX25-0039)"
BLD25-4877,,"Building Permit With Plan Check",,,"17290 Healdsburg Ave Geyserville [GEY]",,091-070-027,,"SFD, Roof Mount Solar Install 10.44kW, ESS 30kWh, Level 2 EV Charger, & IQ meter collar at MSP"
BLD25-4878,,"Building Permit With Plan Check",,,"591 Lawndale Rd Kenwood [KEN]",,050-050-035,,"SFD, Roof Mount Solar Install 10.56kW"
BLD25-4884,,"Building Permit With Plan Check",,,"13357 Bodega Hwy Twin Hills [TWI]",,073-130-013,,"SFD, Roof Mount Solar Install 14.76kW w/ (2) ESS"
BLD25-4887,,"Building Permit With Plan Check",,,"2898 Rollo Rd Bennett Valley [BEN]",,055-210-002,,"Res, Roof Mount Solar Install 6.45kW on (E) Carport, (N) ESS, & MPU 200A"
BLD25-4889,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1495 Hurlbut Ln Graton [GRA]",,060-301-051,,"Repair of an existing home after a house fire. The house has been assessed and yellow tagged under permit number EVT25-00024."
BLD25-4890,,"Building Permit With Plan Check",,,"436 Country Club Dr Santa Rosa [SRO]",,130-382-008,,"SFD, ROOF MOUNT INSTALL 12.71 KW DC PV WITH 40.5KWH HOME BACKUP BATTERY; 200A MAIN SERVICE PANEL UPGRADE"
BLD25-4896,,"Building Permit With Plan Check",,,"189 Sundown Ct Mark West Springs [MWS]",,067-230-021,,"Retaining wall for detached patio area, not conncetd to a house (70ft away) (over 4ft h) in landscape areas."
BLD25-4897,Issue/Payment,"Building Permit With Plan Check",,,"4188 Price Ave Bellevue [BEL]",,035-082-049,,"RENEW BLD16-2419 NEW GARAGE WITH 2ND FLOOR REC ROOM. 852 SQ FT ON EACH LEVEL"
BLD25-4898,"Payment Due Building Permit With","Plan Check",,,"12284 Adine Ct Glen Ellen [GLE]",,053-220-006,,"EVT17-05369 New ADU 1098 SF, 1BDR 1 BA with below grade basement- wine storage rm .MEDIA ROOM, AND A CENTRAL, LIVING/DINING/KITCHEN AREA. BELOW THE ADU IS A BELOW GRADE BASEMENT WINE STORAGE ROOM, ACCESSED FROM THE EXTERIOR."
BLD25-4900,,"Building Permit With Plan Check",,,"152 Sounding Sea Ranch [SEA]",,156-470-018,,"Kitchen and bathroom remodel in existing locations, no structural changes."
BLD25-4906,"Resubmittal Requested","Building Permit With Plan Check",,,"34 Mark West Springs Rd Windsor [WIN]",,058-040-069,,"*3rd Party Plan Check Requested* Commercial TI - Interior alteration within(E) medical office building at the Sutter Health Medical Center. MOB footprint is listed as its own parcel surrounded by the Health Center parcel. Scope of work includes demolition of (E) 3rd floor medical office space to make way for proposed medical office space. Total tenant space is roughly 11000 SF, and will include arch, structural, mechanical, elec, plumbing and fire protection scope."
BLD25-4912,"Ready for Plan","Building Permit With Plan Check",,,"339 Paula Ln Petaluma [PET]",,019-080-020,,"New SFD (4,265 SF), Att'd ADU (959 SF), Garage (2,219 SF) & Deck (738 SF) - Pool & Rooftop PV to be permitted separately"
BLD25-4918,"Resubmittal Requested","Building Permit With Plan Check",,,"4504 Parker Hill Rd Mark West Springs [MWS]",,029-160-039,,"2017 SONOMA COMPLEX FIRE 3rd Party Request: RPLC SFD (2,430 SF) Uncond. Attic: (452 SF), Garage: (508 SF), Porch: (297 SF) EVT17-04342: New SFD, 3BD/3BA with unconditioned attic and attached garage. Living area: 2430.7, Uncond. Attic: 452, Garage: 508.6, Porch: 297"
BLD25-4919,"Ready for Plan","Building Permit With Plan Check",,,"12104 Summerhome Park Rd Forestville [FOR]",,081-292-058,,"To Renew Expired application BLD23-6299 This project consists of the removal and replacement of approximately 23 linear feet of a failing retaining wall. The new section will be constructed to match the style, materials, and finish of the existing wall to ensure a seamless appearance and maintain structural integrity. Work will include demolition and disposal of the deteriorated wall section, preparation of the foundation, installation of the new retaining structure, and any necessary drainage measures to preserve the long-term stability of the wall."
BLD25-4920,"Ready for Plan","Building Permit With Plan Check",,,"4701 Wallace Creek Rd Healdsburg [HEA]",,089-240-027,,"Installation of 15'x52' free-standing wood pergola kit on twelve concrete piers/caissons."
BLD25-4921,"Ready for Plan","Building Permit With Plan Check",,,"1435 Brack Rd Healdsburg [HEA]",,089-200-031,,"Guest House, Remodel (850 SF), New stair and landing (96 SF) Renovate the interiors of the existing guest house, add an exterior stair providing entry at the kitchen, and repair the deck structure."
BLD25-4924,"Ready for Plan","Building Permit With Plan Check",,,"4991 Hwy 29 Geyserville [GEY]",,132-240-012,,"Commercial, Replace (E) Standby 86kW Generator Only (like for like) for St. Helena Communications Site"
BLD25-4930,"Awaiting Applicant Response","Building Permit With Plan Check",,,"26936 Asti Rd Cloverdale [CLO]",,118-010-036,,"*REQUESTING EXPEDITED REVIEW Fire Suppression Replacement: (E) Fire Pump and Fire water supply tank at exterior of (E) Warehouse. No modifications to warehouse proposed. The fire suppression plans have been submitted directly to the Cloverdale Fire Dept, c/o Mark Pedroia, by Don Dammen, fire consultant, and are not part of this submittal."
BLD25-4935,"Ready for Plan","Building Permit With Plan Check",,,"5401 Hall Rd Santa Rosa [SRO]",,130-210-015,,"Replacing 13.2kW PV System on Existing Ground Mount Structure, adding 16kWh ESS 13.2 kW PV Replacement on Existing Ground Mount Structure and 16 kWh ESS Installation"
BLD25-4939,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1824 Wagner Ln Penngrove [PEN]",,137-080-043,,"VBU20-0369: Applying for a permit to install a metal carport(carport ""A"")."
BLD25-4948,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1505 Gumview Rd Windsor [WIN]",,066-030-022,,"Add three 10kw Enphase batteries to BLD22-7967 project"
BLD25-4949,,"Building Permit With Plan Check",,,"2893 Railroad Ave Graton [GRA]",,130-300-008,,"(E) SFD - New 10.66kW Roof Mount Solar PV system"
