permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-6190,Check,"Building Permit With Plan Check",10/8/2025,,"1084 Sholem Ln Twin Hills [TWI]",076-071-046,$789.78,$5074.20,"180 SF (10 x 18) Detached Accessory Storage Shed - Tuff Shed Pfeifer Project"
BLD25-6192,,"Plan Check",10/8/2025,,"17423 Riverside Dr Guerneville [GUE]",072-190-063,$1225.74,$31247.00,"Foundation Improvement Plan"
BLD25-6193,Issued,"Building Permit With Plan Check",10/8/2025,11/05/2025,"4000 S Moorland Ave Bellevue [BEL]",134-183-010,$919.79,$11790.00,"T-Mobile Cell Site Modification - Remove (E) 100A Meter Pedestal, Install (N) 200A Meter Main, & 200A PPC"
BLD25-6194,Issued,"Building Permit With Plan Check",10/8/2025,10/14/2025,"417 Mountain View Ave Bellevue [BEL]",045-281-008,$629.25,,"SFD Roof-mount PV 5.06kW DC (4.18kW AC) and ESS 15.00kWh"
BLD25-6196,Check,"Building Permit With Plan Check",10/8/2025,,"906 Chileno Valley Rd Petaluma [PET]",020-070-010,$972.84,$18041.60,"(N) 640 SF (20'x32') Workshop with attic, gravel turnout and hammerhead Applying for permit for workshop."
BLD25-6197,Issued,"Building Permit With Plan Check",10/9/2025,10/23/2025,"4336 Hessel Rd Twin Hills [TWI]",062-091-007,$629.25,,"SFD, Roof Mount Solar Panel Install PV 4.51kW, (1) Tesla Inc DC Powerwall 3"
BLD25-6198,"Awaiting Applicant Response","Building Permit With Plan Check",10/9/2025,,"2165 Toyon Dr Healdsburg [HEA]",087-150-024,$0.00,$11861.22,"Dry rot repair and minor remodel"
BLD25-6199,"Awaiting Applicant Response","Building Permit With Plan Check",10/9/2025,,"5037 Gilchrist Rd Cotati [COT]",062-210-057,$0.00,$0.00,"Adding 360 sq.ft to an existing 840sq ft. ADU unit (Master Suite). Existing bedroom will be converted to an office."
BLD25-6201,"Resubmittal Requested","Building Permit With Plan Check",10/9/2025,,"320 Greene St Kenwood [KEN]",050-162-012,$315.14,$8475.29,"(N) Storage room 91 SF and raised wood Platform 500 SF in (E) Detached Garage, minor electrical. new Storage Room and raised wood platform with minor electrical."
BLD25-6202,"Resubmittal Requested","Building Permit With Plan Check",10/9/2025,,"1250 Lovall Valley Rd Sonoma [SON]",127-181-014,$1227.39,$70460.00,"Remodel Pool/Spa - New Steps, Baja Shelf, Plaster, & Replace (E) Spa"
BLD25-6204,Issued,"Building Permit With Plan Check",10/9/2025,10/14/2025,"5708 Wild View Way Mark West Springs [MWS]",028-090-075,$687.00,,"EVT17-04171 SFD, Install (47) roof mount solar panels at 19.27 kW and 3 batteries 40.5kWh"
BLD25-6206,Issued,"Building Permit With Plan Check",10/9/2025,10/15/2025,"60 Sea Meadow Dr Sea Ranch [SEA]",122-470-013,$479.10,,"SFD, Install Back up Battery system 13.5kWh inside garage. connect to (E) solar array"
BLD25-6207,"Awaiting Applicant Response","Building Permit With Plan Check",10/9/2025,,"740 Blossom Way Santa Rosa [SRO]",037-032-039,$0.00,$29118.93,"THE RESOLUTION OF CODE VIOLATION # VBU25-0280 - THE CONVERSION OF AN EXISTING COVERED PORCH INTO CONDITIONED SPACE, ADDING SPACE TO REAR HALLWAY AND LAUNDRY ROOM. - REMODEL OF KITCHEN"
BLD25-6211,"Awaiting Applicant Response","Building Permit With Plan Check",10/9/2025,,"6101 Bohemian Hwy Camp Meeker [CAM]",075-070-015,$0.00,,"SFD, Decommission (E) Ground-mount PV and Replace with Ground-mount PV 13.78kW DC (11.52kW AC), standby generator 30kW w/ 400A AT and propane tank"
BLD25-6217,"Awaiting Applicant Response","Building Permit With Plan Check",10/9/2025,,"20973 Pelican Loop Bodega Bay [BBY]",100-450-003,$0.00,$0.00,"SFD, Roof Mount Solar Panel Install PV, MOUNT, GRID TIED, SYSTEM SIZE 3.87 kW (DC STC)"
BLD25-6219,"Resubmittal Requested","Building Permit With Plan Check",10/9/2025,,"970 W Agua Caliente Rd Agua Caliente [AGU]",133-140-018,$0.00,$0.00,"SFD, Roof Mount Solar Panel Install PV 9.265kW / 7.60 kW AC, · 52x ROOFIT: VELARIO 145W SOLAR ROOF MODULES · 15x ROOFIT: VELARIO 115W SOLAR ROOF MODULES · 12x TESLA MID-CIRCUIT INTERRUPTER [MCI-2] · 1x TESLA: 1538000-XX- Y [7.6KW] INVERTER · MOUNTING: ROOFIT SOLAR ROOF · RACKING: ROOFIT SOLAR ROOF"
BLD25-6221,"Resubmittal Requested","Building Permit With Plan Check",10/9/2025,,"1292 Hurlbut Ave Graton [GRA]",060-390-018,$844.96,$8000.00,"New Septic Lift Station for Temp Tiny House under TEM25-0140"
BLD25-6226,"Awaiting Applicant Response","Building Permit With Plan Check",10/9/2025,,"1305 Austin Creek Rd Guerneville [GUE]",097-060-027,$0.00,$0.00,"Commercial Storage Building Addition 1,080 SF- Prefab metal building"
BLD25-6228,Finaled,"Building Permit With Plan Check",10/10/2025,10/14/2025,"3445 Moriconi Dr Santa Rosa [SRO]",034-150-015,$506.46,$4000.00,"Seismic Retrofit as per Plan A"
BLD25-6229,Issued,"Building Permit With Plan Check",10/10/2025,10/28/2025,"4411 Orr Ranch Rd Bennett Valley [BEN]",049-101-042,$479.10,,"SFD- Adding (N) 11.5kW ESS to existing PV System, (N) Sub panel Install ESS (N) 1 - TESLA PW3 1707000-XX-Y [240V][SI1-SB] & Install (1) N Sub panel."
BLD25-6230,Issued,"Building Permit With Plan Check",10/10/2025,10/31/2025,"2333 Oak Knoll Dr Santa Rosa [SRO]",034-123-017,$629.25,,"SFD, Roof Mount Solar Panel Install 5.22kW and Battery"
BLD25-6231,Issued,"Building Permit With Plan Check",10/10/2025,10/31/2025,"552 Russell Ave Santa Rosa [SR]",180-020-001,$5436.34,,"Barrier Removal to ADA Requirements - Add Accessible Parking & Correct Running and Cross Slopes"
BLD25-6233,Issued,"Building Permit With Plan Check",10/10/2025,10/17/2025,"9271 Country Ln Twin Hills [TWI]",061-143-030,$454.00,$0.00,"SFD, Roof Mount Solar Panel Install PV 10.12kW DC (8.36kW AC)"
BLD25-6234,"Awaiting Applicant Response","Building Permit With Plan Check",10/10/2025,,"2301 Nuns Canyon Rd Glen Ellen [GLE]",053-051-039,$0.00,$55500.00,"proposed construction of new 740 sf single family residence"
BLD25-6237,"Resubmittal Received","Building Permit With Plan Check",10/10/2025,,"12311 Adine Ct Glen Ellen [GLE]",053-220-012,$1876.24,,"EVT17-01952 New Pool and Spa 120K"
BLD25-6238,Check,"Building Permit With Plan Check",10/10/2025,,"521 Eastman Ln Petaluma [PET]",021-024-005,$2737.52,,"New ADU (1,200 SF) with Att'd 2-Car Carport/Garage (600 SF) & Deck (504 SF)"
BLD25-6240,Check,"Building Permit With Plan Check",10/10/2025,,"1040 Tilton Rd Twin Hills [TWI]",077-050-070,$1402.02,$23735.98,"REBUILD (E) UNCONDITIONED GARAGE (478 SF), INCREASE HEIGHT, ADD SECOND FLOOR ATTIC (364 SF)"
BLD25-6244,Issued,"Building Permit With Plan Check",10/10/2025,10/17/2025,"12212 Fiori Ln Twin Hills [TWI]",080-060-042,$479.10,,"SFD, Install Battery Backup 20kWh and EVCS NACS 50V style charger"
BLD25-6245,Check,"Building Permit With Plan Check",10/10/2025,,"1440 Lovall Valley Rd Sonoma [SON]",127-191-030,$1986.40,$37887.36,"NEW DETD GARAGE 1344 SF the construction of a new detached garage"
BLD25-6247,Issued,"Building Permit With Plan Check",10/10/2025,10/17/2025,"600 Snow Rd Twin Hills [TWI]",063-330-040,$628.24,,"SFD, Roof Mount Solar Panel Install 4.14kW DC (3.42kW AC) and ESS 15.0kWh AC."
BLD25-6249,Issued,"Building Permit With Plan Check",10/10/2025,10/21/2025,"5751 Futura Way Kenwood [KEN]",030-340-027,$629.25,,"SFD, Roof Mount Solar Panel Install PV 7.830 kW DC/7.118 KW CEC AC & ESS 15 kWh 5751 FUTURA WAY, SANTA ROSA, CA 95409"
BLD25-6252,"Awaiting Applicant Response","Building Permit With Plan Check",10/11/2025,,"15620 Pozzan Rd Healdsburg [HEA]",089-061-070,$0.00,$35398.30,"ADU 427 SF, convert (E) Detached Garage"
BLD25-6253,Check,"Building Permit With Plan Check",10/11/2025,,"939 Hurlbut Ave Graton [GRA]",060-281-020,$393.82,$11724.80,"Fire Damage Repair to Barn (640 SF) to clear VBU25-0358 – Replace Damaged Wall, Floor, Roof Framing, Electrical (in-kind), & (4) Windows Like for Like"
BLD25-6254,Issued,"Building Permit With Plan Check",10/11/2025,10/21/2025,"157 Sundown Ct Mark West Springs [MWS]",067-230-022,$629.25,,"SFD, Roof Mount Solar Panel Install 9.72kW, 1mpu and 2 SolarEdge Energy Bank Battery"
BLD25-6255,"Pre- Due","Building Permit With Plan Check",10/11/2025,10/27/2025,"18752 White Oak Dr Sonoma [SON]",064-190-010,$479.10,,"SFD, Install (N) 26kW Liquid Propane Standby Generator"
BLD25-6256,Issued,"Building Permit With Plan Check",10/11/2025,10/28/2025,"33 San Luis Rd Sonoma [SON]",128-422-036,$629.25,,"SFD, Roof Mount Solar Panel Install 5.22kW PV, 12 Modules, New (13.5 KWH) Tesla Powerwall 3 (1 Unit) with a New 125A Sub Panel, New 200A Tesla Backup Gateway, And PCS Controlled Panel. ***JOB DOES NOT QUALIFY FOR SOLAR APP DUE TO THE PCS***"
BLD25-6258,"Resubmittal Requested","Building Permit With Plan Check",10/13/2025,,"12300 Fiori Ln Twin Hills [TWI]",080-060-078,$0.00,,"SFD, Install Generator, 22kw Generac and Generac automatic transfer switch"
BLD25-6261,Issued,"Building Permit With Plan Check",10/13/2025,10/30/2025,"218 Gossage Way Petaluma [PET]",048-105-044,$629.25,,"SFD_10 Roof Solar Modules, DC system size 4kW, 1 X SolarEdge home battery, Main Panel Upgrade to 125A/225A, cut and swing"
BLD25-6262,"Awaiting Applicant Response","Building Permit With Plan Check",10/13/2025,,"7440 Lynch Rd Twin Hills [TWI]",060-170-029,$0.00,$0.00,"PROPOSED PROJECT INCLUDES: EXTERIOR ENVELOPE UPGRADES INCLUDING REPLACING WINDOWS AND DOORS, REPAIRING AND PAINTING SIDING AND TRIM, AND MODIFYING THE ROOF BY RAISING THE EAST EAVES WITH A NEW LOW-SLOPE ROOF AND RECONFIGURING THE SOUTHERN EAVES AT THE GREAT ROOM. INTERIOR WORK INCLUDING A FULL REMODEL WITH NEW FINISHES AND FIXTURES, ALONG WITH A REVISED LAYOUT THAT ADDS A BEDROOM, AND ONE AND A HALF BATHROOMS. EXTERIOR IMPROVEMENTS, INCLUDING REFRAMING THE FRONT DECK WITH A NEW GUARDRAIL, CONSTRUCTING A NEW RAISED PLANTER AT THE FRONT, AND A REAR DECK"
BLD25-6264,Check,"Building Permit With Plan Check",10/13/2025,,"905 Corona Rd Penngrove [PEN]",137-030-030,$1756.53,$94000.00,"Modification of Verizon Wireless Telecom facility, Replace (4) existing antennas and (6) existing RRU's within faux water tank with (12) new antennas and (4) new RRU's."
BLD25-6267,"Awaiting Applicant Response","Building Permit With Plan Check",10/13/2025,,"5940 Cougar Ln Kenwood [KEN]",030-460-011,$0.00,$0.00,"EVT20-00774 Rebuild 2-Story 2,855 SF SFD, 591 SF Attached Garage, 216 SF Storage, 174 SF Cov. Porch, 421 SF Cov. Patio, 523 SF Roof Deck 2020 Glass Fire Fire rebuild 5940 Cougar Lane. Building the house as it was with two changes. 1) The entire structure is 4' wider. 2) Enlarging the garage for another car and storage."
BLD25-6268,Check,"Building Permit With Plan Check",10/13/2025,,"325 Lynch Rd Penngrove [PEN]",137-090-027,$4329.26,,"Full SFD Remodel/Rebuild over the (E) Floor Framing (3,278 SF), Cov’d Patio (131 SF), & Porch (913 SF) – Demo (E) Main & Upper-Level Down to Main- Level Floor Framing. Basement & Foundation to Remain."
BLD25-6270,Check,"Building Permit With Plan Check",10/13/2025,,"16407 Melody Ln Guerneville [GUE]",069-270-036,$834.44,$9020.80,"New Detached Garage (320 SF) - New SFD under BLD25-6160"
BLD25-6277,Issued,"Building Permit With Plan Check",10/13/2025,10/17/2025,"3478 Bennett Valley Rd Bennett Valley [BEN]",049-300-003,$629.25,,"SFD, Roof Mount Solar Install 10.12kW with ESS 30.00kWh AC"
BLD25-6278,Issued,"Building Permit With Plan Check",10/13/2025,10/14/2025,"1410 Darby Rd Twin Hills [TWI]",076-221-033,$629.25,,"SFD_Install 5.6kw solar system (12 panels) and 1 FranklinAPower2 Battery (15kwh) system"
BLD25-6283,"Awaiting Applicant Response","Building Permit With Plan Check",10/13/2025,,"4000 Porter Creek Rd Mark West Springs [MWS]",028-070-032,$0.00,$13890.82,"EVT17-04146 Rebuild ADU - 1,199 SF 2bd/2ba Manufactured ADU, 51 SF of Landings/Steps 2017 Sonoma Complex Fire REPLACE 2-BEDROOM ADU LOST IN TUBBS FIRE WITH 1,199 SQ FT 2- BEDROOM MANUFACTURED ADU. Thank you."
BLD25-6284,"Pre- Due","Building Permit With Plan Check",10/13/2025,,"19404 Wyatt Rd Sonoma [SON]",142-180-059,$1707.08,,"Install new 10.32kw ground mount solar PV system on a pre-engineered ground mount racking system with a new energy storage system."
BLD25-6287,Issued,"Building Permit With Plan Check",10/14/2025,10/17/2025,"18443 1st Ave Agua Caliente [AGU]",056-462-004,$629.25,,"Res, Roof Mount Solar Install 4.25kW on Det'd Garage w/ (1) Battery"
BLD25-6296,"Resubmittal Requested","Building Permit With Plan Check",10/14/2025,,"23330 Hwy 1 Timber Cove [TIM]",109-050-023,$0.00,,"SFD, Roof Mount Solar Install 14.45kW w/ (5) ESS LFP Batteries (15kWh total), (N) 225A Backup Loads Panel, &125A Main Breaker"
BLD25-6298,Issued,"Building Permit With Plan Check",10/14/2025,10/20/2025,"1672 Willowside Rd Santa Rosa [SRO]",034-150-043,$1739.43,$2931.20,"BARN_ Legalize Interior work done to Barn (VBU25-0251)"
BLD25-6304,Check,"Building Permit With Plan Check",10/14/2025,,"4030 Cervantes Rd Santa Rosa [SRO]",059-080-013,$663.53,$11276.00,"Legalize with Permit Shed 400 SF, 20x20 to resolve VBU25-0242"
BLD25-6305,Check,"Building Permit With Plan Check",10/14/2025,,"4030 Cervantes Rd Santa Rosa [SRO]",059-080-013,$1011.91,$16914.00,"Legalize with Permit Shed 600 SF, 20x30 to resolve VBU25-0243"
BLD25-6307,"Resubmittal Requested","Building Permit With Plan Check",10/14/2025,,"4021 Burnside Rd Twin Hills [TWI]",073-030-059,$2272.07,,"3rd Party Requested NEW SFD - 1430 SF / COV DECK - 415 SF / DECK - 62 SF"
BLD25-6309,"Awaiting Applicant Response","Building Permit With Plan Check",10/14/2025,,"1200 E Railroad Ave Penngrove [PEN]",047-061-013,$0.00,$28190.00,"ROUND EQUINE HORSE WALKER W/COVER ONLY TRACK ONLY ON CONCRETE FOUNDATION Round equine horse walker, track style which means cover only over track. No cover in middle. Cover sits on and concrete foundation"
BLD25-6310,Check,"Building Permit With Plan Check",10/14/2025,,"18401 Hwy 1 Bodega Bay [BBY]",103-050-003,$821.22,$25000.00,"CELL SITE MODIFICATION T-Mobile modification of existing wireless facility: Remove (E) conductors in (E) conduit from utility POC to existing meter, remove (E) 240V 200A 3W meter w/ 100A service disconnect, remove (E) 600V 60A disconnect switch, remove (E) conduit and conductors from (E) 600V 60A disconnect switch to (E) 25KVA transformer to 200A PPC, install (N) pullstring in (E) conduit from utility POC to (N) meter, install (N) 240V 200A 3W meter w/ 200A service disconnect and test bypass, install (N) conduit from (N) meter to (N) disconnect switch, install (N) 2- pole NEMA 3R fusible disconnect switch to (N) 50KVA transformer."
BLD25-6311,Check,"Building Permit With Plan Check",10/14/2025,,"19755 Sweetwater Springs Rd Guerneville [GUE]",069-060-041,$724.93,$25000.00,"Modification of (E) T-Mobile Wireless facility: Remove (E) 240V 200A 3W meter w/ 100A service disconnect, remove (E) conductors in (E) conduit from (E) meter to (E) 200A enclosed circuit breaker, Install (N) 240V 200A 3W 4-clip meter w/ 200A service disconnect and test bypass, install (N) (3) #3/0 & (1) #4 GND in (E) 2"" conduit from (N) 240V 200A 3W 4-clip meter."
BLD25-6312,Issued,"Building Permit With Plan Check",10/14/2025,11/05/2025,"5595 St Helena Rd Rincon Valley [RIN]",028-350-054,$629.25,,"Res, Roof Mount Solar Install 10.56kW on Det'd Garage with 20kWh Battery Backup. System provides power to the house subpanel during an outage"
BLD25-6313,"Awaiting Applicant Response","Building Permit With Plan Check",10/14/2025,,"15640 Arnold Dr Glen Ellen [GLE]",133-070-054,$0.00,,"SFD, Addition 190 SF and Remodel 1425 SF, Convert Porch to living space"
BLD25-6314,"Awaiting Applicant Response","Building Permit With Plan Check",10/14/2025,,"15096 Old River Rd Guerneville [GUE]",070-150-005,$0.00,$0.00,"Roof mount solar more then 10kw"
BLD25-6316,Issued,"Building Permit With Plan Check",10/15/2025,10/21/2025,"20361 Harrington Dr Sonoma [SON]",128-161-038,$629.25,,"SFD, Roof Mount Solar Install 13.20kW with ESS"
BLD25-6318,"Resubmittal Requested","Building Permit With Plan Check",10/15/2025,,"15605 Bittner Rd Occidental [OCC]",074-140-015,$0.00,,"SFD, Roof Mount Solar Install 12.42kW with ESS 30kWh"
BLD25-6319,Check,"Building Permit With Plan Check",10/15/2025,,"1951 Felder Rd Sonoma [SON]",142-011-011,$377.50,$0.00,"SFD - Adding 24.36kW Ground-mounted PV Array to an (E) 16.6kW PV System"
BLD25-6321,Check,"Building Permit With Plan Check",10/15/2025,,"4855 Vine Hill Rd Graton [GRA]",078-080-017,$479.10,,"SFD - (N) 20kW Kohler Standby Generator, (N) 500 gallon propane tank on pad, SFD - (N) 20kW Kohler Generator, Installing a 500 gallon propane tank for generator Installing a standby Kohler 20kW generator and incorporating the connections with the existing electrical system. Installing a 500 gallon propane tank on a pad for the generators fuel source."
BLD25-6322,"Resubmittal Requested","Building Permit With Plan Check",10/15/2025,,"6221 Roblar Rd Sebastopol [SEB]",025-120-022,$0.00,,"SFD, Add (N) ESS w/ PW3 Gateway & Backup Loads Panel to (E) System"
BLD25-6325,Check,"Building Permit With Plan Check",10/15/2025,,"4115 Harrison Grade Rd Graton [GRA]",074-041-045,$2670.41,$93786.40,"Convert 2nd Story of Garage to ADU (944 SF)"
BLD25-6326,Check,"Building Permit With Plan Check",10/15/2025,,"6550 Bennett Valley Rd Bennett Valley [BEN]",049-010-065,$552.75,,"SFD - (N) 12.3kW Ground mount PV System w/ 27kWh ESS and PCS 12.3kW (30) Panel Ground mount PV System w/ (2) ESS w/ PCS."
BLD25-6328,Issued,"Building Permit With Plan Check",10/15/2025,10/17/2025,"21700 Pearson Ave Sonoma [SON]",126-073-032,$479.10,,"21700 Pearson Ave - Energy Storage System (ESS) add-on to existing PV system. Install 16 kWh ESS at main residence and 16 kWh ESS at barn structure"
BLD25-6335,"Awaiting Applicant Response","Building Permit With Plan Check",10/15/2025,,"173 Meadowcroft Way Mark West Springs [MWS]",029-070-048,$0.00,$0.00,"EVT17-04229 Rebuild 1-Story 2,294 SF SFD, 1,074 SF Att. Garage, 685 SF Covered Porch 2017 Sonoma Complex Fire Fire rebuild, SFD, single-story, 3 bedroom, 2.5 baths and attached 3-car garage. Living area = 2294 sq ft, garage area = 1074 sq ft"
BLD25-6338,Check,"Building Permit With Plan Check",10/15/2025,,"3000 Sonoma Mountain Rd Penngrove [PEN]",136-190-016,$222.58,,"AT&T Cell Site Modification - Replacement LP Generator 50kW on (E) Concrete Pad Adjacent to AT&T Equipment Shelter within Fenced Communications Facility"
BLD25-6340,Check,"Building Permit With Plan Check",10/15/2025,,"116 Nolan Ct Forestville [FOR]",083-130-071,$1172.54,$32165.20,"388 sf remodel Kitchen Remodel: new appliances (going all electric), venting, lighting, expanding window to backyard and converting U-shape counter to island configuration."
BLD25-6344,Issued,"Building Permit With Plan Check",10/16/2025,10/20/2025,"6449 Cavedale Rd Glen Ellen [GLE]",053-250-014,$473.00,,"EVT17-00872 Install New ESS 30kWh on existing detached garage with existing PV."
BLD25-6346,"Awaiting Applicant Response","Building Permit With Plan Check",10/16/2025,,"1850 Trimble Ln Cloverdale [CLO]",117-310-011,$0.00,$0.00,"INSTALLING NEW 20KW CUMMINS GENERATOR BETWEEN EXISTING HOUSE AND SHED."
BLD25-6355,Check,"Building Permit With Plan Check",10/16/2025,,"6161 Bennett Valley Rd Bennett Valley [BEN]",049-060-030,$1360.02,$50000.00,"T-Mobile collocation at existing wireless telecommunication facility - install (3) sector mounts, (1) collar mount, (6) antennas, (6) radios, (3) hybrid trunks, (24) jumper sureflex, (18) 2F SM oudoorcon-LCD with covers on tower; remove existing cinder block retaining wall; install new concrete pad, CMU wall, doghouse, 6160 cabinet, B160 battery cabinet, (12) batteries in new B160, (2) RP 6651's, (1) 6672 BBU, (1) CSR IXRE V2 in new 6160 cabinet, GPS antenna, 200A PPC, pull box, underground power and telco conduits routed in joint trench, new conduit, fiber and wire from PPC to AAV to new 6160 cabinet, new room ready for ciena, LED luminate, underground trench from doghouse new 6160 cabinet underground entry for new conduit at base of tower; isntall trench new underground cable route for power and telco; tower modification and tower extension will be permitted separately by American Tower"
BLD25-6359,Issued,"Building Permit With Plan Check",10/16/2025,10/21/2025,"8610 Valley Ford Rd Two Rock [TWO]",022-300-006,$809.25,,"SFD, Roof Mount Solar Panel Install, 26.66kW PV, Battery Storage, grid tied microinverters"
BLD25-6360,Issued,"Building Permit With Plan Check",10/16/2025,10/21/2025,"10655 Barnett Valley Rd Twin Hills [TWI]",073-040-012,$179.25,,"SFD, Roof Mount Solar Panel Install 6.88kW PV, new ESS 13.5kWh"
BLD25-6361,Issued,"Building Permit With Plan Check",10/16/2025,10/21/2025,"5525 Inverness Ave Bennett Valley [BEN]",045-330-026,$629.25,,"SFD, Roof Mount Solar Panel Install 9.46kW PV, ESS 13.5kWh (MSP upgrade on separate permit BLD25-5903)"
BLD25-6363,Issued,"Building Permit With Plan Check",10/16/2025,10/22/2025,"4880 Thomas Rd Geyserville [GEY]",132-110-018,$629.25,,"SFD - (N) 11.18kW Roof-mounted PV System w/ 27kWh ESS Install new 11.18kW solar PV system with a new energy storage system."
BLD25-6368,,"Plan Check",10/16/2025,,"1444 Cunningham Rd Twin Hills [TWI]",063-280-051,$6326.82,,"NEW SFD - 4419 SF / REMODEL/CONVERSION - 627 SF / DECK - 246 SF / COV PORCH - 497 SF & GARAGE - 1010 SF"
BLD25-6374,Issued,"Building Permit With Plan Check",10/17/2025,10/22/2025,"36949 Greencroft Close Sea Ranch [SEA]",155-140-007,$629.25,,"Install a 23 panel, 10.58kw roof mounted, grid tied solar system with a 32kwh backup battery system."
BLD25-6376,Issued,"Building Permit With Plan Check",10/17/2025,10/20/2025,"2565 Trinity Rd Glen Ellen [GLE]",053-270-039,$503.87,,"To Complete BLD19-8138 @ 15% - Repair Fire Damaged SFD 2332 SF, Adding to (E) Deck 100 SF - EVT17-00883"
BLD25-6382,,"Plan Check",10/17/2025,,"2190 Thornsberry Rd Sonoma [SON]",127-332-041,$860.40,$11347.20,"NEW 960 SF DECK NEXT TO (E) SWIMMING POOL New deck next to existing swimming pool. The deck is 60 feet by 16 feet."
BLD25-6384,Issued,"Building Permit With Plan Check",10/17/2025,10/22/2025,"302 W Matheson St Healdsburg [HEA]",088-230-045,$479.10,,"SFD - Adding 27kWh ESS to existing PV System Existing PV system 2.925kWp Install New ESS: 13.5kWh using Tesla Batteries"
BLD25-6385,Issued,"Building Permit With Plan Check",10/17/2025,10/18/2025,"13200 HWY 12 Glen Ellen [GLE]",053-120-052,$238.00,,"TO COMPLETE BLD10-1241 from BLD07-1241/SFD- GARAGE CONVERSION & RMDL/PORCH, all inspections completed except final"
BLD25-6386,Denied,"Building Permit With Plan Check",10/17/2025,,"13200 HWY 12 Glen Ellen [GLE]",053-120-052,$0.00,$0.00,"(LC) Renew to Complete BLD07-1243, SFD ATTD GARAGE & REMODEL/CLOSET & LAUNDRY ROOM"
BLD25-6389,"Awaiting Applicant Response","Building Permit With Plan Check",10/17/2025,,"3481 Guerneville Rd Santa Rosa [SRO]",034-072-046,$0.00,$0.00,"Property layout. A State Employee that maps parks came out and surveyed the property. Marked all boundaries, Well, Septic with leach lines, existing structures and electrical, and the foot print of the shop. I am 20 feet away from property lines and structure. I am 19 feet away from the nearest structure and I can convert to an awning if necessary. The previous owner enclosed a patio. Thank you for your time. Sincerely Brett Hendrix. 707-799-8929 Hendrixbrett00@gmail.com"
BLD25-6390,"Awaiting Applicant Response","Building Permit With Plan Check",10/18/2025,,"476 Liberty Rd A Petaluma [PET]",113-070-077,$0.00,$0.00,"40 x 35 x 16 metal barn for storage with no plumbing or electrical"
BLD25-6391,Issued,"Building Permit With Plan Check",10/19/2025,10/23/2025,"242 Greenwood Ter Twin Hills [TWI]",063-300-025,$479.10,,"NEW 13.5 KWH HOME BACKUP BATTERY ON EXISTING ROOF MOUNT 8.625 KW DC SOLAR SYSTEM"
BLD25-6392,,"Plan Check",10/19/2025,,"520 Cleveland Ln B Petaluma [PET]",019-090-067,$2980.85,,"VBU25-0110: CONVERSION OF BARN INTO ADU (2,050 SF), GARAGE (597 SF), COV'D PORCH (72 SF), ELECTRICAL RM (72 SF) THE RESOLUTION OF VBU25-0110 THE CONVERSION OF EXISTING BUILDING INTO A RESIDENCE - BUILDING WAS PREVIOUSLY CONVERTED FROM A BARN INTO FINISHED OFFICE SPACE AFTER AN OLDER CODE VIOLATION VBU04- 0070 PERMIT BL04-2420"
BLD25-6393,"Pre- Due","Building Permit With Plan Check",10/20/2025,,"2920 Thorn Rd Twin Hills [TWI]",076-180-022,$919.00,$0.00,"Res, Roof Mount Solar Panel Install 46kW PV on Barn. No battery backup."
BLD25-6397,"Awaiting Applicant Response","Building Permit With Plan Check",10/20/2025,,"2136 Bohemian Hwy Occidental [OCC]",073-170-017,$0.00,$0.00,"During the removal of dry rot siding under permit BLD25-6003, several significant cracks were observed in the existing foundation, which appears to be original. The foundation depth is approximately 12 inches, including the footing. Limited tie-downs were found, and there is no visible evidence of rebar within the existing structure. To address these deficiencies and meet current building code requirements, a new permit will be required to lift the house and replace the existing foundation like-for-like, constructed to the appropriate dimensions and standards for this residence."
BLD25-6402,"Awaiting Applicant Response","Building Permit With Plan Check",10/20/2025,,"6489 Hwy 12 Kenwood [KEN]",030-110-055,$0.00,$0.00,"EVT20-00721 (N) 3.69kW Ground mounted PV System 2020 Glass Fire installation of a 3.69 kw ground mounted solar pv system"
BLD25-6404,Issued,"Building Permit With Plan Check",10/20/2025,10/23/2025,"9343 Ross Station Rd Forestville [FOR]",084-150-051,$629.25,,"9.405 KW System, 165 Solar Shingles, 125A Backup Loads Panel, Franklin Agate, 60A AC Disconnect, 1 Franklin ESS, 1 Delta Inverter"
BLD25-6405,"Awaiting Applicant Response","Building Permit With Plan Check",10/20/2025,,"4584 Pressley Rd Bennett Valley [BEN]",049-101-053,$0.00,$0.00,"INSTALL 2 SOLAR SYSTEMS TO COMBINE AS ONE LARGE SYSTEM"
BLD25-6406,Check,"Building Permit With Plan Check",10/20/2025,,"6294 Van Keppel Rd Forestville [FOR]",083-060-065,$1760.42,$17920.44,"New HUD-HCD approved 1136 sq ft manufactured home as a Single Family Dwelling with a waiver of covered parking. Thank you."
BLD25-6409,Check,"Building Permit With Plan Check",10/20/2025,,"16532 Arnold Dr Glen Ellen [GLE]",133-010-028,$485.30,,"SFD, 12.15kW Ground Mount Solar Install w/ (2) ESS"
