permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-2597,Issued,"Building Permit With Plan Check",5/6/2025,05/16/2025,"1898 Cooper Rd Sebastopol [SEB]",063-250-017,$369.16,$51967.00,"RENEW @ 15% RENEW TO COMPLETE (BLD19-6637) FOR SFD - CONVERT 298 SQ FT OF (E) GARAGE TO LIVING AREA"
BLD25-2598,,"Plan Check",5/6/2025,,"2003 Denmark St Sonoma [SON]",126-150-009,$1849.82,,"New Inground Gunite Swimming Pool and Spa - Valuation 125K"
BLD25-2600,"Awaiting Applicant Response","Building Permit With Plan Check",5/6/2025,,"7311 Rancho Molino Trl Forestville [FOR]",084-031-006,$0.00,$0.00,"(Need SLD in plan set and estimate for retaining wall) 200 amp 48KW Kohler Generator with indoor Automatic Transfer switch installation"
BLD25-2603,"Awaiting Applicant Response","Building Permit With Plan Check",5/7/2025,,"1139 Burnside Rd Twin Hills [TWI]",076-210-042,$0.00,$0.00,"Legalize w/ Permit: SFD, Added (116 sf) living space, New Deck (296 sf) New Water Heater 1- Legalize deck as per plans 2- Legalize 116 square feet of space - walk in closet- added to living space of adu 3- legalize new water heater location in rear of adu building"
BLD25-2605,Check,"Building Permit With Plan Check",5/7/2025,,"2575 Fremont Dr Sonoma [SON]",135-041-021,$1549.60,$69636.00,"Legalize VBU19-0472: SFD Full Interior Remodel (840 SF) SFD Full Interior Remodel (840 SF) to Legalize VBU19-0472"
BLD25-2608,Issued,"Building Permit With Plan Check",5/7/2025,05/14/2025,"5327 Hall Rd Santa Rosa [SRO]",130-210-010,$464.92,,"Residential - New backup generator w/ ATS"
BLD25-2609,Issued,"Building Permit With Plan Check",5/7/2025,05/20/2025,"1041 Middle Two Rock Rd Petaluma [PET]",021-050-007,$454.00,$0.00,"Res, Roof Mount Solar Install 14.35kW on Det'd Garage"
BLD25-2611,Issued,"Building Permit With Plan Check",5/7/2025,05/16/2025,"555 Crest Way Agua Caliente [AGU]",056-341-010,$1196.33,$20000.00,"T-Mobile is looking to replace the batteries within their existing cabinet with new batteries. All of the equipment locations are on ground concrete pads. The scope of work is only battery replacement within the existing cabinets, so there will be no physical changes to the look of the site."
BLD25-2612,Check,"Building Permit With Plan Check",5/7/2025,,"1900 Crane Canyon Rd Penngrove [PEN]",045-241-009,$8629.02,,"PINNACLE EQUESTRIAN LLC: Covered Horse / Footing Arena 28,236 sf Covered Footing Arena for training show jumping horses in a private facility not open to the public."
BLD25-2613,Check,"Building Permit With Plan Check",5/7/2025,,"178 Captains Close Sea Ranch [SEA]",122-330-013,$703.50,$21169.32,"Convert (E) Garage to Art Studio (268 SF)"
BLD25-2614,Check,"Building Permit With Plan Check",5/7/2025,,"20297 Railroad Ave Monte Rio [MRO]",095-225-023,$486.35,$7500.00,"Partial post & pier foundation repairs to legalize VBU25-0166"
BLD25-2626,,"Plan Check",5/7/2025,,"949 Solano Ave Agua Caliente [AGU]",052-411-021,$808.20,$9359.08,"Legalize SFD, Garage Addition 332SF converted from attached Carport (VBU06-0438)"
BLD25-2627,,"Plan Check",5/7/2025,,"951 Solano Ave Agua Caliente [AGU]",052-411-021,$884.73,$12572.74,"Legalize SFD, Garage Addition attached 446SF (VBU06-0438) - second residence"
BLD25-2629,"Awaiting Applicant Response","Building Permit With Plan Check",5/7/2025,,"8876 Green Valley Rd Graton [GRA]",130-080-064,$0.00,$0.00,"Updating plumbing , electrical , hvac , doors and windows New standing seam roof New spray foam insulation. New decking New cabinets ,flooring and tile throughout New kitchen and baths"
BLD25-2630,,"Plan Check",5/8/2025,,"2796 Ventura Ave Santa Rosa [SR]",180-020-019,$2619.41,,"Sheriffs Office Ventura Ave: Install (2) EV charging stations"
BLD25-2632,Issued,"Building Permit With Plan Check",5/8/2025,05/10/2025,"102 Masthead Reach Sea Ranch [SEA]",156-320-015,$464.92,,"2x batteries,1 - IQ CONTROLLER 3,1 - ENPHASE COMBINER BOX"
BLD25-2633,Finaled,"Building Permit With Plan Check",5/8/2025,05/29/2025,"6101 Batesole Dr Bennett Valley [BEN]",049-071-011,$2353.65,$31399.28,"SFD Foundation Repair - Installation of 13 Piles to repair settlement at front elevation of structure"
BLD25-2636,"Awaiting Applicant Response","Building Permit With Plan Check",5/8/2025,,"16037 Arnold Dr Glen Ellen [GLE]",133-090-016,$0.00,,"SFD Dormer Addition (94 SF) on 2nd Floor, Reroof w/ Standing Seam Metal Roof, & Remove Portion of (E) Eave on West Side of Home"
BLD25-2637,Check,"Building Permit With Plan Check",5/8/2025,,"3835 Burnside Rd Twin Hills [TWI]",073-040-068,$1186.01,$17943.60,"This is a project to build a Solar carport to replace the existing garage. It is large enough to shade four cars at the required 9'x20' completely unobstructed. This first permit application is just for the carport. I will subsequently submit an application to outfit it with solar panels, as part of a larger solar project."
BLD25-2639,Check,"Building Permit With Plan Check",5/8/2025,,"4614 Old Redwood Hwy Windsor [WIN]",058-071-015,$876.45,$4510.40,"160 sf Shed Building related to UPE24-0096"
BLD25-2641,Finaled,"Building Permit With Plan Check",5/8/2025,05/12/2025,"89 Temelec Cir Sonoma [SON]",142-130-029,$454.00,$0.00,"Adding 1.050kW PV Roof Mount W/Microinverters to existing 4.68kW PV System 1.050kW PV Roof Mount W/Microinverters (3xMAXON SPR-X21-350-BLK-E- AC)"
BLD25-2642,"Awaiting Applicant Response","Building Permit With Plan Check",5/8/2025,,"12888 Cloud Ridge Rd Healdsburg [HEA]",111-180-020,$0.00,,"Legalize w/ permit: Roof Mount solar 3.7 kw, Generator and back batteries SCOPE OF WORK: Confirm Code compliance and document existing installed power generation Legalize Generator Legalize 3 solar panel Arrays ARRAY #1 6 x Jinko 315 =1890 Watts ARRAY #2 12 x Trina 310=3720 Watts ARRAY #3 9 x Peimar 270 =2430 Watts Install new Battery power system Install 2 new Sol-Ark 15K Inverters Confirm Code compliance and document existing installed power distribution and electrical equipment"
BLD25-2651,"Awaiting Applicant Response","Building Permit With Plan Check",5/8/2025,,"286 Somerville Rd Kenwood [KEN]",031-030-070,$0.00,$0.00,"EVT20-00314 Rebuild SFD 1815 (sf), 1 story, 2 bd/2 ba 2020 Glass Fire"
BLD25-2652,"Awaiting Applicant Response","Building Permit With Plan Check",5/8/2025,,"286 Somerville Rd Kenwood [KEN]",031-030-070,$0.00,$0.00,"EVT20-00314 (N) 440 sq ft ADU, 1-story, 1 bd/1 ba, w/ a 440 sq ft garage, a 440 sq ft shop, and 192 sq ft entry pergola 2020 Glass Fire"
BLD25-2654,Finaled,"Building Permit With Plan Check",5/8/2025,05/13/2025,"5809 Volkerts Rd Twin Hills [TWI]",062-100-036,$464.92,,"SFD, Install (2) Batteries, 30kWh, backup coupled franklin to (E) solar system"
BLD25-2655,Check,"Building Permit With Plan Check",5/8/2025,,"12780 Henno Rd Glen Ellen [GLE]",053-110-065,$1186.00,$17855.60,Pavilion
BLD25-2657,Check,"Building Permit With Plan Check",5/9/2025,,"4016 Jobe Ln Bellevue [BEL]",035-072-054,$1358.02,$81565.40,"LEGALIZE HOUSE REMODEL / ADD 2 BEDROOMS AND 1 BATH (NO ADDED SQ FT) (VBU24-0558) I plan on remodeling the house (whole house remodel). Adding two bedrooms and one bathroom. I will also move the kitchen to a different location. I will not increase the size of the structure just change the floor plan around"
BLD25-2661,"Awaiting Applicant Response","Building Permit With Plan Check",5/9/2025,,"6250 Bohemian Hwy Camp Meeker [CAM]",075-070-011,$0.00,$0.00,"(Need Plan Set uploaded by 6/9 or void) Provide and Install 570 kW DC / 500k AC Ground-mounted Photovoltaic Solar Farm for Alliance Redwoods Conference Ground use. 25% of capacity installed on Alliance owned property, 75% installed on adjacent property owned by Bohemia Preserve LLC."
BLD25-2662,"Awaiting Applicant Response","Building Permit With Plan Check",5/9/2025,,"3350 Warm Springs Rd Glen Ellen [GLE]",053-160-039,$0.00,$0.00,"Restore Sonoma Creek channel, replace bridge, including demolition of existing 143' railcar bridge and existing abutments, install new pier supported abutments and wingwalls, remove channel obstructions and improve draingage."
BLD25-2663,,"Plan Check",5/9/2025,,"2125 Bohemian Hwy Twin Hills [TWI]",073-140-001,$980.33,$16102.14,"SFD New Deck with Covered BBQ Area/Sink, Outdoor Tub, Exterior Shower (653 SF total), & Outhouse (45 SF)"
BLD25-2666,Issued,"Building Permit With Plan Check",5/9/2025,05/14/2025,"297 E Agua Caliente Rd Agua Caliente [AGU]",056-102-032,$624.18,,"SFD-Roof mount: 6.39kW/DC, 18 modules, 1 inverter. 1 Backup Essential Loads Panel 125A, 1 Tesla Internal Panelboard Kit 200A, 1 Existing Main Service Panel 1 Tesla Backup Gateway, 1 Tesla Energy Storage Systems."
BLD25-2667,"Plan Check Comments Sent","Building Permit With Plan Check",5/9/2025,,"845 Quietwater Windsor [WIN]",067-320-022,$760.60,$24009.15,"EVT17-01069 Pool House 158SF, with equipment room, bath, outdoor shower, pool permit BLD15-5988"
BLD25-2668,Check,"Building Permit With Plan Check",5/9/2025,,"11820 Barnett Valley Rd Twin Hills [TWI]",073-080-079,$2776.12,,"New ADU 1195SF, 2BDR 2BA, porch 136SF, deck 618SF"
BLD25-2672,Issued,"Building Permit With Plan Check",5/9/2025,05/13/2025,"15650 Coleman Valley Rd Camp Meeker [CAM]",074-160-045,$464.92,,"SFD, Battery Storage 30 kWh connected to (E) Ground Mount Solar"
BLD25-2673,Issued,"Building Permit With Plan Check",5/9/2025,06/03/2025,"1976 Warm Springs Rd Kenwood [KEN]",053-160-040,$5430.49,,"New Pool w/auto safety cover and equipment"
BLD25-2674,Issued,"Building Permit With Plan Check",5/9/2025,05/13/2025,"9112 Chalk Hill Rd Windsor [WIN]",079-220-021,$454.00,$0.00,"EVT19-02117 SFD, Roof Mount Solar Panel Install 3.16kW, 8-Panel THIS SYSTEM FULFILLS ANY TITLE 24 SOLAR REQUIREMENTS FOR BLD23-4296."
BLD25-2676,"Awaiting Applicant Response","Building Permit With Plan Check",5/9/2025,,"2560 Meier Rd Sebastopol [SEB]",063-150-027,$0.00,$0.00,"Install backup generator"
BLD25-2678,Issued,"Building Permit With Plan Check",5/9/2025,05/15/2025,"21702 Broadway Sonoma [SON]",128-411-004,$624.18,,"SFD, Roof mount solar panel install 10.53 PV and Battery (2) 13.5KWH upgrade Main panel to 200A/225A"
BLD25-2679,,"Plan Check",5/9/2025,,"4490 D St Petaluma [PET]",020-120-005,$255.41,,"Install (N) Generator, 60kW standby, 600A 120/240-volt automatic transfer switch, (N) Propane tank 500 gal to backup (E) 600A switchgear"
BLD25-2680,"Awaiting Applicant Response","Building Permit With Plan Check",5/10/2025,,"19205 Orange Ave Agua Caliente [AGU]",052-381-027,$0.00,,"SFD, Addition 1086SF and Remodel"
BLD25-2684,"Awaiting Applicant Response","Building Permit With Plan Check",5/10/2025,,"5011 Lavender Ln Mark West Springs [MWS]",067-160-021,$0.00,,"***Need plans, geotech, etc*** EVT17-01030 Rebuild SFD- 4204(sf) 1-story 3bd/4ba, Attached Garage 474(sf) 2017 Sonoma Complex Fire - PROJECT DESCRIPTION THE SCOPE OF WORK INCLUDES THE DEVELOPMENT OF A NEW SINGLE-STORY RESIDENCE ON THE PROPERTY LOCATED AT 5011 LAVENDER LN., SANTA ROSA, 067-160-021. THE PROPOSED PROJECT WILL INVOLVE NEW CONSTRUCTION, SITE IMPROVEMENTS, AND UTILITY CONNECTIONS IN ACCORDANCE WITH APPLICABLE ZONING AND BUILDING REGULATIONS. 2017 Sonoma Complex Fire"
BLD25-2685,Issued,"Building Permit With Plan Check",5/12/2025,05/16/2025,"9769 Via Canada Kenwood [KEN]",050-191-005,$624.18,,"SFD, Roof Mount Solar Panel Install 12.0 kW, 28 solar panels (2) batteries"
BLD25-2686,,"Plan Check",5/12/2025,,"29355 Arnold Dr Sonoma [SON]",068-150-049,$1925.82,$97000.00,"Sonoma Raceway, Temporary grandstand built for the NHRA drag races, July 25-27. 3,345-seat temporary grandstand built for the NHRA drag races at Sonoma Raceway, July 25-27. The grandstand is 288' long consisting of sections with 16 rows and additional sections at 28 rows. The grandstand will take a week to construct with spectator use over three days."
BLD25-2693,Issued,"Building Permit With Plan Check",5/12/2025,05/13/2025,"8285 Candy Apple Ln Twin Hills [TWI]",077-170-015,$464.92,,"SFD, Install (N) ESS 42.0kWh AC to tie in with existing PV"
BLD25-2694,Issued,"Building Permit With Plan Check",5/12/2025,06/04/2025,"4880 Wikiup Bridge Way Windsor [WIN]",039-240-008,$744.18,,"Primary Structure -Roof Mount solar 23 kw with 60k B/U battery"
BLD25-2696,Issued,"Building Permit With Plan Check",5/12/2025,05/19/2025,"1115 Grandview Rd Twin Hills [TWI]",061-130-097,$684.18,,"SFD, Roof Mount Solar Install 18.86kW with ESS (4) 5-kWhr batteries - 20 kWhr total capacity. Grid-Tied ESS, No Back-up Capability"
BLD25-2698,Check,"Building Permit With Plan Check",5/12/2025,,"290 Jewett Rd Petaluma [PET]",113-174-056,$3088.23,,"NEW SFD 1,606 SQ FT W/ ATTD 936 sf GARAGE & 361 sf cv'd PORCH"
BLD25-2705,"Awaiting Applicant Response","Building Permit With Plan Check",5/12/2025,,"1220 Bloomfield Rd Twin Hills [TWI]",063-350-060,$0.00,$0.00,"Proposal for a New 40x30 Shop. Shipping Container is Under Separate Permit."
BLD25-2707,Issued,"Building Permit With Plan Check",5/12/2025,05/20/2025,"1220 Bloomfield Rd Twin Hills [TWI]",063-350-060,$1367.49,$9020.80,"(2) Shipping Containers, 20X8 each on (1) foundation. Proposed Shop under separate Permit (BLD25-2705)."
BLD25-2708,Check,"Building Permit With Plan Check",5/12/2025,,"32110 Old Redwood Hwy 1 Cloverdale [CLO]",115-160-011,$854.32,$8804.45,"REMODEL (E) LAUNDRY ROOM (199SF) & (N) TRASH ENCLOSURE (183SF)"
BLD25-2709,Issued,"Building Permit With Plan Check",5/12/2025,05/19/2025,"1125 Elm Ave Agua Caliente [AGU]",052-251-017,$624.18,,"SFD, Roof Mount Solar Install 3.645kW & Enphase IQ Battery"
BLD25-2711,Issued,"Building Permit With Plan Check",5/12/2025,05/27/2025,"5450 Idlewood Rd Mark West Springs [MWS]",029-120-052,$624.18,,"EVT17-04285 - SFD, Roof Mount Solar Panel 5.80kW w/ ESS - 2017 Sonoma Complex Fire"
BLD25-2717,"Awaiting Applicant Response","Building Permit With Plan Check",5/12/2025,,"4605 Dry Creek Rd Geyserville [GEY]",090-210-025,$0.00,$29120.27,"***Need owner/builder, geotech letter updated, truss*** EVT24-00096 Detached 3 car garage and accessory storage, 1066 sq ft 2024 Point Fire"
BLD25-2720,"Awaiting Applicant Response","Building Permit With Plan Check",5/12/2025,,"717 E Macarthur St Sonoma [SON]",128-111-047,$0.00,$0.00,"install metal carport"
BLD25-2721,Issued,"Building Permit With Plan Check",5/12/2025,05/27/2025,"12750 River Rd Guerneville [GUE]",070-360-026,$14085.81,$19666.95,"(N) Manufactured ADU_ 1 bedroom 1199sf"
BLD25-2723,Check,"Building Permit With Plan Check",5/13/2025,,"1236 Los Alamos Rd Kenwood [KEN]",030-130-054,$321.18,,"SFD, Ground Mount Solar Panel Install 11.04kW, ESS (1xTESLA PW3 1707000-XX-Y) 13.5kWh, EVT20-00738"
BLD25-2726,"Awaiting Applicant Response","Building Permit With Plan Check",5/13/2025,,"850 Shiloh Glen Windsor [WIN]",079-260-030,$0.00,$0.00,"Interior remodel of existing kitchen, laundry room, 2 full baths, and one half bath. Plumbing fixture count to remain the same. Remove non load-bearing interior partitions, and build new interior partitions. All new electrical in the areas of work. All new appliances, cabinets, fixtures, and finishes in the area of work. Replace one existing window with new door - header to remain in place."
BLD25-2727,Issued,"Building Permit With Plan Check",5/13/2025,05/15/2025,"5501 Inverness Ave Bennett Valley [BEN]",045-330-008,$914.92,,"SFD, New ESS 13.5 kWh"
BLD25-2728,"Resubmittal Requested","Building Permit With Plan Check",5/13/2025,,"4605 Dry Creek Rd Geyserville [GEY]",090-210-025,$2348.11,,"EVT24-00096 Replace SFD 2750SF. single story, cov'd porch 991SF"
BLD25-2730,Issued,"Building Permit With Plan Check",5/13/2025,05/21/2025,"4633 Grove St Sonoma [SON]",064-070-043,$464.92,,"SFD, New ESS 13.5kWh - (1) Tesla Powerwall 3, (1) Tesla Backup Gateway 3, & Associated Hardware"
BLD25-2732,"Awaiting Applicant Response","Building Permit With Plan Check",5/13/2025,,"1475 London Ranch Rd Glen Ellen [GLE]",054-040-005,$0.00,$0.00,"Res, New Pool, inground"
BLD25-2734,"Awaiting Applicant Response","Building Permit With Plan Check",5/13/2025,,"881 Cecelia Dr Glen Ellen [GLE]",054-143-016,$0.00,$39044.55,"SFD, Convert (E) attached Garage to ADU 393SF"
BLD25-2741,"Awaiting Applicant Response","Building Permit With Plan Check",5/13/2025,,"3910 Mountain Home Ranch Rd Mark West Springs [MWS]",120-200-059,$0.00,$0.00,"ground mount solar with battery back up"
BLD25-2743,"Resubmittal Requested","Building Permit With Plan Check",5/13/2025,,"11000 Slattery Rd Kenwood [KEN]",053-180-027,$0.00,,"To install a New generator and transfer switch on property"
BLD25-2745,"Awaiting Applicant Response","Building Permit With Plan Check",5/13/2025,,"2483 Schaeffer Rd Twin Hills [TWI]",025-060-006,$0.00,$0.00,"Provide new 3 car garage, bath, and laundry room"
BLD25-2747,,"Plan Check",5/13/2025,,"19307 7th St E Sonoma [SON]",127-171-009,$1583.11,$31757.46,"Add new 249 sf conditioned office to existing guest house."
BLD25-2753,"Awaiting Applicant Response","Building Permit With Plan Check",5/13/2025,,"2250 Riebli Rd Mark West Springs [MWS]",029-170-007,$0.00,$0.00,"EVT17-04349 SFD, Rebuild 3113(sf) SFD, 733(sf) Attached Garage, 494(sf) Covered Patio 2017 Sonoma Complex Fire"
BLD25-2754,"Awaiting Applicant Response","Building Permit With Plan Check",5/14/2025,,"8724 Hwy 12 Kenwood [KEN]",050-161-006,$0.00,$0.00,"Rooftop Solar PV with Microinverters 3280 watts Max"
BLD25-2755,Issued,"Building Permit With Plan Check",5/14/2025,05/30/2025,"3655 Bisordi Ln Santa Rosa [SRO]",059-180-025,$1050.14,$8500.00,"SFD, Seismic Retrofit as per Standard Plan A"
BLD25-2759,"Awaiting Applicant Response","Building Permit With Plan Check",5/14/2025,,"22083 Lee Dr Timber Cove [TIM]",109-420-055,$0.00,$0.00,"New SFD, (1901 sf), Deck (802 sf) The Valayev Residence at 22083 Lee Drive is a three bedroom two story, single family residence, which will be used as a vacation home. The site is on the east side of Lee Drive which is on the East side of HWY 1. The lot is 1.34 acers. The property is zoned Rural Residential. The house will be set back 76 feet from Lee Drive and 34 feet from western property line. The height of the house in front is 25 feet. The lot is not visible from HWY 1. The site will be left natural except for the driveway, residence and septic system. The house is a prefabricated home by Lindal Homes. The design of the house follows the Design Requirements of the Timber Cove CC&R’s (3.5 feet overhangs, within the building area and using materials that blend in with the natural environment). The project consists of SFR- Single family Residence- R-3 W/ Fire Sprinkler System Carport for private use-U1 (not this permit) Floor area Conditioned Unconditioned 1st Floor 1179 SF 1179 SF 802 SF 2nd Floor 722 SF 722 SF 0 SF Total 1901 SF 1569 SF 802 SF(DECK) Single Family Residence, including: 1. Pre-Fabricated House(Lindal Homes) 2. Grading 3. Retaining walls 4. Septic system 5. Photo voltaic electrical service 6. Propane tank 1. PREFABRICATED HOUSE Package material including;. a. House wrap b. Exterior deck and railing c. Fiber cement lap siding prefinished d. All framing material e. Sheathing f. Windows g. Interior stair h Doors"
BLD25-2760,Issued,"Building Permit With Plan Check",5/14/2025,05/16/2025,"1033 Central Ave Agua Caliente [AGU]",056-473-012,$624.18,,"SFD, Roof Mount Solar Install 4.86kW, (1) Battery, BUI, & Essential Loads Panel"
BLD25-2761,"Awaiting Applicant Response","Building Permit With Plan Check",5/14/2025,,"Agua Caliente [AGU]",056-512-022,$0.00,,"New two-story single family home with detached ADU."
BLD25-2763,Check,"Building Permit With Plan Check",5/14/2025,,"35396 Sea Gate Rd Sea Ranch [SEA]",122-480-003,$605.31,$20725.00,"SFD, Remodel (E) Solarium and replacing it with window walls and roof. 250 sf"
BLD25-2772,"Awaiting Applicant Response","Building Permit With Plan Check",5/14/2025,,"22098 Lyons Ct Timber Cove [TIM]",109-400-039,$0.00,$0.00,"build a new retaining wall to retain dirt above driveway (wall will not be holding back structure's or anything structural. wall is to be 40 feet long in one direction and turn 90 Degrees for another 20 feet. wall to be no more than 4' tall, built with 3x12 Pressure treated timbers and 6x6 post secured with Simpson Strong-Tie SDWS22600DB-R50. wall to conform with permit sonoma detail on wood walls at 4 feet tall."
BLD25-2773,Issued,"Building Permit With Plan Check",5/14/2025,05/22/2025,"12875 Chalk Hill Rd Healdsburg [HEA]",086-070-029,$4305.61,,"New Inground Pool with Pool-Spa (STK24-0011) Valid until 5/21/25. New STK plans under review (STK25-0023). Valuation: $220,000"
BLD25-2776,"Resubmittal Requested","Building Permit With Plan Check",5/14/2025,,"17910 Carriger Rd Agua Caliente [AGU]",133-020-044,$2496.63,,"New Inground Gunite Swimming Pool & Spa"
BLD25-2781,Check,"Building Permit With Plan Check",5/14/2025,,"4858 Warm Springs Rd Glen Ellen [GLE]",054-320-020,$2899.86,,"New ADU 1196SF, 2BDR, 2BA, cov'd porch and decks"
BLD25-2782,"Awaiting Applicant Response","Building Permit With Plan Check",5/14/2025,,"420 Thompson Ln Petaluma [PET]",021-152-023,$0.00,$0.00,"LEGALIZE CARPORT VBU24-0314"
BLD25-2793,"Awaiting Applicant Response","Building Permit With Plan Check",5/14/2025,,"123 Temelec Cir Sonoma [SON]",142-130-013,$0.00,$29212.14,"SFD, Addition 237SF and Remodel- expand to rear of house, add (1) sink to the kitchen, (3) light monitors, (4) skylights, and roof over entry. Replace (E) front yard pergola with roofed open pavilion. Relocate fences in front and rear yards, replace arbor over front gate."
BLD25-2794,Issued,"Building Permit With Plan Check",5/15/2025,06/02/2025,"1165 Gold Ridge Rd Twin Hills [TWI]",076-221-058,$1192.48,,"Install 9.84 kW DC-rated ground mounted solar system. Install 30 kWh energy storage system and 125-Amp battery backup panel. For SFD."
BLD25-2796,Check,"Building Permit With Plan Check",5/15/2025,,"2125 Bohemian Hwy Twin Hills [TWI]",073-140-001,$1306.55,$29957.58,"REMODEL (E) 522 S.F. BEDROOM AND BATHROOM, ADD 66 S.F. KITCHEN AREA. MECHANICAL - CAP (E) NON-FUNCTIONAL FLOOR REGISTERS. PLUMBING - ONE NEW SINK, AND A DISH WASHER WILL BE ADDED TO THE KITCHEN AREA. ONE (E) SINK, TOILET AND BATHTUB WILL BE RELOCATED. ELECTRICAL - NEW OUTLETS AND FIXTURES THROUGHOUT W/ 240V KITCHEN RANGE."
BLD25-2800,Issued,"Building Permit With Plan Check",5/15/2025,05/21/2025,"741 Bowen Ct Agua Caliente [AGU]",052-760-002,$464.92,,"SFD, Install (1) Battery backup 13.5kWh"
BLD25-2801,"Waiting for Other Approvals","Building Permit With Plan Check",5/15/2025,,"20540 David St Sonoma [SON]",128-311-013,$2028.28,$93800.00,"Gunite Swimming Pool and Spa with Automatic Cover, Valuation $93,800"
BLD25-2805,"Pre- Due","Building Permit With Plan Check",5/15/2025,,"15070 Cherry St Guerneville [GUE]",072-040-053,$2466.95,$42713.00,"TREE DAMAGE ROOF REPAIR"
BLD25-2806,Issued,"Building Permit With Plan Check",5/15/2025,05/21/2025,"38240 Green Vale Close Sea Ranch [SEA]",156-130-015,$624.18,,"SFD, Roof Mount Solar Panel Install 11.9kW, grid tied solar system with a 32kwh backup battery system."
BLD25-2808,Issued,"Building Permit With Plan Check",5/15/2025,05/16/2025,"19433 Steuben Ln Sonoma [SON]",052-431-035,$464.92,,"Install new Generac 22KW generator on concrete slab with a 200a Automatic Transfer Switch (ATS) on right side of house. Install dedicated 3/4"" galvanized gas line from PG&E Meter, approx 10ft to generator location."
BLD25-2810,"Awaiting Applicant Response","Building Permit With Plan Check",5/15/2025,,"19108 Ridgecrest Dr Monte Rio [MRO]",094-170-019,$0.00,$0.00,"New Deck 48SF deck with stairs to create egress for (E) exterior door"
BLD25-2815,Issued,"Building Permit With Plan Check",5/15/2025,05/20/2025,"18565 Willow Creek Rd Occidental [OCC]",074-180-096,$624.18,,"Res, Roof Mount Solar Panel Install 8.61kW, ESS 30.0kWh located on utility building"
BLD25-2816,"Resubmittal Received","Building Permit With Plan Check",5/15/2025,,"22059 Rust Dr Timber Cove [TIM]",109-420-045,$716.07,$5596.95,"SFD, New Sunroom addition 165SF and Deck with stairs 80SF and electrical , Aluminum Four Seasons sunroom with insulated aluminum roof, new concrete slab and mounted to (E) exterior walls, enclosing garage entrance, Deck, install exterior light/switch at door (4) duplex outlets and recessed lights from SFD circut with conduit INCLUDES INSTALLATION OF EXTERIOR LIGHT w/ SWITCH AT EXTERIOR SUNROOM DOOR, FOUR DUPLEX OUTLETS, AND FOUR LED RECESSED LIGHTS FROM EXISTING HOUSE CIRCUIT WITH CONDUIT."
BLD25-2817,"Awaiting Applicant Response","Building Permit With Plan Check",5/15/2025,,"198 Wild Moor Reach Sea Ranch [SEA]",156-230-007,$0.00,$0.00,"(N) 449 SF one car garage. relocate electrical main panel.adding exterior door to access to garage man door build new garbage storage enclosure move septic tank back 2 FT to meet 5 FT structure setback"
BLD25-2827,Check,"Building Permit With Plan Check",5/16/2025,,"4949 Terra Bella Vista Way Bellevue [BEL]",045-181-012,$1042.55,$20590.44,"Replace existing 376 SF upper deck and 1,366 SF lower deck. Includes stairs and rails."
BLD25-2828,Issued,"Building Permit With Plan Check",5/16/2025,05/27/2025,"1858 Weiss Ln Penngrove [PEN]",047-292-058,$1206.80,,"To renew to complete BLD19-7957 (RENEW TO COMPLETE BLD16-3500) new detached barn/garage 3000SF (renew @ 75%)"
BLD25-2832,Issued,"Building Permit With Plan Check",5/16/2025,05/20/2025,"1265 E Macarthur St Sonoma [SON]",128-121-025,$624.18,,"SFD, Roof Mount Solar Panel Install 11.89 kW, (2) batteries 13.5kW ea"
BLD25-2833,Check,"Building Permit With Plan Check",5/16/2025,,"9679 Chalk Hill Rd Windsor [WIN]",079-230-009,$3269.25,$73000.08,"1,272 sf remodel RECONFIGURE PRIMARY BATHROOM AND CLOSET,RECONFIGURE EN SUITE TO INCLUDE GYM AND SAUNA. RECONFIGURE BATH AND LAUNDRY ROOM, ALL NEW FINISHES AND FIXTURES. NEW BATHROOM ADDED TO GUEST BEDROOM. NEW LIGHTING LAYOUT IN LIVING ROOM."
BLD25-2844,Check,"Building Permit With Plan Check",5/16/2025,,"795 Red Tail Rd Windsor [WIN]",086-140-001,$3491.05,,"Single Family Residential: 1738sf conditioned space, 498sf garage, 452sf covered patio."
BLD25-2848,"Awaiting Applicant Response","Building Permit With Plan Check",5/17/2025,,"20745 Denmark Ct Sonoma [SON]",126-011-031,$0.00,$0.00,"new detached studio building 542 sf, Unconditioned space 26 sf"
BLD25-2849,Check,"Building Permit With Plan Check",5/17/2025,,"20745 Denmark Ct Sonoma [SON]",126-011-031,$660.48,$3536.94,"ADU, Restroom Addition Near Pool (33 SF)"
BLD25-2856,"Awaiting Applicant Response","Building Permit With Plan Check",5/19/2025,,"1382 Hwy 116 S Twin Hills [TWI]",063-011-017,$0.00,$0.00,"NEW SELF-STORAGE FACILITY AND OFFICE WITH SITE HARDSCAPE & LANDSCAPE IMPROVEMENTS. DEMOLITION OF EXISTING BUILDINGS, PARKING LOTS, STRUCTURES, ETC. SHALL BE UNDER A SEPARATE PERMIT."
BLD25-2860,"Pre- Due","Building Permit With Plan Check",5/19/2025,,"5000 W Soda Rock Ln Healdsburg [HEA]",088-050-014,$1352.42,,"LEGALIZE 11KW GENERAL AUXILARY GENERATOR (VBU25-0132)"
