permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-3377,"Awaiting Applicant Response","Building Permit With Plan Check",6/10/2025,,"505 Purrington Rd Petaluma [PET]",019-381-029,$0.00,$0.00,"SFD Installation of 125kW emergency diesel generator for back up power"
BLD25-3389,Issued,"Building Permit With Plan Check",6/10/2025,06/20/2025,"7550 Westside Rd Forestville [FOR]",110-240-033,$624.18,,"Install new 6.88kW solar PV system with a new energy storage system. Also included in this scope of work is the install of a new EV charger."
BLD25-3390,Issued,"Building Permit With Plan Check",6/10/2025,06/20/2025,"647 Greenview Dr Windsor [WIN]",039-190-040,$624.18,,"SFD Install new 3.44kW roof mounted solar PV system with a new energy storage system"
BLD25-3391,Check,"Building Permit With Plan Check",6/10/2025,,"1575 Felder Rd Sonoma [SON]",142-026-025,$517.28,$8038.50,"**CE**Install utility bathroom in existing garage"
BLD25-3392,Check,"Building Permit With Plan Check",6/10/2025,,"19400 Hwy 116 N Monte Rio [MRO]",094-180-016,$678.25,$10010.40,"Commercial TI - Remodel Multi-User Restrooms, Accessibility Improvements, & Replace Fixtures/Accessories/Signs (215 SF) to meet Title 2 Regulation 28 CFR Part 36 for Northwood Restaurant - VBU24-0472"
BLD25-3393,Check,"Building Permit With Plan Check",6/10/2025,,"6045 Volkerts Rd Twin Hills [TWI]",025-070-024,$1579.77,$20789.02,"SFD Addition (163 SF) to Extend the Living Room"
BLD25-3395,Check,"Building Permit With Plan Check",6/10/2025,,"15207 Burbank Dr Glen Ellen [GLE]",054-147-012,$982.97,$30000.00,"SFD, Foundation Repair Using 10 Slab Piers"
BLD25-3396,"Awaiting Applicant Response","Building Permit With Plan Check",6/10/2025,,"411 Pepper Ln Petaluma [PET]",113-110-056,$0.00,$0.00,"Installation of a backup generator"
BLD25-3399,Check,"Building Permit With Plan Check",6/10/2025,,"3350 Westach Way Sonoma [SON]",135-061-022,$2497.46,,"ADU (930SF), 1BDRM single story w/ covered front porch. (E) septic system is designed for 5 + bedrooms"
BLD25-3400,"Awaiting Applicant Response","Building Permit With Plan Check",6/10/2025,,"200 Kunde Estate Winery Rd Kenwood [KEN]",051-170-025,$0.00,$0.00,"Install new Mop Sink. Install new Dump sink and flooring at Tasting bar. Required , change of ownership EH code upgrade"
BLD25-3403,"Awaiting Applicant Response","Building Permit With Plan Check",6/10/2025,,"15294 Orchard Rd Guerneville [GUE]",070-130-008,$0.00,$0.00,"Repair & replace a portion of the existing roof. Remove the flat portion of roof & replace w/ a pitched roof that extends to the existing foundation perimeter. Repair the subfloor & floor sheathing. Move some walls at upper & lower levels to add 67sqft to the upper level & 79sqft to the lower level, all w/ in the existing perimeter foundation. Add electrical, switches, lights & outlets to both upper & lower bedrooms. Replace existing door & windows. Add a door & several windows."
BLD25-3404,,"Plan Check",6/10/2025,,"208 Ursuline Rd Windsor [WIN]",058-060-034,$736.11,$6280.26,"Permit in question is in regards to an outdoor covered BBQ area. BBQ Shade structure is made from steel elements, please see attached plans."
BLD25-3405,"Awaiting Applicant Response","Building Permit With Plan Check",6/10/2025,,"4791 E Soda Rock Ln Geyserville [GEY]",131-210-038,$0.00,$0.00,"SFD, Remove (4) existing skylights, install new plywood substrate over openings, new Polyglass XFR underlayment for a class a fire rating, new standing seam metal roof panels to tie into exsting."
BLD25-3407,"Awaiting Applicant Response","Building Permit With Plan Check",6/10/2025,,"2025 Curtis Dr Penngrove [PEN]",047-273-037,$0.00,$0.00,"SFD, New Standby Generator Installation, gas"
BLD25-3410,"Pre- Due","Building Permit With Plan Check",6/11/2025,,"585 Chapman Ln Petaluma [PET]",020-030-001,$624.18,,"SFD, Roof Mount Solar Install 7.38kW w/ ESS 13.5kWh"
BLD25-3413,"Awaiting Applicant Response","Building Permit With Plan Check",6/11/2025,,"18995 Hwy 12 Agua Caliente [AGU]",127-083-016,$0.00,$0.00,"T-Mobile is looking to replace the batteries within their existing cabinet with new batteries. All of the equipment locations are on ground concrete pads. The scope of work is only battery replacement within the existing cabinets, so there will be no physical changes to the look of the site."
BLD25-3414,"Awaiting Applicant Response","Building Permit With Plan Check",6/11/2025,,"6297 Melita Rd Kenwood [KEN]",031-040-034,$0.00,$42547.00,"- The project is the construction of an addition to the primary bedroom and bath"
BLD25-3417,"Awaiting Applicant Response","Building Permit With Plan Check",6/11/2025,,"1067 Robertson Rd Glen Ellen [GLE]",054-330-013,$0.00,$57424.30,"ADU 578SF, Convert (E) Garage/office, Work includes replacing doors windows and skylight, remodel (E) bathroom, add kitchen, replace (E) electric tankless water heater. (F2)"
BLD25-3430,"Awaiting Applicant Response","Building Permit With Plan Check",6/11/2025,,"2904 Bardy Rd Bennett Valley [BEN]",055-160-035,$0.00,$0.00,"EVT17-04578 Rebuild SFD 500 SF 2017 Sonoma Complex Fire FIRE REBUILD (N) RESIDENCE 500 SQFT TO REPLACE PREVIOUSLY EXISTING 1400 SQFT RESIDENCE DESTROYED IN 2017 FIRE. EXISTING UTILITIES WATER, SEPTIC, ELECTRICAL NO ADDITIONAL GRADING, SITEWORK, OR LANDSCAPING."
BLD25-3431,Check,"Building Permit With Plan Check",6/11/2025,,"175 Verano Ave Agua Caliente [AGU]",127-071-012,$102.18,,"Commercial Bldg 1, Roof Mount Solar Install 45.5kW, (N) Install AC Load Center 200A & PG&E Productive Meter. Interconnection at 175 W Verano Ave, Bldg 1"
BLD25-3433,Check,"Building Permit With Plan Check",6/11/2025,,"1319 Darby Rd Twin Hills [TWI]",076-221-039,$1744.99,$88786.20,"SFD, Addition 51 SF and Interior Remodel 1,374 SF, (N) Deck and Patio 290 SF • REPLACE ROOF OVER ENTIRE STRUCTURE • REPLACE ALL ELECTRICAL WIRING, BOXES AND FIXTURES FOR ENTIRE STRUCTURE. • REPLACE ALL INSULATION IN STRUCTURE • REPLACE ALL GYSUM BD IN STRUCTURE. • REPLACE ALL WINDOWS IN RESIDENCE."
BLD25-3434,Check,"Building Permit With Plan Check",6/11/2025,,"175 Verano Ave Agua Caliente [AGU]",127-071-012,$106.18,,"Commercial Bldg 2, Roof Mount Solar Install 56kW, (N) AC Load Center 200A, PG&E Productive Meter, & ESS Interconnection at 175 W Verano Ave, Bldg 2"
BLD25-3436,Check,"Building Permit With Plan Check",6/11/2025,,"175 Verano Ave Agua Caliente [AGU]",127-071-012,$106.18,,"Commercial Bldg 3, Roof Mount Solar Install 42kW, (N) AC Load Center 200A & PG&E Production Meter. Interconnection at 175 W Verano Ave, Bldg 3"
BLD25-3437,Check,"Building Permit With Plan Check",6/11/2025,,"175 Verano Ave Agua Caliente [AGU]",127-071-012,$106.18,,"Commercial Bldg 4, Roof Mount Solar Install 45kW, (N) AC Load Center 200A, & PG&E Production Meter. Interconnection at 175 W Verano Ave, Bldg 4"
BLD25-3438,Check,"Building Permit With Plan Check",6/11/2025,,"175 Verano Ave Agua Caliente [AGU]",127-071-012,$106.18,,"Commercial Bldg 5, Roof Mount Solar Install 67kW, (N) AC Load Center 200A, & PG&E Production Meter. Interconnection at 175 W Verano Ave, Bldg 5"
BLD25-3439,Check,"Building Permit With Plan Check",6/11/2025,,"175 Verano Ave Agua Caliente [AGU]",127-071-012,$106.18,,"Commercial Bldg 6, Roof Mount Solar Install 25kW, (N) AC Load Center 200A, & PG&E Production Meter. Interconnection at 175 W Verano Ave, Bldg 6"
BLD25-3440,Issued,"Building Permit With Plan Check",6/11/2025,06/16/2025,"1016 Verano Ave Agua Caliente [AGU]",052-332-010,$624.18,,"ROOF MOUNT INSTALLATION OF 5.52 KW DC PHOTOVOLTAIC SYSTEM WITH 2, 13.5KWH (27 KWH) HOME BACKUP BATTERY"
BLD25-3441,"Awaiting Applicant Response","Building Permit With Plan Check",6/11/2025,,"3970 Llano Rd Bellevue [BEL]",134-231-028,$0.00,$0.00,"Install water tank and booster pump"
BLD25-3446,Check,"Building Permit With Plan Check",6/12/2025,,"960 Maacama Ln Geyserville [GEY]",132-070-024,$5908.08,,"New SFD 4,614 sf, Carport 864 sf, Cov'd Porches 1,218 sf CONSTRUCTION OF A NEW ONE-STORY SINGLE-FAMILY RESIDENCE AND SWIMMING POOL (UNDER SEPARATE PERMIT). THE DWELLING WILL CONSIST OF THREE BEDROOMS, THREE BATHROOMS, TWO HALF- BATHROOMS, A CENTRAL LIVING/DINING/KITCHEN AREA, PANTRY, OFFICE, LAUNDRY ROOM, MECHANICAL ROOM, AND ATTACHED, TWO- CAR CARPORT."
BLD25-3449,"Resubmittal Requested","Building Permit With Plan Check",6/12/2025,,"3835 Burnside Rd Twin Hills [TWI]",073-040-068,$0.00,,"***Mounting structures not yet permitted*** (N) Roof mounted 48.74kW PV System w/ 57.2kWh ESS Applicant Description: This is an application for a 48.74 kW ground-mounted PV solar energy system using all outdoor equipment from EG4. The structures for the ground mount will be on separate permit applications, and the proposed structure approximate locations are indicated in this application. The structure will drive an EV charger also to be on a separate permit application."
BLD25-3452,"Awaiting Applicant Response","Building Permit With Plan Check",6/12/2025,,"5225 Burnside Rd Bloomfield [BLO]",027-040-002,$0.00,$0.00,"RENOVATION OF AN EXISTING WOOD STRUCTURE OVER BASEMENT. RENOVATIONS TO THE EXTERIOR AND INTERIOR OF THE MAIN FLOOR INCLUDING BEDROOM, BATHROOM, AND DEN AREA. EXISTING BASEMENT TO BE UNCONDITIONED GARAGE."
BLD25-3454,Issued,"Building Permit With Plan Check",6/12/2025,06/27/2025,"2717 Guerneville Rd Santa Rosa [SRO]",034-162-005,$4516.15,$80000.00,"New in ground gunite swimming pool only Cost of the pool $80,000 No Grading or Drainage Required All excavated spoils to be transported to legal site or to the county disposal site. Grading Question form included."
BLD25-3455,,"Plan Check",6/12/2025,,"21468 8th St E Sonoma [SON]",128-381-043,$1121.17,$18000.00,"COMM 1 10,500 Gallon Water tank NOT FOR FIRE"
BLD25-3457,"Awaiting Applicant Response","Building Permit With Plan Check",6/12/2025,,"6707 Pressley Rd Penngrove [PEN]",047-251-003,$0.00,$0.00,"Water Tank and Gravel Ring to be installed in Crane Creek Regional Park to provide water for irrigating plantings and providing water grazing animals. Water Tank will be a Norwesco 10,000 gallon, 142.4""D x 163.8""H Polyethylene Green Water Tank which comes with 1-1/2"" polypropylene top fitting, 2"" polypropylene bottom fitting, and 22"" fill or manway. Tank will sit atop a 9 Section (13.5'D) gravel ring."
BLD25-3458,Check,"Building Permit With Plan Check",6/12/2025,,"1392 Mountain View Ave Petaluma [PET]",019-231-007,$1210.06,$46485.90,"(E) SFD 810 sf remodel remodel of the kitchen and bathroom. The work is non- structural work. It will include all new plumbing as well as electrical work."
BLD25-3459,Issued,"Building Permit With Plan Check",6/13/2025,06/16/2025,"10030 Bodega Hwy Twin Hills [TWI]",077-110-003,$624.18,,"SFD, Roof Mount Solar Panel Install 4.8 kW, ESS 13.5kW"
BLD25-3460,Check,"Building Permit With Plan Check",6/13/2025,,"1391 Skillman Ln Petaluma [PET]",048-091-077,$1228.11,$27598.39,"New detached Garage 653SF and Carport 514SF"
BLD25-3462,Check,"Building Permit With Plan Check",6/13/2025,,"4455 Hall Rd Santa Rosa [SRO]",130-402-002,$632.29,$1773.00,"N) DECK AND STAIR TO BE INSTALLED AND BUILD FOR TRAILER (TEM24- 0211). $10,000.00."
BLD25-3464,,"Plan Check",6/13/2025,,"18525 Squaw Creek Rd Geyserville [GEY]",117-180-007,$511.21,,"Unit 11 Cooling Tower Demolition"
BLD25-3466,Check,"Building Permit With Plan Check",6/13/2025,,"10290 Westside Rd Forestville [FOR]",110-280-007,$5232.77,,"(N) Intermediate Freestanding Commercial Telecommunications Facility, including a 110-foot monopole, a generator for backup emergency power, and associated ground equipment all located within a 1,125-square foot lease area enclosed by a 6-foot fence."
BLD25-3468,"Awaiting Applicant Response","Building Permit With Plan Check",6/13/2025,,"21865 Arnold Dr Sonoma [SON]",142-062-023,$0.00,$0.00,"Install 11 Level 2 Charging stations."
BLD25-3470,Issued,"Building Permit With Plan Check",6/13/2025,06/16/2025,"1754 Alice Dr Penngrove [PEN]",047-301-020,$624.18,,"SFD, Roof Mount Solar Panel Install 9.02kW DC solar and 30.0kWh energy storage."
BLD25-3475,Finaled,"Building Permit With Plan Check",6/13/2025,,"8095 Hwy 12 Kenwood [KEN]",051-030-009,$277.00,,"Renew to Complete expired permit BLD16-6189. NEW INGROUND POOL STOCK PLAN (STK16-0025) Pool completed and finished in 2016. It was inspected and approved at every stage in 2016, but the permit was never finaled and has now expired."
BLD25-3477,Finaled,"Building Permit With Plan Check",6/13/2025,06/18/2025,"8095 Hwy 12 Kenwood [KEN]",051-030-009,$963.31,,"Renewed to Complete expired Permit BLD19-6286. SFD - REMODEL TO CREATE A BATHROOM FROM (E) STORAGE & CLOSET AREA APPROX 76 SQ FT. permitted and inspected at every stage in 2019, but which was never finaled because it was placed on hold pending a well and septic hold, which was later cleared yet the permit was not finaled. The permit expired. I now need to apply for a new permit to get it finaled because I am selling the property. I am uploading the construction plans and permit history from the County's website."
BLD25-3478,Check,"Building Permit With Plan Check",6/13/2025,,"108 Eastman Ct Petaluma [PET]",021-180-007,$1305.55,$33956.14,"New 2-Story Detached Garage w/ electrical (1,184 sf)"
BLD25-3481,Issued,"Building Permit With Plan Check",6/13/2025,06/16/2025,"3382 Warm Springs Rd Glen Ellen [GLE]",053-160-016,$454.00,$0.00,"RESIDENTIAL PV SOLAR INSTALLATION, GROUND MOUNT, GRID TIED. NEW RACKING AND PV MODULES ON EXISTING GROUND MOUNT STRUCTURE. NEW INVERTERS. SYSTEM SIZE 13.32 kW (DC STC)"
BLD25-3484,Issued,"Building Permit With Plan Check",6/13/2025,06/24/2025,"31017 Annapolis Rd Annapolis [ANN]",123-100-012,$464.92,,"Install a (N) PG&E approved backboard on an (E) PG&E power pole. Temporarily remove the (E) 200A meter main with (N) main breaker and reinstall on the (N) backboard with a (N) 200A main breaker sub panel as the first means of disconnect. Run power to the (N) well location."
BLD25-3489,Check,"Building Permit With Plan Check",6/13/2025,,"2803 Bardy Rd Bennett Valley [BEN]",055-170-031,$4195.82,,"new single family dwelling with attached garage"
BLD25-3491,,"Plan Check",6/13/2025,,"859 Los Alamos Rd Kenwood [KEN]",030-281-007,$980.98,$17703.24,"EVT20-00750: INSTALL ADU MANUFACTURED HOME ON PERMANENT FOUNDATION. BUILD ATTACHED ADU DECK. INTERCONNECT TO SFD SEPTIC AND WELL. NEW ELECTRICAL SERVICE INTERCONNET"
BLD25-3492,,"Plan Check",6/13/2025,,"861 Los Alamos Rd Kenwood [KEN]",030-281-007,$598.94,$10506.45,"EVT20-00750: NEW TWO CAR DETACHED CARPORT."
BLD25-3493,Check,"Building Permit With Plan Check",6/13/2025,,"19755 Sweetwater Springs Rd Guerneville [GUE]",069-060-041,$381.77,$12000.00,"T-Mobile modification (856159/699254). Remove and replace (1) microwave dish and associated equipment on tower. No increase to height of tower. No changes to footprint of existing ground lease space."
BLD25-3494,"Awaiting Applicant Response","Building Permit With Plan Check",6/13/2025,,"5725 Inverness Ave Bennett Valley [BEN]",045-211-004,$0.00,$0.00,"Permanent bridge meeting HS-20 safety standards."
BLD25-3496,"Awaiting Applicant Response","Building Permit With Plan Check",6/15/2025,,"2000 Cherry Creek Rd Cloverdale [CLO]",115-220-036,$0.00,$0.00,"New Detached Garage/storage building 2400SF"
BLD25-3499,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"3910 Meadowview Ln Penngrove [PEN]",047-351-004,$0.00,$0.00,"SFD, Convert unconditioned basement to Game room 560SF. (N) bathroom and small kitchen. No bearing walls will be penetrated and no foundations will be modified. No windows are being added."
BLD25-3502,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"35147 Annapolis Rd Annapolis [ANN]",123-040-001,$0.00,$0.00,"Repair foundation, raise and level floor, accessibility improvements. No change in use or floor area. No work above the floor line."
BLD25-3506,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"35509 Annapolis Rd Annapolis [ANN]",122-140-006,$0.00,$0.00,"INSTALLING NEW OVERHEAD LIGHT WITH 1 LIGHTS SWITCH AND 1 OUTLET INSIDE EXISTING PARKING SHED."
BLD25-3511,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"938 Country Club Ln Agua Caliente [AGU]",133-150-052,$0.00,$0.00,"SFD Install new 14.19kW solar PV system on a pre-engineered ground mount racking system with a new integrated energy storage system."
BLD25-3512,,"Plan Check",6/16/2025,,"14981 Melody Ave Forestville [FOR]",071-050-026,$1004.39,$33099.76,"SFD remove and replace existing porch roof with new framing, remove and replace roofing material on entire house, no changes to living space or any other part of house"
BLD25-3514,Check,"Building Permit With Plan Check",6/16/2025,,"14625 Coyote Ridge Rd Geyserville [GEY]",141-180-020,$469.48,,"SFD, Ground Mount Solar Panel Install 10.32kW, ESS 13.5kWh"
BLD25-3515,Issued,"Building Permit With Plan Check",6/16/2025,06/17/2025,"301 Maple Ave Kenwood [KEN]",050-274-017,$624.18,,"SFD Install new 15.05kW solar PV system with a new energy storage system."
BLD25-3518,Issued,"Building Permit With Plan Check",6/16/2025,06/30/2025,"111 Nolan Ct Forestville [FOR]",083-130-076,$1855.72,$23355.00,"Pool Remodel - split main drain to bring up to code, new plaster. Valuation - $23,355.00"
BLD25-3521,Check,"Building Permit With Plan Check",6/16/2025,,"4099 Petaluma Blvd S Petaluma [PET]",019-320-028,$1179.66,$55000.00,"T-Mobile Modification (827716/698218) at existing wireless telecommunications site. Remove (3) antennas, (7) TMAs, (2) diplexers, and associated cabling. Install (4) antennas, (6) radio units, and associated cabling. No increase to height of tower. On ground: Remove (2) ground enclosures/cabinets, (12) remote radio units and install (3) enclosures, (2) junction boxes. No changes to overall footprint of existing ground lease space."
BLD25-3523,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"2977 Mill Creek Rd Healdsburg [HEA]",110-060-071,$0.00,$0.00,"SFD 18KW Ground mount Solar Power w/battery backup"
BLD25-3524,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"999 Middle Rincon Rd Rincon Valley [RIN]",182-120-035,$0.00,$0.00,"SFD Install 16x36 inground vinyl swimming pool. Kit from Hydra Swimming Pools. 4 ft concrete decking around perimeter of pool with additional 8 foot decking to support diving board as shown. New electrical GFI protected line to run to installed pool equipment. 3x5 concrete pad to accommodate new pool equipment as shown. New 5ft no climb fencing with self closing and latching gate."
BLD25-3528,Issued,"Building Permit With Plan Check",6/16/2025,06/27/2025,"20645 8th St E Sonoma [SON]",126-031-034,$4281.40,,"New in ground gunite swimming pool & Spa Stock Plan STK24-0004 $177,500 No Grading or Drainage required for this permit Excavated spoils to the transported to legal site or to the county disposal site. Grade Question form encluded."
BLD25-3530,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"5135 Vista Grande Dr Windsor [WIN]",039-110-005,$0.00,$0.00,"EVT17-04421 Rebuild SFD 1835 SF Double-wide Manufactured home 2017 Sonoma Complex Fire EVT17-04421 Install New Double Wide Manufactured home fire replacement (lightning complex fire replacement) on Permanant foundation Total SF 1835 SF Connect to existing water, Sewer, Electric Service New Steps and Skirting"
BLD25-3531,"Awaiting Applicant Response","Building Permit With Plan Check",6/16/2025,,"4334 Snyder Ln Penngrove [PEN]",045-171-047,$0.00,$0.00,"The construction of a new three bedroom, with office, two and a half bath residence with three car garage"
BLD25-3535,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"5400 Gates Rd Rincon Valley [RIN]",028-310-024,$0.00,$0.00,"Remodel workshop to support fire protection (roofing, hardening) and conversion to dwelling"
BLD25-3538,Issued,"Building Permit With Plan Check",6/17/2025,06/20/2025,"30348 River Rd Cloverdale [CLO]",116-210-041,$464.92,,"SFD, Install New 13.5kWh ESS"
BLD25-3541,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"4600 Mt Taylor Dr Bennett Valley [BEN]",049-190-043,$0.00,$0.00,"Install Generator, 26kW Generac 7291 Guardian Series, on pad at left side of the garage"
BLD25-3543,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"872 Wildwood Trl Kenwood [KEN]",030-282-003,$0.00,$0.00,"Seismic retrofit in accordance with standard plan set A"
BLD25-3548,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"2020 Cherry Creek Rd Cloverdale [CLO]",115-220-035,$0.00,$0.00,"Concealed build of single family residence; to renew plan check on BLD21- 4572 @ 25% (per D. Chow)"
BLD25-3550,Check,"Building Permit With Plan Check",6/17/2025,,"318 Hoff Rd Kenwood [KEN]",050-060-029,$1008.20,$17365.04,"New 616 SF Detached 2-Car Garage"
BLD25-3551,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"585 Trinity Rd Glen Ellen [GLE]",053-110-076,$0.00,$0.00,"Provide anchorage for (5) shipping containers: Qty 2 (N) 40' shipping container on (N) concrete pad, total area = 670 sf; Qty 1 (N) 40' shipping container on (N) concrete footings, total area 335 sf; Qty 2 (N) 40' shipping container on (N) concrete pad, total area = 670 sf; Install (12) greenhouse structures: Qty 12 (N) greenhouse 35' x 144', total area = 60,480 sf; Install (4) shade structures: Qty 2 (N) shade structure 20' x 170', total area = 6,800 sf; Qty 1 (N) shade structure 20' x 48', total area = 960 sf, Qty 1 (N) shade structure 20' x 150', total area = 3,000 sf; Provide (N) 200 sf covered trash and pesticide enclosure; Provide accessible parking and path of travel; Provide fire safe turnaround."
BLD25-3554,Issued,"Building Permit With Plan Check",6/17/2025,06/18/2025,"8099 Sanders Ln Twin Hills [TWI]",076-110-048,$454.00,$0.00,"Install new 8.2kW roof mount PV solar system on existing SFD."
BLD25-3565,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"289 Somerville Rd Kenwood [KEN]",031-030-071,$0.00,$0.00,"**no plans**GROUND MOUNT SOLAR SYSTEM - INSTALLATION OF TURNKEY 9,840 W-DC, 96kwh, 24kw-inv"
BLD25-3570,,"Plan Check",6/17/2025,,"4867 Old Redwood Hwy Windsor [WIN]",058-401-016,$762.82,$18609.00,"Building D - Add (6) PPB-166 Slab Piers for Voluntary Foundation Underpinning Note: Additional piers were needed after original foundation repair under BLD20-3935 (finaled)"
BLD25-3571,Check,"Building Permit With Plan Check",6/17/2025,,"35428 Sea Gate Rd Sea Ranch [SEA]",122-460-025,$717.97,$27953.80,"487 sf remodel Conversion of existing 2007 Addition from Study/Library/Workshop use to New Master Bedroom and Master Bathroom. Removal of existing tub and platform at lower level existing bathroom and installation of new vanity and two sinks using existing plumbing."
BLD25-3573,Started,"Building Permit With Plan Check",6/17/2025,,"8533 Dry Creek Rd Geyserville [GEY]",139-130-008,$0.00,$0.00,"dig 8 footings for pergola install pergola"
BLD25-3575,"Awaiting Applicant Response","Building Permit With Plan Check",6/17/2025,,"13949 Williams Rd Glen Ellen [GLE]",054-360-027,$0.00,$5413.56,"Deck rebuild/reduction"
BLD25-3580,"Awaiting Applicant Response","Building Permit With Plan Check",6/18/2025,,"1482 Sea Way Bodega Bay [BBY]",100-284-004,$0.00,$0.00,"The Project Entails: 1.) removing all the current cedar siding and replacing it with 'Hardie Straight Edge Shingle Siding,' 2.) the replacement of all the current windows and doors with new Marvin Energy Efficient windows and doors, 3.) installation of one new window in the living room, and 4.) waterproofing two small decks (less than 100 sq ft.). Details of the project are listed below. 1.) The installation of the new siding entails: • Removal of all old shingle siding on the entire house. •. Installing waterproof membrane on two small decks (less 100sq ft). Replace the deck surface if necessary. • Install new copper flashing on deck, deck to wall. • Install Henry smart weather paper before siding, on the entire house. • Install Hardie Shingle siding - Straight edge shingle siding on the entire house. • All new flashing for siding is going to be copper. • Install Henry smart weather paper before siding, on the entire house. • Install Hardie Shingle Straight edge siding on the entire house. • All new flashing for siding will be copper. • Install Hardie trim on corners (to be decided). • Install ‘moistop’ on corners before Hardie trim. • Use stainless screws on Hardie trim. • Prepare all house for paint. • Cover all copper flashing. • Caulking, spackling all new trim, and siding. • Prime all new siding. • Apply two coats of paint on all the new siding. 2.) Replacement of all the windows and doors with new Marvin Energy Efficient windows and doors. • Remove existing windows and sliding doors. • Install all windows and sliding doors on the house. • Seal new windows with moisture resistant moistop layer. All new flashing for the windows will be copper. • Used big stretch caulking. • Install door and windows copper pan. • Install copper header on top of new windows and doors. • All new flashing for the windows will be copper. 3.) installation of one new window in the living room. • A new window will be installed in the South Facing Wall of the living room"
BLD25-3581,Issued,"Building Permit With Plan Check",6/18/2025,06/26/2025,"121 Calle De La Luna Glen Ellen [GLE]",056-061-007,$3047.87,$65000.00,"(E) gunite swimming pool Add an electric safety cover, skimmer and new steps"
BLD25-3582,"Awaiting Applicant Response","Building Permit With Plan Check",6/18/2025,,"3202 Ross Rd Graton [GRA]",130-141-002,$2118.79,$86261.40,"Commercial, New Storage Building 3060SF, 36' x 85' for personal use. no walls, posts and roof only. No electrical. No plumbing."
BLD25-3586,Issued,"Building Permit With Plan Check",6/18/2025,07/03/2025,"1370 Wilson Rd Cloverdale [CLO]",116-220-031,$464.92,,"SFD, New ESS 13.5kWh"
BLD25-3595,Issued,"Building Permit With Plan Check",6/18/2025,06/19/2025,"2520 Meier Rd Sebastopol [SEB]",063-150-028,$624.18,,"SFD, Roof Mount Solar Install 9.43kW & Battery Installation 15kWh"
BLD25-3597,Issued,"Building Permit With Plan Check",6/18/2025,06/30/2025,"166 Jessie St Kenwood [KEN]",050-263-033,$1720.67,$20000.00,"SFD Dry rot repair and replace framing replacing 6 windows like for like, downsize 2 windows, replace rear door, replace damaged roof decking"
BLD25-3599,Issued,"Building Permit With Plan Check",6/18/2025,06/25/2025,"7218 Lynch Rd Twin Hills [TWI]",060-160-017,$624.18,,"SFD, Roof Mount Solar Install 11.04kW & (1) Franklin Battery 15kWh"
BLD25-3604,Check,"Building Permit With Plan Check",6/18/2025,,"2211 Thornsberry Rd Sonoma [SON]",127-331-008,$1629.14,$33828.00,"NEW 1,200 SF PRE-MANUFACTURED METAL BARN TO FUNCTION AS A DETACHED RESIDENTIAL ACCESSORY STRUCTURE"
BLD25-3612,"Resubmittal Requested","Building Permit With Plan Check",6/18/2025,,"440 King Rd Petaluma [PET]",113-080-059,$0.00,$69511.20,"converting existing structure adjacent to inground pool into a pool house."
BLD25-3624,"Awaiting Applicant Response","Building Permit With Plan Check",6/18/2025,,"747 Leghorn Ln Petaluma [PET]",021-190-004,$0.00,$0.00,"Installation of (1) 26kW Kohler standby generator and (2) automatic transfer switches for SFD and well pump. Extending new gas line from customer side of gas meter."
BLD25-3628,"Awaiting Applicant Response","Building Permit With Plan Check",6/18/2025,,"18855 Riverside Dr Agua Caliente [AGU]",052-281-049,$0.00,,"Proposed 953 sf Addition to Existing 1447 sf Residence"
BLD25-3629,"Awaiting Applicant Response","Building Permit With Plan Check",6/18/2025,,"1430 Felder Rd Sonoma [SON]",142-029-002,$0.00,$0.00,"CONSTRUCTION OF A NEW 2-STORY STRUCTURE WITH A FIRST FLOOR GARAGE AND A ONE-BEDROOM ADU ABOVE."
BLD25-3632,Check,"Building Permit With Plan Check",6/19/2025,,"5705 Lone Pine Rd Twin Hills [TWI]",062-010-065,$760.89,$7615.56,"Stand alone washroom with bathroom and storage."
BLD25-3634,Check,"Building Permit With Plan Check",6/19/2025,,"4940 Carriage Ln Windsor [WIN]",039-220-006,$865.36,$17395.80,"EVT17-04487: New 2 car garage (576sf) New entry deck (98sf) Site built garage for HUD manufactured home installed on state approved permanent foundation (Permit Application BLD25-1821)"
