permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-1291,Issued,"Building Permit With Plan Check",3/7/2025,03/28/2025,"17290 Hwy 116 N Guerneville [GUE]",072-190-068,$587.90,$7000.00,"Replacing like for like dry rot framing front wall of building Removing stucco siding and replacing with hardie siding on front of building"
BLD25-1292,Check,"Building Permit With Plan Check",3/7/2025,,"1440 Cunningham Rd Twin Hills [TWI]",063-280-052,$1721.86,$75098.16,"New Detached Garage (2664 sf) w/ electrical This project is to build a new 36' x 74' detached garage with electrical. no plumbing."
BLD25-1293,Issued,"Building Permit With Plan Check",3/7/2025,03/11/2025,"9365 Bennett Valley Rd Glen Ellen [GLE]",055-230-033,$464.92,,"SFD, Install new energy storage system 13.5kWh"
BLD25-1294,Check,"Building Permit With Plan Check",3/7/2025,,"4401 Hwy 116 N Graton [GRA]",130-060-056,$2688.18,,"SFD, Interior Remodel (2750 sf) , Addition of New Deck (507 sf) The project will involve moving of existing wall and relocation of bedrooms and adding and relocation of bathroom. And relocate the kitchen. And the upgrade and resizing of windsor and door and adding a new deck"
BLD25-1295,"Awaiting Applicant Response","Building Permit With Plan Check",3/7/2025,,"2604 Petaluma Blvd N Petaluma [PET]",048-160-007,$0.00,$0.00,"replace kitchen appliances, and new cabinets and floors in kitchens and baths for units 3 and 4"
BLD25-1296,Issued,"Building Permit With Plan Check",3/7/2025,03/11/2025,"7915 Bella Vista Dr Twin Hills [TWI]",060-350-009,$464.92,,"SFD, Installation of 2 Tesla Powerwall Batteries and 2 30A AC Disconnects. 45kWh"
BLD25-1299,Issued,"Building Permit With Plan Check",3/7/2025,03/10/2025,"16362 Wright Dr Forestville [FOR]",071-120-006,$464.92,,"SFD New 13.5 kWh Energy Storage System"
BLD25-1300,Issued,"Building Permit With Plan Check",3/7/2025,03/10/2025,"14172 Fern Rd Guerneville [GUE]",072-120-034,$464.92,,"SFD New 13.5 kWh Energy Storage System"
BLD25-1303,"Awaiting Applicant Response","Building Permit With Plan Check",3/7/2025,,"1235 Bay View St Bodega Bay [BBY]",100-096-013,$0.00,$0.00,"(Plans are not clear, title page, site plan, etc) Legalize VBU25-0095, Remodeling Kitchen with new cabinets, countertops, appliances, new light fixtures and flooring, CWOP"
BLD25-1304,"Awaiting Applicant Response","Building Permit With Plan Check",3/7/2025,,"1235 Bay View St Bodega Bay [BBY]",100-096-013,$0.00,$0.00,"(Need rev plans, title page, site plan) Legalize VBU25-0095 -Replacing old deck, CWOP"
BLD25-1311,"Awaiting Applicant Response","Building Permit With Plan Check",3/10/2025,,"Santa Rosa [SRO]",059-430-007,$0.00,,"New Commercial Warehouse (107,166 SF) w/ Office Space (3,025 SF) & Breakroom (2300 SF) - Associated w/ GRD25-0033, SEW25-0019, DRH22- 0007 Structure is made of concrete prefabricated panels and a steel roof structure."
BLD25-1312,Issued,"Building Permit With Plan Check",3/10/2025,03/10/2025,"308 Stirrup Ct Windsor [WIN]",039-300-008,$464.92,,"SFD Back up generator"
BLD25-1317,"Application Accepted/In Review","Building Permit With Plan Check",3/10/2025,,"359 Calle Del Monte Agua Caliente [AGU]",056-415-013,$0.00,$2410.38,"SFD, Closing in doorway , interior drywall between kitchen and living room. 6x7= 42 sf. to include a support beam (header) 4x10 to clear viol."
BLD25-1318,"Awaiting Applicant Response","Building Permit With Plan Check",3/10/2025,,"10560 Barnett Valley Rd Twin Hills [TWI]",073-071-040,$0.00,$0.00,"(Need plans with title page, site plan and SLD by 7/3 or void) Install Generator - whole house backup w automatic transfer switch. Connected to SFD, also feeding ADU"
BLD25-1333,"Application Accepted/In Review","Building Permit With Plan Check",3/10/2025,,"16334 Valley Ln Guerneville [GUE]",069-270-030,$0.00,,"1) New 26Kw Generator installed at main house 2) 200amp 2 meter panel replacement with new 400amp 2 meter (mp 42200 square d) panel for main house and guest house 3) Rotten pole and panel back board replacement (PG&E Greenbook) 4) Reinstall of existing generator for guest house"
BLD25-1334,,"Plan Check",3/10/2025,,"1515 Fowler Creek Rd Sonoma [SON]",142-180-031,$2137.30,,"The relocation of an existing garage to new location with attached bike room and art studio above."
BLD25-1335,Check,"Building Permit With Plan Check",3/10/2025,,"1761 Olivet Rd Santa Rosa [SRO]",057-022-022,$3579.31,,"- DEMO EXISTING SINGLE FAMILY HOUSE AND ACCESSORY STRUCTURES (CARPORT) - PROPOSED NEW CONSTRUCTION OF A SINGLE-FAMILY 3-BEDROOM DWELLING UNIT, A 2-BEDROOM ADU, AND A DETACHED 2.5 GARAGE (SEPARATE PERMITS) - SITE IMPROVEMENTS INCLUDE A NEW IN-GROUND POOL, A MODIFIED DRIVEWAY, AND A NEW DRIVE COURT"
BLD25-1338,Issued,"Building Permit With Plan Check",3/11/2025,03/27/2025,"16107 Arnold Dr Glen Ellen [GLE]",133-090-017,$3244.68,$72302.00,"Remodel (E) Pool - New Tile, Plaster, & Baja Shelf (No Change to Footprint)"
BLD25-1341,Issued,"Building Permit With Plan Check",3/11/2025,03/13/2025,"420 Mayfield Dr Windsor [WIN]",058-161-002,$491.26,$4000.00,"Voluntary Seismic Retrofit in Accordance with 2022 CEBC ChA3"
BLD25-1345,Finaled,"Building Permit With Plan Check",3/11/2025,03/24/2025,"16107 Arnold Dr Glen Ellen [GLE]",133-090-017,$396.67,,"To Complete BLD03-3689, New Inground Stock Pool @ 5% (only the 199 final needed)"
BLD25-1348,Issued,"Building Permit With Plan Check",3/11/2025,03/12/2025,"620 Snow Rd Twin Hills [TWI]",063-330-039,$624.18,,"SFD, Roof Mount Solar Panel Install 8.61kW & 10 kWh Battery System (21) Microinverters, (21) PV Modules, (1) PV Combiner, (2) Batteries, (1) Controller, (2) Levered Disconnect Switch"
BLD25-1350,Issued,"Building Permit With Plan Check",3/11/2025,03/12/2025,"3980 Monika Ct Twin Hills [TWI]",062-042-079,$624.18,,"SFD, Roof Mount Solar Panel Install (8) 3.24KWDC Modules, (1) 5KWH Battery (Partial Home Backup), New 125/125A Subpanel"
BLD25-1351,"Application Accepted/In Review","Building Permit With Plan Check",3/11/2025,,"1298 Jensen Ln Windsor [WIN]",162-020-067,$0.00,$14310.00,"T-Mobile Upgrade meter enclosure from 100AMP to 200AMP; Upgrade 2"" conduit and conductor from Meter to (E) PPC enclosure."
BLD25-1352,Issued,"Building Permit With Plan Check",3/11/2025,03/12/2025,"3731 Twig Ave Twin Hills [TWI]",062-032-035,$624.18,,"SFD, Roof Mount Solar Panel Install 4.05kW, (1) Battery 5KWH Battery (TOU), New 125/125A Subpanel"
BLD25-1356,Issued,"Building Permit With Plan Check",3/11/2025,03/14/2025,"1607 Baird Rd Rincon Valley [RIN]",029-040-027,$454.00,$0.00,"EVT17-04214 SFD, Roof Mount Solar Panel Install 11.99kW"
BLD25-1358,,"Plan Check",3/11/2025,,"6700 Orchard Station Rd Sebastopol [SEB]",062-140-016,$257.40,,"Res, Install Generator and underground Propane Tank, 1000 Gal"
BLD25-1360,,"Plan Check",3/11/2025,,"11600 Dunbar Rd Glen Ellen [GLE]",053-140-057,$2601.98,,"Legalize w/ Permit: Accessory Building, 2009 sf -CWOP VBU17-0201 Applying for a Building Permit to bring an existing Accessory Building, illegal built, into compliance with current coders and regulations."
BLD25-1361,Check,"Building Permit With Plan Check",3/11/2025,,"2051 Laughlin Rd Santa Rosa [SRO]",059-180-020,$3385.07,,"T-Mobile: Cell Site Modifications wireless upgrades to an existing site that has plan approval"
BLD25-1362,Check,"Building Permit With Plan Check",3/11/2025,,"449 Purrington Rd Petaluma [PET]",019-381-015,$1519.68,$48964.81,"(N) Manuf. Home 4 BDR, 3 BA, 2460 SQ FT with covered deck 1321 SQ FT"
BLD25-1363,"Awaiting Applicant Response","Building Permit With Plan Check",3/12/2025,,"5047 Sonoma Mountain Rd Bennett Valley [BEN]",049-030-053,$0.00,$44406.65,"**CE**To correct violation vbu25-0037, vbu25-0031 build art studio 400SF porch 65SF and concrete retaining wall without permits"
BLD25-1368,Issued,"Building Permit With Plan Check",3/12/2025,03/13/2025,"11781 Ridge Dr Forestville [FOR]",085-132-023,$533.80,,"SFD, Install New ESS 13.5kWh"
BLD25-1369,Issued,"Building Permit With Plan Check",3/12/2025,03/24/2025,"2535 Marra Rd Occidental [OCC]",073-160-013,$464.92,,"SFD Install ESS 13.5kWh (1) New Tesla Powerwall, (1) Tesla Backup Switch Controller, (N) 200A Meter Socket, & (N) 100A Subpanel for (E) Ground Mount Array -"
BLD25-1374,"Awaiting Applicant Response","Building Permit With Plan Check",3/12/2025,,"300 Valley Ford Freestone Rd C Twin Hills [TWI]",026-100-013,$0.00,$0.00,"Verizon, Install Antennas - 70' Faux water tank with Verizon antennas. Equipment on ground including 30kw diesel generator."
BLD25-1379,"Awaiting Applicant Response","Building Permit With Plan Check",3/12/2025,,"18565 Willow Creek Rd Occidental [OCC]",074-180-096,$0.00,,"New ADU 840SF, cov'd porch 275SF and deck 480SF on (E) foundation - permit finaled under BLD07-2806"
BLD25-1380,Check,"Building Permit With Plan Check",3/12/2025,,"5207 Turner Rd Twin Hills [TWI]",062-120-011,$2483.32,,"(E) SFD addition of 581 SF, remodel of 539 SF and (N) deck 585 SF"
BLD25-1381,"Resubmittal Received","Building Permit With Plan Check",3/12/2025,,"2550 Paulin Dr Santa Rosa [SR]",180-030-012,$0.00,$10000.00,"Water Bottling Filling Station/ Drinking Fountain"
BLD25-1385,"Awaiting Applicant Response","Building Permit With Plan Check",3/12/2025,,"9890 Main St Monte Rio [MRO]",095-160-003,$0.00,$0.00,"Install an outdoor-rated containerized 30kW / 130kWh Battery Energy Storage System."
BLD25-1387,"Pre- Due","Building Permit With Plan Check",3/13/2025,,"126 Palo Verde Ct Glen Ellen [GLE]",056-660-012,$3883.84,$98500.00,"New in ground gunite swimming pool only Cost $98,500 Stock Plan STK24-0004 No Grading or Drainage require All excavated spoils to be transported to legal site or to the county disposal site Grading question form included."
BLD25-1395,Closed,"Building Permit With Plan Check",3/13/2025,,"3142 Guerneville Rd Santa Rosa [SRO]",130-020-042,$0.00,,"TEST PERMIT ONLY To request permitting costs for this new occupancy. See included memorandum. 1,780 SF addition to existing SFD. Connect a 1,710 SF section of existing 3,950 SF unpermitted accessory to existing SFD with a new 70 SF hallway. Resolves violations VBU19-0655 and VPL19-0720."
BLD25-1396,Closed,"Building Permit With Plan Check",3/13/2025,,"3142 Guerneville Rd Santa Rosa [SRO]",130-020-042,$0.00,,"TEST PERMIT ONLY To request permitting costs for this new occupancy. See included memorandum. Permit 1,140 SF section of existing unpermitted 3,950 SF accessory structure as an attached ADU. Resolves violations VBU19-0655 and VPL19-0720."
BLD25-1398,Closed,"Building Permit With Plan Check",3/13/2025,,"3142 Guerneville Rd Santa Rosa [SRO]",130-020-042,$0.00,,"TEST ONLY To request permitting costs for this new occupancy. See included memorandum. Permit 1,100 SF section of existing unpermitted 3,950 SF accessory structure as an attached accessory office. Resolves violations VBU19-0655 and VPL19-0720."
BLD25-1400,Closed,"Building Permit With Plan Check",3/13/2025,,"3142 Guerneville Rd Santa Rosa [SRO]",130-020-042,$0.00,,"TEST PERMIT ONLY-per Dave Harris. To request permitting costs for this new occupancy. See included memorandum. Permit existing unpermitted structure as a detached 890 SF accessory dwelling unit. Demolish section of structure. Structural fixes and efficiency upgrades. Resolves violations VBU21- 0682 and VPL21-0615"
BLD25-1401,Check,"Building Permit With Plan Check",3/13/2025,,"14000 Rockpile Rd Cloverdale [CLO]",114-260-028,$585.97,,"SFD Install 6.40kw grd mt PV, 16 Panels 16 Micro-Inverters, 3 Enphase Batteries"
BLD25-1402,Check,"Building Permit With Plan Check",3/13/2025,,"13935 Carmel Ave Glen Ellen [GLE]",054-190-005,$3053.59,,"(E) SFD Living Room Addition 1242SF (N) deck 460SF"
BLD25-1404,"Awaiting Applicant Response","Building Permit With Plan Check",3/13/2025,,"22500 Burndale Rd Sonoma [SON]",135-021-029,$0.00,$0.00,"SFD pre manufactured equipment cover 1200SF"
BLD25-1406,Issued,"Building Permit With Plan Check",3/13/2025,03/14/2025,"4395 Price Ave Bellevue [BEL]",035-081-010,$624.18,,"(N) Roof mount PV - 6.885kW (17 modules), 13.5kWh Tesla Powerwall 3 ESS, 225A Backup Subpanel Battery and Roof Solar PV - (17) 6.885KWDC Modules, (1) 13.5KWH Battery Tesla Powerwall 3 (TOU), 225A Backup Subpanel"
BLD25-1407,Issued,"Building Permit With Plan Check",3/13/2025,03/13/2025,"13521 Arnold Dr Glen Ellen [GLE]",054-282-006,$624.18,,"(N) Roof mount PV - 6.075kW (15 modules), 5kWh ESS Battery and Roof Solar PV - (15) 6.075KWDC Modules, (2) 5KWH Battery (TOU)"
BLD25-1409,"Awaiting Applicant Response","Building Permit With Plan Check",3/13/2025,,"22058 Timber Cove Rd Timber Cove [TIM]",109-400-032,$0.00,$0.00,"SFD Install of a 9.2kW roof mount photovoltaic system with Tesla Powerwall 3"
BLD25-1414,"Awaiting Applicant Response","Building Permit With Plan Check",3/13/2025,,"3795 ADOBE Rd Petaluma [PET]",017-120-015,$0.00,$0.00,"25' x 18' pole barn type wooden storage shed"
BLD25-1415,Check,"Building Permit With Plan Check",3/13/2025,,"19410 Hwy 101 Geyserville [GEY]",140-040-003,$5201.39,,"Commercial, Upgrade (E) Ammonia Refrigeration System"
BLD25-1418,Issued,"Building Permit With Plan Check",3/13/2025,03/14/2025,"5315 Thomas Rd Graton [GRA]",104-020-043,$464.92,,"SFD New 13.5 kWh Energy Storage System"
BLD25-1419,Check,"Building Permit With Plan Check",3/13/2025,,"5368 Bennett Valley Rd Bennett Valley [BEN]",049-050-025,$323.98,,"SFD Install new 18.92kW solar PV system on a pre-engineered ground mount racking system with a new energy storage system."
BLD25-1422,Started,"Building Permit With Plan Check",3/13/2025,,"320 Eliza Way Santa Rosa [SR]",051-020-060,$0.00,$0.00,"LG Dorms- Laundry Facility_ Eliza VIllage @ Los Guilicos"
BLD25-1424,Check,"Building Permit With Plan Check",3/13/2025,,"2930 Edwin Kelsey Way Penngrove [PEN]",136-130-013,$2181.27,,"*EFR* AT&T Cell Site Modification (842919/672278) - Tower scope: Swap existing T-arm mount with 12.5' sector frame. Remove (3) remote radio units and (1) Raycap junction box. Relocate (9) antennas, (12) remote radio units and (2) squids. Install (3) antennas, (3) radio units, (1) squid and associated cabling. Install Mount Modifications per plans. No increase to height of tower. Ground scope of work: Swap power plant cabinet and relocate (2) strings of 190Ah batteries, remove (1) cabinet. No changes to footprint of existing ground lease space."
BLD25-1425,"Resubmittal Received","Building Permit With Plan Check",3/13/2025,,"5135 Foothill Ranch Rd Mark West Springs [MWS]",067-170-018,$2159.36,,"(Need CalGreen) Replacement Primary residence (future ADU) at fire rebuild property, 5123 Foothill Ranch rd. Dry weather well water test completed. New and finaled septic system installed and inspected. Main house plans still in process."
BLD25-1426,"Awaiting Applicant Response","Building Permit With Plan Check",3/13/2025,,"7311 Rancho Molino Trl Forestville [FOR]",084-031-006,$0.00,$0.00,"(Need plans and specs by 4/14 or void) Installation of an interior 200 amp transfer switch in the garage along with 48 KW KOHLER Generator."
BLD25-1429,"Awaiting Applicant Response","Building Permit With Plan Check",3/14/2025,,"22095 Bonness Rd A Sonoma [SON]",142-071-011,$0.00,$0.00,"Replacement of 1200 amp service due to age/condition. Everything will remain the same."
BLD25-1431,Check,"Building Permit With Plan Check",3/14/2025,,"2210 Pleasant Hill Rd Twin Hills [TWI]",076-110-080,$647.35,$14000.00,"Voluntary Foundation repair using 3 push piers. (viol)"
BLD25-1436,Issued,"Building Permit With Plan Check",3/14/2025,04/01/2025,"500 Leepin Ln Forestville [FOR]",083-030-078,$454.00,$0.00,"SFD Installation of a Photovoltaic system. Mounted flush to the roof. The system size is 2.4kw."
BLD25-1437,Issued,"Building Permit With Plan Check",3/14/2025,03/17/2025,"1089 High School Rd Graton [GRA]",060-290-029,$624.18,,"SFD Battery and Roof Solar PV - (13) 5.265KWDC Modules, (1) 5KWH Battery (TOU)"
BLD25-1441,Check,"Building Permit With Plan Check",3/14/2025,,"22585 Broadway Sonoma [SON]",128-421-024,$1849.82,,"Residential: Inground Gunite Swimming Pool and Spa Proposed 18'x36' Inground Gunite Swimming Pool and Spa"
BLD25-1443,Issued,"Building Permit With Plan Check",3/14/2025,03/17/2025,"6184 Cottage Ridge Rd Windsor [WIN]",067-340-017,$624.18,,"SFD Install a roof mounted 9.84 KW PV system with battery back up."
BLD25-1448,,"Plan Check",3/14/2025,,"15803 Norton Rd Healdsburg [HEA]",089-050-015,$2760.39,,"Residential: Construct new retaining walls and turnaround at new driveway approach to new ADU/Garage. BLD24-7685"
BLD25-1452,"Waiting for Other Approvals","Building Permit With Plan Check",3/14/2025,,"858 E Napa St Sonoma [SON]",127-231-019,$712.36,$76500.00,"New in ground gunite swimming pool only Stock Plan STK24-0019 Cost of the pool is $76,500 All excavated spoils to be transported to legal site or to the county disposal site No grading or drainage required"
BLD25-1454,"Awaiting Applicant Response","Building Permit With Plan Check",3/14/2025,,"10643 Chalk Hill Rd Windsor [WIN]",079-240-005,$0.00,$0.00,"(Need rev plans, see Workflow history for items) Detached garage and bedroom on a site with an existing single-family residence, and existing pool house. includes associated plumbing, mechanical, and electrical work."
BLD25-1460,Check,"Building Permit With Plan Check",3/14/2025,,"17535 Johnson Ave Agua Caliente [AGU]",056-304-002,$1303.63,$11010.80,"SFD small residential addition 83 sf (N) Cv'd porch 101SF"
BLD25-1462,Check,"Building Permit With Plan Check",3/14/2025,,"7250 Lynch Rd Twin Hills [TWI]",060-160-016,$639.00,$12855.36,"SFD Decommission 1 bedroom"
BLD25-1463,"Awaiting Applicant Response","Building Permit With Plan Check",3/15/2025,,"1754 Ludwig Ave Bellevue [BEL]",060-050-057,$0.00,$0.00,"This permit application is for a single-family dwelling at 1754 Ludwig ave. Santa Rosa. It will be constructed by owner-builder Dylan Hamilton. The house will be a charming 1,200 square foot, two-bedroom home, designed by local architect Richard Rocklewitz."
BLD25-1466,Issued,"Building Permit With Plan Check",3/17/2025,03/21/2025,"4088 Porter Creek Rd Mark West Springs [MWS]",028-070-015,$4632.66,,"Commercial Re-plaster of (E) Pool at Camp Newman"
BLD25-1467,Issued,"Building Permit With Plan Check",3/17/2025,03/25/2025,"13439 Gibson St Glen Ellen [GLE]",054-281-015,$624.18,,"SFD, Roof Mount Solar Panel Install 8.1kW, 20 modules, 2x Enphase IQ BATTERY 5P"
BLD25-1469,Issued,"Building Permit With Plan Check",3/17/2025,03/26/2025,"19445 Lovall Valley Ct Sonoma [SON]",127-420-007,$624.18,,"SFD, Roof Mount Solar Panel Install 4.45kW, 11 Modules, 2x Enphase IQ BATTERY 5P, 2x 100/225 Subpanel"
BLD25-1470,Issued,"Building Permit With Plan Check",3/17/2025,03/21/2025,"15000 Canyon 6 Rd Guerneville [GUE]",070-210-063,$464.92,,"SFD, Install Standby generator 14kW and 100A ATS"
BLD25-1471,Issued,"Building Permit With Plan Check",3/17/2025,03/26/2025,"720 Hunter Ln Penngrove [PEN]",045-284-006,$624.18,,"SFD 9 Roof Solar Modules,DC System Size: 3.6 kW,Installing 1xEnphase IQ Battery 5P,Upgrade Subpanel to 100A/225A, 20' Trench Thru Concrete/Asphalt"
BLD25-1472,"Resubmittal Requested","Building Permit With Plan Check",3/17/2025,,"5327 Hall Rd Santa Rosa [SRO]",130-210-010,$0.00,,"SFD, Roof Mount Solar Panel Install 12.6kW, on Flat-Roof and 15 kWh Grid- Tied Battery Install"
BLD25-1474,"Awaiting Applicant Response","Building Permit With Plan Check",3/17/2025,,"4851 Muniz Ranch Rd Fort Ross [FTR]",107-190-037,$0.00,$0.00,"Res, New Pool, inground gunite"
BLD25-1478,Check,"Building Permit With Plan Check",3/17/2025,,"19040 Riverside Dr Agua Caliente [AGU]",052-353-030,$620.26,$5666.40,"SFD (N) Carport 240SF At the completion of the covered outdoor parking, the homeowner will construct a new fence, ped gate, and non motorized dual swing gate in a manner that does not require a permit from Sonoma county. Gate and fence construction is not included as part of this permit submittal."
BLD25-1481,Issued,"Building Permit With Plan Check",3/17/2025,03/19/2025,"108 Riddle Rd Glen Ellen [GLE]",054-420-011,$624.18,,"SFD Roofmount, Module Qty: 23 DC System Size: 9.2 kW 2 x Enphase IQ BATTERY Adding New 200/225 Subpanel"
BLD25-1482,Finaled,"Building Permit With Plan Check",3/17/2025,03/21/2025,"7697 Isabel Dr Cotati [COT]",046-421-011,$624.18,,"SFD Roof mount, Module Qty: 14 DC System Size: 5.67 kW 1 X Enphase IQ BATTERY Add Transfer Switch (new 100/225 sub + interlock)"
BLD25-1483,Issued,"Building Permit With Plan Check",3/17/2025,03/25/2025,"5350 Bennett Valley Rd Bennett Valley [BEN]",049-140-025,$624.18,,"SFD Installation of 18 x roof mounted solar panels and 3 x batteries. + MPU 8.2kW"
BLD25-1486,Issued,"Building Permit With Plan Check",3/17/2025,03/19/2025,"891 Oak St Agua Caliente [AGU]",052-392-020,$624.18,,"SFD roof mount, Module Qty: 9 DC System Size: 3.6 kW 1 x Enphase IQ BATTERY Add New 100A/225A Subpanel"
BLD25-1487,,"Plan Check",3/17/2025,,"1515 Fowler Creek Rd Sonoma [SON]",142-180-031,$4226.43,,"SFD, Addition (2444 sf), Remodel (1414 sf), Cov'd Porches (646 sf) Complete home remodel with additions."
BLD25-1488,Check,"Building Permit With Plan Check",3/17/2025,,"122 Bonnie Way Glen Ellen [GLE]",053-220-055,$1688.72,$94000.00,"SFD Remodel Primary and guest bathrooms"
BLD25-1493,"Awaiting Applicant Response","Building Permit With Plan Check",3/17/2025,,"22262 Moscow Rd Monte Rio [MRO]",096-200-041,$0.00,$0.00,"Foundation Replacement & Flood Elevation Project"
BLD25-1500,"Awaiting Applicant Response","Building Permit With Plan Check",3/17/2025,,"150 W Trinity Rd Glen Ellen [GLE]",053-110-086,$0.00,,"Roof Mount Solar Panel Install 8.17kW, with ESS 13.5kWh"
BLD25-1502,,"Plan Check",3/17/2025,,"3280 Hicks Rd Graton [GRA]",130-146-003,$3177.76,,"Replacement SFD (1743 SF), Covered Porch (42 SF), & Deck (242 SF) - (E) SFD to be demolished"
BLD25-1505,Issued,"Building Permit With Plan Check",3/18/2025,03/21/2025,"13333 Frati Ln Graton [GRA]",080-040-016,$464.92,,"Residential installation of one 26KW stationary propane fueled generator unit, 3/4 dedicated generator gas line and 200amp 120/240VAC single phase automatic transfer switch. Generator to sit on 36""x 48""x 5.5"" thick (existing) concrete pad."
BLD25-1508,,"Plan Check",3/18/2025,,"7841 Mirabel Rd B Forestville [FOR]",083-160-055,$2471.89,$72618.00,"The addition to and conversion of a portion of an existing garage/workshop for an ADU -the removal of an existing dry rot carport and replacement with new family room"
BLD25-1515,Issued,"Building Permit With Plan Check",3/18/2025,03/25/2025,"34050 Hwy 1 Sea Ranch [SEA]",122-200-014,$464.92,,"INSTALLING NEW 17KW CUMMINS GENERATOR 100' FROM PROPERTY LINE WITH NEW TRANSFER SWITCH NEXT TO MAIN SERVICE PANEL."
BLD25-1519,"Application Accepted/In Review","Building Permit With Plan Check",3/18/2025,,"40351 Foremast Sea Ranch [SEA]",156-530-009,$0.00,,"SFD, Roof Mount Solar Install 6.8kW (grid-tied) with 13.5kWh Backup Battery System"
BLD25-1521,Check,"Building Permit With Plan Check",3/18/2025,,"12670 Dupont Rd Graton [GRA]",074-020-071,$469.48,,"SFD, Ground Mounted Solar Install 15.05kW & ESS"
BLD25-1522,Check,"Building Permit With Plan Check",3/18/2025,,"1346 Skillman Ln Petaluma [PET]",048-061-087,$5641.76,,"EVT24-00102 Repair Fire Damage SFD 1267(sf) - House Fire"
BLD25-1523,Issued,"Building Permit With Plan Check",3/19/2025,03/21/2025,"531 Mountain View Ave Penngrove [PEN]",045-282-017,$624.18,,"SFD, Roof Mount Solar Install 4.86kW with Battery Backup"
BLD25-1524,Issued,"Building Permit With Plan Check",3/19/2025,03/21/2025,"6171 Anderson Rd Forestville [FOR]",083-030-066,$624.18,,"SFD, Roof Mount Solar Install 15.17kW with 27kWh Battery Backup"
BLD25-1527,Issued,"Building Permit With Plan Check",3/19/2025,03/31/2025,"6306 Petersen Rd Sebastopol [SEB]",024-010-005,$464.92,,"Upgrade to 600 amp service for 10 acre property for 400 amp dedicated to 40 x 60 shop."
BLD25-1528,Issued,"Building Permit With Plan Check",3/19/2025,03/21/2025,"5130 Gilchrist Rd Cotati [COT]",062-210-005,$624.18,,"SFD, Roof Mount PV Install 2.83kW, (1) 5kWh Battery, & Main Panel Upgrade to 200/225A"
BLD25-1529,"Awaiting Applicant Response","Building Permit With Plan Check",3/19/2025,,"4411 Porter Creek Rd Mark West Springs [MWS]",120-210-032,$0.00,$0.00,"EVT17-05825 RPLC SFD 2017 Sonoma Complex Fire Installation of a manufactured home to replace the mobile home that was burnt down in 2017 in the tubbs fire."
BLD25-1531,"Awaiting Applicant Response","Building Permit With Plan Check",3/19/2025,,"3340 Petaluma Blvd N Petaluma [PET]",048-072-015,$0.00,$0.00,"This project generally consists of rebuilding fire damaged portions of a single family residence"
BLD25-1532,Issued,"Building Permit With Plan Check",3/19/2025,03/27/2025,"17605 Summit Ave Guerneville [GUE]",072-021-024,$624.18,,"SFD, Roof Mount Solar Panel Install 6.02kW with (2) Battery Backup Systems"
BLD25-1534,Check,"Building Permit With Plan Check",3/19/2025,,"60 Sea Walk Dr Sea Ranch [SEA]",122-200-009,$566.86,$10000.00,"COMM Adding accessibility railings to stairs in (7) loft rooms Plans re-doing existing loft ladders to existing lofts in main building of Sea Ranch Lodge to make them code compliant including installation of hand rails on both sides of the loft ladder. This is to resolve code enforcement violation VBU25-0001. Senior Code Enforcement Officer Mike Carey said ""this will be as one building permit application"""
BLD25-1537,Issued,"Building Permit With Plan Check",3/19/2025,04/04/2025,"18304 Carriger Rd Agua Caliente [AGU]",133-050-021,$639.18,,"SFD, Roof Mount Solar Expansion 16.4kW to Add to (E) Array, (2) Batteries, & (1) EV Charger"
BLD25-1544,"Resubmittal Requested","Building Permit With Plan Check",3/19/2025,,"4017 White Oak Ct Sonoma [SON]",064-170-006,$1785.28,,"Remodel (E) Pool - Add New Spa, Replaster Pool, Replace Tile, Pool Equipment, Auto Cover, & Drain Covers"
BLD25-1550,"Awaiting Applicant Response","Building Permit With Plan Check",3/19/2025,,"4946 Pinecroft Way Mark West Springs [MWS]",029-200-004,$0.00,$0.00,"back up Generator permit"
BLD25-1551,,"Plan Check",3/20/2025,,"9835 Hwy 128 Geyserville [GEY]",132-030-014,$1111.94,$39000.00,"Repair (E) Foundation by lifting house, demolishing foundation, and replacing with concrete spread footings and stem wall."
BLD25-1557,"Awaiting Applicant Response","Building Permit With Plan Check",3/20/2025,,"6400 Cockrill St Bloomfield [BLO]",027-100-026,$0.00,$0.00,"Roof mounted PV system for new SFR and ADU"
BLD25-1559,,"Plan Check",3/20/2025,,"26465 Dutcher Creek Rd Cloverdale [CLO]",117-010-030,$1563.28,$38238.60,"(N) detached Pool building (318SF) and two trellis structures (176SF) on an existing 80 acres parcel."
BLD25-1565,Issued,"Building Permit With Plan Check",3/20/2025,03/21/2025,"154 Horn Ave Petaluma [PET]",021-152-049,$464.92,,"SFD ESS 21.50kWh AC to tie in with existing roof-mount PV."
BLD25-1568,Finaled,"Building Permit With Plan Check",3/20/2025,03/21/2025,"6353 Vine Hill School Rd Graton [GRA]",078-070-003,$464.92,,"SFD Install 2 battery backups"
BLD25-1570,,"Plan Check",3/20/2025,,"15232 Arnold Dr Glen Ellen [GLE]",054-400-007,$2469.66,,"Res, New Pool and Spa, inground gunite Cost of project $185,000 No Grading required - Pool area is semi level All excavated spoils to be transported to legal site or to the county disposal site. Grading form attached."
