permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-3953,Issued,"Building Permit With Plan Check",7/2/2025,07/10/2025,"503 Watertrough Rd Twin Hills [TWI]",076-071-001,$624.18,,"RESIDENTIAL PV SOLAR INSTALLATION, FLUSH ROOF MOUNT, GRID TIED, BATTERY BACKUP - NEW CRITICAL LOADS PANEL. (20) 370W PV MODULES & (1) 16kWh ESS BATTERY. SYSTEM SIZE 7.4 kW (DC STC)"
BLD25-3955,Check,"Building Permit With Plan Check",7/2/2025,,"10651 River Dr Forestville [FOR]",082-220-027,$3638.29,,"Elevation of a single family residential structure The project is included in the FEMA funded Sonoma County Flood Elevation Program and is a Hazard Mitigation Project consisting of elevating the existing house above the Base Flood Elevation, installing a new foundation and supporting walls within the footprint of the existing structure with a garage included within the existing crawlspace footprint. The project includes replacing steps and landings to access the elevated structure."
BLD25-3956,Check,"Building Permit With Plan Check",7/3/2025,,"1105 Castle Rd Sonoma [SON]",127-181-006,$1841.19,$76503.46,"THE PROJECT CONSISTS OF A NEW 602 SQUARE FOOT STUDIO SPACE WITH A 400 SQUARE FOOT COVERED PATIO OF TYPE V-N CONSTRUCTION. THE STRUCTURE WILL BE ERECTED ON TOP OF A SLAB ON GRADE FOUNDATION WITH PERIMETER FOOTINGS."
BLD25-3959,Check,"Building Permit With Plan Check",7/3/2025,,"18450 1st Ave Agua Caliente [AGU]",056-461-009,$1288.38,$78279.96,"SFD Interior Remodel (1364 SF) Minor Upgrades to Bathroom. Dining Room, & Bedrooms - Carport under BLD25-3531"
BLD25-3960,Issued,"Building Permit With Plan Check",7/3/2025,07/08/2025,"3380 Woolsey Rd Santa Rosa [SRO]",057-050-032,$1355.80,$13429.26,"Decommission Study and Sewing rooms for ADU, permit to remove doors and closet at study and remove doors at sewing room to ensure that rooms are encumbered and not available for use as a bedroom. This is related to the ADU application for 3380 Woolsey Road, Windsor; BLD25-0335"
BLD25-3962,Check,"Building Permit With Plan Check",7/3/2025,,"2174 Live Oak Farm Ln Petaluma [PET]",048-121-073,$4179.62,,"(N) SFD 3079 SF, 3 BDRM, 2-story, attached garage, porches. new house with attached 3 car garage and front and rear porches, 3 bedrooms"
BLD25-3967,Check,"Building Permit With Plan Check",7/3/2025,,"1484 High School Rd Graton [GRA]",060-303-008,$2041.21,$91167.16,"SFD, Addition 303 SF, attached Garage conversion 401SF and 221 SF remodel - addition of (N) kitchen, pantry and laundry rm, demo (E) kitchen casework and fixtures currently located in the living room. -convert 401SF attached garage to 2nd BDRM, BA and walk in closet -decommission (1) existing BDRM to be converted to home office. -remodel (2) existing BA -replace all windows and sliding patio doors"
BLD25-3969,"Awaiting Applicant Response","Building Permit With Plan Check",7/3/2025,,"3228 Moorland Ave F Bellevue [BEL]",043-144-024,$0.00,$0.00,"replacing four windows . legalize ."
BLD25-3971,"Awaiting Applicant Response","Building Permit With Plan Check",7/3/2025,,"25200 Arnold Dr Sonoma [SON]",128-491-059,$0.00,$0.00,"Change of ownership Environmental Wealth upgrades. Install new sinks, Dump sinks , hand sinks, Prep sink,"
BLD25-3972,Issued,"Building Permit With Plan Check",7/3/2025,07/08/2025,"7570 Covey Rd Forestville [FOR]",083-160-071,$629.25,,"SFD Install new 9.89kW solar PV system with a new energy system."
BLD25-3973,Issued,"Building Permit With Plan Check",7/3/2025,07/30/2025,"895 W Dry Creek Rd Healdsburg [HEA]",089-160-004,$5317.26,,"New Pool and Spa, In-Ground Shotcrete 18' x 36' and Automatic Safety Cover"
BLD25-3974,Issued,"Building Permit With Plan Check",7/3/2025,07/09/2025,"4237 Chico Ave Bellevue [BEL]",035-071-013,$1614.44,$3842.04,"Demo non permitted interior walls in garage and garage door wall in front of unit. Repair/replace drywall as necessary. Install garage door"
BLD25-3976,Check,"Building Permit With Plan Check",7/3/2025,,"2648 Bodega Ave Petaluma [PET]",021-041-022,$1573.00,$85706.88,"Legalize ADU 672 SF"
BLD25-3980,Issued,"Building Permit With Plan Check",7/4/2025,07/11/2025,"366 Firefly Ln Twin Hills [TWI]",063-211-015,$629.25,,"SFD Installation of new Tesla Powerwall 3 ESS for backup power with inputs from 17 New 430 watt solar panels and 22 Existing 167 watt solar panels. System includes Tesla Gateway 3 grid interconnection switch and 100A backup power system. We shall remove the legacy inverter."
BLD25-3983,Check,"Building Permit With Plan Check",7/6/2025,,"4250 Stony Point Rd Bellevue [BEL]",134-224-028,$459.92,$8034.60,"Decommission Bedroom in SFD for ADU under BLD25-3024"
BLD25-3984,Check,"Building Permit With Plan Check",7/7/2025,,"800 Warrington Rd Bellevue [BEL]",045-142-044,$1485.97,$75000.00,"T-Mobile Cell Site Modification - Install (N) Radome, (3) New Air Handlers, (3) Panel Antennas, (6) RRU's. Remove All (E) Antennas & Replace (E) Cupola, Add (1) Radio Cabinet Unit, and Install (1) Battery Cabinet"
BLD25-3988,Check,"Building Permit With Plan Check",7/7/2025,,"2796 Ventura Ave Santa Rosa [SR]",180-020-019,$2444.19,,"TI / RECONFIGURE INTERIOR SPACE - SHERRIFFS OFFICE - 1695 SF Expansion/TI"
BLD25-3989,"Awaiting Applicant Response","Building Permit With Plan Check",7/7/2025,,"8361 Vila Road Ext Forestville [FOR]",082-093-037,$0.00,$0.00,"Remodel kitchen and bath. Replace dry-roted deck and deck framing with new same location. New HVAC, New electrical service and plumbing fixtures. New U.W.I. compliant siding, roofing and vents. Add patio roof and hot tub."
BLD25-3990,Check,"Building Permit With Plan Check",7/7/2025,,"2312 Magnolia Ave Petaluma [PET]",021-151-030,$6165.54,,"New SFD (3,980 SF), Attached Garage (1,660 SF) and Cov'd Porch (1,309 SF) Construction of new 3,980 sq. ft single family home with attached garage on a 2.5 acre parcel with private septic and well. The home to be one story, built on raised wood floor on a drilled pier foundation. The roofing will be a standing seam metal roof. The existing 1,200 sq. ft. home on the property will become an ADU, and the new home the main residence."
BLD25-3991,"Pre- Due","Building Permit With Plan Check",7/7/2025,,"20571 Palmer Ave Sonoma [SON]",128-311-084,$5379.05,,"New inground gunite pool/spa with auto cover"
BLD25-3996,Finaled,"Building Permit With Plan Check",7/7/2025,07/08/2025,"7074 Cold Springs Rd Penngrove [PEN]",047-351-024,$629.25,,"Install new 11.5kW roof mount PV solar system and 30kWh ESS on existing SFD."
BLD25-3997,Issued,"Building Permit With Plan Check",7/7/2025,07/30/2025,"7376 Orchard Station Rd Sebastopol [SEB]",024-031-008,$4978.94,,"New in ground Swimming pool and hottub."
BLD25-3998,Check,"Building Permit With Plan Check",7/7/2025,,"5291 Todd Rd Sebastopol [SEB]",063-110-009,$1440.43,$17158.14,"CONVERT 60 SF PORCH TO CONDITIONED SPACE, NEW DECKS 487 SF, AND 90 SF REMODEL --NEW EXTERIOR DECK AT FRONT & SIDE OF HOUSE. REPLACE LANDING AT REAR WITH NEW -- CONVERT (E) COVERED PORCH TO ENCLOSED CONDITIONED AREA -- BATHROOM REMODEL"
BLD25-4002,Issued,"Building Permit With Plan Check",7/7/2025,07/09/2025,"203 Theodor Ln Agua Caliente [AGU]",056-093-013,$464.92,,"SFD, New ESS for (E) Solar Array - (N) (01) FRANKLINWH APOWER 2 (APR-10K15V1-US) (N) (01) FRANKLINWH AGATE (AGT-R1V1-US) (N) (01) LOCKABLE DISCONNECT SWITCH (IMO SI16-PEL64R-2)"
BLD25-4005,Issued,"Building Permit With Plan Check",7/7/2025,07/11/2025,"168 W Thomson Ave Agua Caliente [AGU]",056-491-022,$576.71,$5000.00,"Seismic Retrofit Per Plan Set A"
BLD25-4007,"Resubmittal Requested","Building Permit With Plan Check",7/7/2025,,"13022 Henno Rd Glen Ellen [GLE]",053-120-043,$1175.54,$21877.48,"EVT17-05355 Replace primary SFD with new 2,232 SF HUD-HCD Approved Manufactured home 2017 Sonoma Complex Fire FIRE REBUILD: Replace 1886 sq ft home destroyed by fire"
BLD25-4008,Issued,"Building Permit With Plan Check",7/7/2025,08/04/2025,"3315 Westside Rd Healdsburg [HEA]",110-070-011,$5170.31,,"Project includes Construction of a New 938 square foot Pool and Spa to be built in conjunction with a new Pool house and Terrace under a separate permit"
BLD25-4012,Issued,"Building Permit With Plan Check",7/8/2025,07/15/2025,"12200 Elliot Ln Twin Hills [TWI]",073-100-044,$624.18,,"Install 6.56 kW DC rated roof mounted solar system. Install 20 kWh energy storage system. Install IQ Meter Collar at Main Service Panel. For SFD."
BLD25-4013,Issued,"Building Permit With Plan Check",7/8/2025,07/14/2025,"6180 Stoetz Ln Graton [GRA]",075-020-016,$464.92,,"ADDITION OF ONE NEW TESLA 11.5 KW, 13.5 KWH POWERWALL-3 BATTERY, ONE TESLA BACKUP GATEWAY 3 CONTROLLER AND ASSOCIATED HARDWARE ON THE MAIN DWELLING UNIT."
BLD25-4014,"Pre- Due","Building Permit With Plan Check",7/8/2025,,"2302 Oak Knoll Dr Santa Rosa [SRO]",034-122-018,$626.21,,"SFD, 8.91kW (22) Panel Roof mount PV System w/ ESS w/ MPU: 100A> New 200A Main Panel"
BLD25-4016,Issued,"Building Permit With Plan Check",7/8/2025,07/11/2025,"5929 Mark West Ln Mark West Springs [MWS]",067-270-008,$679.00,$0.00,"29.92 kW PV Solar Installation, Roof-Mounted on Storage Barn"
BLD25-4017,Check,"Building Permit With Plan Check",7/8/2025,,"4565 Pressley Rd Bennett Valley [BEN]",049-101-001,$982.55,$16001.85,"ART STUDIO (118 SF) W/STORAGE (119 SF) AND HALF BATH"
BLD25-4018,Issued,"Building Permit With Plan Check",7/8/2025,07/19/2025,"1769 Sea Way Bodega Bay [BBY]",100-291-008,$787.44,$7800.00,"Seismic retrofit in accordance with Standard Plan A and with Chapter A3 per engineered plans."
BLD25-4019,"Resubmittal Requested","Building Permit With Plan Check",7/8/2025,,"11850 Brooks Rd Windsor [WIN]",086-200-004,$0.00,$0.00,"New 13.5 kwh energy storage system installed on existing single family dwelling."
BLD25-4022,Check,"Building Permit With Plan Check",7/8/2025,,"13022 Henno Rd Glen Ellen [GLE]",053-120-043,$672.64,$15000.00,"EVT17-05355 New 6' Max Retaining Wall for 2-BR MFG Home (BLD25-4007)"
BLD25-4023,Issued,"Building Permit With Plan Check",7/8/2025,07/15/2025,"21 Winter Brook Ln Mark West Springs [MWS]",067-240-038,$777.00,,"EVT17-05664, Roof Mount Solar Install 25.3 kW on Det'd Barn w/ ESS"
BLD25-4031,Issued,"Building Permit With Plan Check",7/8/2025,07/17/2025,"7300 Old Lakeville Rd 3 Lakeville [LAK]",068-110-011,$5478.56,,"this project consists of undergrounding overhead power which routes through the property"
BLD25-4037,"Resubmittal Requested","Building Permit With Plan Check",7/8/2025,,"27655 River Rd Cloverdale [CLO]",117-060-036,$0.00,,"New 13.5 kwh energy storage system installed on existing single family dwelling."
BLD25-4040,Check,"Building Permit With Plan Check",7/8/2025,,"4237 Chico Ave Bellevue [BEL]",035-071-013,$638.29,$16014.03,"To Complete Expired Plan Check: BLD20-2761: Convert (E) open porch into enclosed storage room. Submitting plan check corrections and responses to comments for expired permit BLD20-2761. Convert (E) open porch into enclosed storage room. infill exterior walls w/ 2X4 DF studs @ 16"" O.C. w/exterior siding to match (e). frame new interior wall w/ 2X4 DF studs @ 16"" O.C. w/(n) door and drywall finish. Install (2) (n) windows in storage room."
BLD25-4043,Check,"Building Permit With Plan Check",7/8/2025,,"20440 8th St E Sonoma [SON]",126-012-024,$274.53,$3000.00,"EXTERNAL ILLUMINATED CHANNEL SIGN/LETTERS ""PRIME STORAGE"" This is a permit request for two sets of external flush mount and illuminated channel letters that spell ""PRIME STORAGE"" that are 32 sqft each and will be install on one building. One set of letters will be on the west facing wall and and the other on the south facing wall."
BLD25-4044,Issued,"Building Permit With Plan Check",7/8/2025,07/22/2025,"710 Deer Creek Ln Petaluma [PET]",019-310-025,$2982.21,$50000.00,"Remove & replace foundation & piers on existing SFD"
BLD25-4047,"Awaiting Applicant Response","Building Permit With Plan Check",7/9/2025,,"4250 Summit View Ranch Rd Bennett Valley [BEN]",049-720-008,$0.00,$41284.20,"SFD, Kitchen Remodel (498 SF) New Skylight and windows throughout"
BLD25-4056,Issued,"Building Permit With Plan Check",7/9/2025,07/21/2025,"9155 Grey St Graton [GRA]",130-300-011,$454.00,,"SFD, 13.2kW Roof Mount Solar Expansion on Det'd Garage"
BLD25-4057,Check,"Building Permit With Plan Check",7/9/2025,,"594 Napa Rd Sonoma [SON]",128-291-003,$1428.41,$24919.96,"New Attached Garage (884 SF) Garage addition and additional roof framing over living room area at addition."
BLD25-4058,Finaled,"Building Permit With Plan Check",7/9/2025,07/11/2025,"5801 Ross Branch Rd Forestville [FOR]",084-050-024,$629.25,,"SFD, Roof Mount Solar Install 3.68kW on Det'd Barn w/ ESS 27kWh"
BLD25-4064,"Resubmittal Requested","Building Permit With Plan Check",7/9/2025,,"4195 Old Vineyard Ln Mark West Springs [MWS]",029-250-006,$232.00,,"New Pool and Spa w/auto safety cover and equipment. (STK25-0023). Valuation: $100,000"
BLD25-4065,"Awaiting Applicant Response","Building Permit With Plan Check",7/9/2025,,"9164 Mill Station Rd Twin Hills [TWI]",061-141-009,$0.00,$0.00,"EXISTING DETACHED HOME OFFICE -CONVERT TO ACCESSORY DWELLING UNIT (ADU) WITH MINOR INTERIOR REMODEL. BEDROOM SWAP FROM (E) SINGLE FAMILY RESIDENCE (EXISTING BUILDING A) TO PROPOSED ADU (EXISTING BUILDING C). NO CHANGE TO SEPTIC CAPACITY"
BLD25-4066,"Resubmittal Requested","Building Permit With Plan Check",7/9/2025,,"9164 Mill Station Rd Twin Hills [TWI]",061-141-009,$262.38,$6752.20,"Art Studio Interior Remodel - Add Foyer & Bathroom (140 SF) - Associated w/ BLD25-4065 (ADU) & BLD25-3308 (Bedroom Swap in SFD)"
BLD25-4067,Issued,"Building Permit With Plan Check",7/9/2025,07/11/2025,"1354 High School Rd Graton [GRA]",060-303-022,$629.25,,"SFD, Roof Mount Solar Install 4.92 kW on Auxiliary Structure , 20 kWh ESS, Replace Inverter & Connect to (E) Ground Mount Array. BATTERY BACKUP COVERS MAIN HOUSE POWER FEED, INCLUDING ALL LOADS AT THE MAIN HOUSE SUB PANEL. NO NEW EXCAVATION - ground mount and all underground conduits are existing."
BLD25-4070,"Awaiting Applicant Response","Building Permit With Plan Check",7/9/2025,,"17420 Guernewood Ln Guerneville [GUE]",072-190-003,$0.00,$0.00,"Legalize Existing ADU Construction to include: - Replace all electrical outlets and switches in kind - Replace all existing plumbing fixtures in bathroom in kind - Replace all existing lighting with new in kind - Replace vanity in bathroom in kind"
BLD25-4071,"Resubmittal Requested","Building Permit With Plan Check",7/9/2025,,"1625 Riebli Rd Mark West Springs [MWS]",067-150-022,$1227.31,$75000.00,"EVT17-01024 (N) Pool, cover, heater, and alarms on pool facing doors and windows. Contract Valuation $75,000 2017 Sonoma Complex Fire Install Latham Corinthian 14' with auto cover, heater, and alarms on pool facing doors and egress windows"
BLD25-4073,"Resubmittal Received","Building Permit With Plan Check",7/9/2025,,"2045 Lawndale Rd Kenwood [KEN]",050-110-010,$2177.64,$70738.80,"NEW MEDIA ROOM (500 SF) AND FULL BATH (160 SF) EXTERIOR ACCESS ONLY MISC. STRUCTURE - MEDIA ROOM AND EXTERIOR ACCESS ONLY FULL BATH"
BLD25-4075,Check,"Building Permit With Plan Check",7/9/2025,,"172 Purrington Rd Petaluma [PET]",019-382-035,$2207.62,$50663.16,"Convert 462 SF garage with second story ADU to a full ADU 1st & 2nd floor with new 403 SF deck on 1st floor"
BLD25-4084,Check,"Building Permit With Plan Check",7/10/2025,,"16035 Brookdale Dr Guerneville [GUE]",069-220-011,$2021.32,$54443.80,"CONVERT (E) STORAGE BUILDING TO ADU 548 SF The legalization of an existing accessory dwelling converted from existing storage building"
BLD25-4097,"Awaiting Applicant Response","Building Permit With Plan Check",7/10/2025,,"410 Laguna Vista Rd Santa Rosa [SRO]",130-491-028,$0.00,$0.00,"RENOVATION FOR HOPEN RESIDENCE 410 Laguna Vista Rd Santa Rosa, CA 95401 APN: 130-491-028"
BLD25-4101,Issued,"Building Permit With Plan Check",7/10/2025,07/21/2025,"17371 High Rd Sonoma [SON]",127-402-019,$4275.92,,"(E) Pool remodel. Resurface, tile, coping, and mastic, water feature, (N) pool cover, equipment pad, new equipment. Contract Valuation $120k Existing pool remodel: remove & replace surface, tile, coping, and mastic. Replace rock face on raised wall. Split main drain and water feature suction on wall. Install base replumb with solar tie-in and install code compliant channel drain grates. Install new pool cover. New equipment pad moving: new equipment to be installed - propane heater pump, filter and booster pump."
BLD25-4102,Issued,"Building Permit With Plan Check",7/10/2025,07/30/2025,"16443 Melody Ln Guerneville [GUE]",069-270-023,$4856.33,,"New Inground Gunite Pool (18' x 36') and Spa (7' x 7') Valuation: $140,000"
BLD25-4103,"Resubmittal Requested","Building Permit With Plan Check",7/10/2025,,"1041 Middle Two Rock Rd Petaluma [PET]",021-050-007,$1031.77,$11710.56,"New Detached Carport (496 SF) - New Secondary SFD under BLD25-3841"
BLD25-4105,"Awaiting Applicant Response","Building Permit With Plan Check",7/10/2025,,"7495 E Hurlbut Ave Graton [GRA]",060-281-071,$0.00,$0.00,"(N) New SFD-Roof Mount Solar Panel Install, 4.4kW, service panel upgrade Install new 4.4kW solar PV system on an existing roof."
BLD25-4107,Issued,"Building Permit With Plan Check",7/10/2025,07/17/2025,"4597 Warm Springs Rd Glen Ellen [GLE]",054-240-035,$629.25,,"(N) 7.74kW Roof mounted PV System w/ 13.5kWh ESS"
BLD25-4108,Issued,"Building Permit With Plan Check",7/10/2025,07/11/2025,"687 Cherry Ln Agua Caliente [AGU]",052-211-051,$479.10,,"SFD NEW BATTERY STORAGE FOR EXISTING FLUSH MOUNTED PV SYSTEM W/ GRID TIED MICROINVERTERS"
BLD25-4109,,"Plan Check",7/10/2025,,"980 Scenic Ave Bellevue [BEL]",134-242-036,$5255.64,,"New SFD 4144 SF, 2 story 3 BDR 3 BA attached 3-car garage"
BLD25-4113,"Waiting for Other Approvals","Building Permit With Plan Check",7/10/2025,,"684 Wikiup Dr Windsor [WIN]",039-160-013,$2139.57,,"New Gunite Pool 15' x 30' Valuation: $128,000"
BLD25-4115,Issued,"Building Permit With Plan Check",7/11/2025,07/14/2025,"18171 Happy Ln Agua Caliente [AGU]",056-433-014,$506.44,$3750.00,"Emergency work to Provide labor and materials to repair rotted balcony with new posts and deck coating. Unit # 18171"
BLD25-4116,Issued,"Building Permit With Plan Check",7/11/2025,07/14/2025,"5755 Cazadero Hwy Guerneville [GUE]",106-040-006,$479.10,,"SFD New energy storage system on existing main dwelling. Addition of one new Tesla Powerwall 3 / 11.5kW, 13.5kWH #1707000-xx-y [240v, 11.5kW][SI1-SB], one new Tesla Backup Gateway 3 #1841000-xx-y [CRD-PCS Non-Export] and all associated hardware."
BLD25-4117,Issued,"Building Permit With Plan Check",7/11/2025,07/14/2025,"14890 Canyon 1 Rd Guerneville [GUE]",070-280-004,$479.10,,"SFD ADDITION OF ONE NEW TESLA 11.5 KW, 13.5 KWH POWERWALL-3 BATTERY, ONE NEW TESLA ENERGY METER, ONE TESLA BACKUP GATEWAY CONTROLLER AND ASSOCIATED HARDWARE ON THE MAIN DWELLING UNIT."
BLD25-4118,Issued,"Building Permit With Plan Check",7/11/2025,07/14/2025,"18161 Happy Ln Agua Caliente [AGU]",056-433-014,$506.44,$3750.00,"Emergency work to Provide labor and materials to repair rotted balcony with new posts and deck coating. Unit #18161"
BLD25-4120,Issued,"Building Permit With Plan Check",7/11/2025,07/14/2025,"18163 Happy Ln Agua Caliente [AGU]",056-433-014,$506.44,$3750.00,"Emergency work to Provide labor and materials to repair rotted balcony with new posts and deck coating. Unit # 18163"
BLD25-4125,"Awaiting Applicant Response","Building Permit With Plan Check",7/11/2025,,"5329 Rosita Way Rincon Valley [RIN]",030-410-015,$0.00,,"(32) 400W Hyperion by Runergy Solar Panels (3) EG4 Electronics Power Pro Storage Batteries (1) EG4 18kPV Hybrid Inverter Ground Mount"
BLD25-4128,"Awaiting Applicant Response","Building Permit With Plan Check",7/11/2025,,"21003 Geyserville Ave Geyserville [GEY]",140-170-020,$0.00,,"Commercial, (N) Generator for existing Comcast facility, automatic transfer switch (ATS), manual transfer switch (MTS), (N) MSP"
BLD25-4135,Issued,"Building Permit With Plan Check",7/11/2025,07/16/2025,"17660 Montesano Ave Forestville [FOR]",071-230-093,$629.25,,"SFD Install 15-solar (6.45 KW) panels on 3 roof planes on two buildings (includes 5 reverse tilt panels) and a 10 KWH time-of-use battery system. This system is not a back-up system for PG&E outages."
BLD25-4140,"Awaiting Applicant Response","Building Permit With Plan Check",7/11/2025,,"1350 Cooper Rd Sebastopol [SEB]",063-270-013,$0.00,$0.00,"We are applying for a miscellaneous residential permit for an accessory dwelling."
BLD25-4145,Check,"Building Permit With Plan Check",7/11/2025,,"6250 Bohemian Hwy Camp Meeker [CAM]",075-070-011,$5760.75,,"**3rd Party Requested** COMM Install 570 kW DC / 500k AC Ground-mounted Photovoltaic Solar Farm for Alliance Redwoods Conference Ground use. 25% of capacity installed on Alliance owned property, 75% installed on adjacent property owned by Bohemia Preserve LLC."
BLD25-4152,Started,"Building Permit With Plan Check",7/11/2025,,"192 Solstice Sea Ranch [SEA]",156-510-004,$0.00,$0.00,"The home has a first floor bathroom with a second floor deck over. The deck leaked damaging the bathroom framing and the deck framing. The permit is to remove the damaged materials and restore the building as it was originally permitted."
BLD25-4154,Issued,"Building Permit With Plan Check",7/12/2025,07/17/2025,"4737 Grange Rd Bennett Valley [BEN]",049-450-001,$469.00,$0.00,"SFD ROOF MOUNT INSTALLATION OF 15.96 KW DC PHOTOVOLTAIC SYSTEM ON DETACHED BARN"
BLD25-4158,Finaled,"Building Permit With Plan Check",7/14/2025,07/16/2025,"6639 Cherie Ln Twin Hills [TWI]",063-213-002,$479.10,,"SFD ADD 5 KWH BATTERY TO EXISTING SOLAR/BATTERY SYSTEM SEE BLD24-5409 FOR ORIGINAL INSTALL. THIS SYSTEM WILL NOT PROVIDE EMERGENCY BACKUP POWER DURING A POWER OUTAGE."
BLD25-4160,Issued,"Building Permit With Plan Check",7/14/2025,07/24/2025,"5262 Vista Grande Dr Windsor [WIN]",039-110-013,$2503.64,$50000.00,"2017 COMPLEX FIRE - 2017 COMPLEX FIRE - NEW STUCCO METAL LATH AND VAPOR BARRIER. INSTALL GUARDRAILS TO MATCH ORIGINAL DEMOLITION OF ALL EXISTING STUCCO, METAL LATH, AND WEATHER BARRIER. DEMOLITION OF ALL EXTERIOR GUARDRAILS. INSTALLATION OF NEW WEATHER BARRIER, METAL LATH, AND STUCCO. INSTALLATION OF NEW GUARDRAILS TO MATCH ORIGINALLY- APPROVED GUARDRAILS (PERMIT RECORD#BLD18-7815)."
BLD25-4170,"Awaiting Applicant Response","Building Permit With Plan Check",7/14/2025,,"4850 Wikiup Bridge Way Windsor [WIN]",039-240-009,$0.00,$0.00,"build a break room in the back of the garage, with a half bath."
BLD25-4173,Check,"Building Permit With Plan Check",7/14/2025,,"3280 Hicks Rd Graton [GRA]",130-146-003,$4357.14,,"New SFD 2ND 2,465 SF, 3 BDR 3 BA, attached 633 SF garage, 165 SF cov'd porches."
BLD25-4174,"Awaiting Applicant Response","Building Permit With Plan Check",7/14/2025,,"18000 Old Cazadero Rd Guerneville [GUE]",106-210-023,$0.00,$14433.28,"New Shed 512 SF, storage/workshop 16x32"
BLD25-4177,Issued,"Building Permit With Plan Check",7/14/2025,07/25/2025,"10281 Solito Ct Forestville [FOR]",082-191-070,$1650.00,$15000.00,"SFD, (N) 33 SF Bathroom being added to (E) 132 SF Bedroom $15,000 Contract Valuation New bathroom within existing bedroom"
BLD25-4181,Issued,"Building Permit With Plan Check",7/15/2025,07/16/2025,"482 Ward Rd Bellevue [BEL]",044-141-053,$629.25,,"SFD, Install 9.84 kW DC rated roof mounted solar system. Install 20 kWh energy storage system. Install IQ Meter Collar at existing Main Service Panel."
BLD25-4182,Issued,"Building Permit With Plan Check",7/15/2025,07/15/2025,"7706 Kennedy Rd Twin Hills [TWI]",076-142-026,$479.10,,"Remove existing broken inverter system at the barn. Install a new inverter at the shed. Install 14.4 kWh battery system at the shed. This system will NOT provide emergency backup power during a power outage."
BLD25-4186,Finaled,"Building Permit With Plan Check",7/15/2025,07/16/2025,"12702 Dunbar Rd Glen Ellen [GLE]",053-120-079,$894.89,,"SFD 18.565kW (47) Panel Roof mount PV System w/ (2) ESS w/ PCS"
BLD25-4188,Check,"Building Permit With Plan Check",7/15/2025,,"3645 Westwind Blvd Santa Rosa [SRO]",059-370-005,$4488.50,,"Tenant Improvement project. Convert existing vacant office space to new office to work with accessibility requirements with accessibility changes to the restrooms and Van ADA parking spaces."
BLD25-4197,"Resubmittal Received","Building Permit With Plan Check",7/15/2025,,"20770 Burndale Rd Sonoma [SON]",126-061-038,$0.00,$63358.56,"SFD, Interior Remodel 1104 SF, Kitchen, living rm, dining rm. Add (1) powder bathroom."
BLD25-4200,Check,"Building Permit With Plan Check",7/15/2025,,"3785 Burnside Rd Twin Hills [TWI]",073-040-066,$881.69,$11276.00,"New Barn (400 SF) w/ Half Bath AGRICULTURAL BARN USED FOR THE HOUSEING OF VINEYARD SUPPLIES 400 S.F. W/ HALF BATH"
BLD25-4208,Issued,"Building Permit With Plan Check",7/16/2025,07/18/2025,"4704 Daywalt Rd Sebastopol [SEB]",062-080-018,$629.25,,"SFD (2.34) KW DC RATED PV ARRAY (13.5) KWH RATED ENERGY STORAGE SYSTEM (6) CANADIAN SOLAR CS6R-390MS-HL (BLK) SOLAR MODULES (1) TESLA POWERWALL 3 BATTERY WITH INTEGRATED INVERTER (1) 200A TESLA BACKUP GATEWAY 3 (1) 60A AC DISCONNECT (1) 100A AC DISCONNECT (1) ESS RESPONDER DISCONNECT SWITCH"
BLD25-4218,"Resubmittal Requested","Building Permit With Plan Check",7/16/2025,,"9835 Hwy 128 Geyserville [GEY]",132-030-014,$0.00,,"NEW GENERATOR (PAUL'S PROPERTY)"
BLD25-4219,"Resubmittal Requested","Building Permit With Plan Check",7/16/2025,,"9835 Hwy 128 Geyserville [GEY]",132-030-014,$0.00,,"NEW GENERATOR (JANE'S PROPERTY)"
BLD25-4221,"Resubmittal Requested","Building Permit With Plan Check",7/16/2025,,"9835 Hwy 128 Geyserville [GEY]",132-030-014,$0.00,,"NEW GENERATOR (HEIDI'S PROPERTY)"
BLD25-4236,"Plan Check Comments Sent","Building Permit With Plan Check",7/16/2025,,"13000 Frati Ln Graton [GRA]",080-050-005,$1660.63,$58750.58,"3RD PARTY REVIEW - (N) Garage 525 SF, Storage 164 SF, Shop/Water Closet/Shower 911 SF, Covered Porches 578 SF New residential Accessory Structure with 2-car garage and workshop"
BLD25-4238,Check,"Building Permit With Plan Check",7/16/2025,,"4725 Dry Creek Rd Geyserville [GEY]",090-210-031,$1717.58,$87801.93,"New Guest House 639 SF"
BLD25-4240,,"Plan Check",7/16/2025,,"4900 Carriage Ln Windsor [WIN]",039-220-002,$451.40,,"EVT17-04486 SFD, Ground Mount Solar Install 4.64kW with 5kWh ESS"
BLD25-4241,Issued,"Building Permit With Plan Check",7/17/2025,07/21/2025,"17455 Tera Holland Ln Geyserville [GEY]",091-081-041,$479.10,,"SFD, Install New ESS 13.5 kWh"
BLD25-4245,Issued,"Building Permit With Plan Check",7/17/2025,07/18/2025,"5290 Oak Meadow Dr Santa Rosa [SRO]",130-353-001,$629.25,,"SFD, (N) 5.33kW Roof Mount Solar Array, 10kWh ESS Install 13-panel, 5.33 kW rooftop solar array. Install 10 kWh time-of-use battery system. This system will not provide emergency backup power during a utility outage."
