row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,raw_permit_id
4607,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004609
4608,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004610
4609,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004611
4610,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004612
4611,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004613
4612,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004614
4613,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004615
4614,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004616
4615,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004617
4616,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004618
4617,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004619
4618,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004620
4619,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004621
4620,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004622
4621,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004623
4622,permit_class,association_rules,Residential-Multi-Family,0.7679372197309416,matched_rules,True,run_20260607_155219_15_row_004624
4623,permit_class,association_rules,Residential-Multi-Family,0.7679372197309416,matched_rules,True,run_20260607_155219_15_row_004625
4624,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004626
4625,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004627
4626,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004628
4627,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004629
4628,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004630
4629,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004631
4630,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004632
4631,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004633
4632,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004634
4633,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004635
4634,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004636
4635,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004637
4636,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004638
4637,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004639
4638,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004640
4639,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004641
4640,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004642
4641,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004643
4642,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004644
4643,permit_class,association_rules,Commercial,0.8333333333333334,matched_rules,True,run_20260607_155219_15_row_004645
4644,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004646
4645,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004647
4646,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004648
4647,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004649
4648,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004650
4649,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,run_20260607_155219_15_row_004651
1,permit_class,clustering,Res.1&2 or Guest House,0.6933333333333334,cluster_majority,True,run_20260607_155219_15_row_000003
2,permit_class,clustering,Res.1&2 or Guest House,0.6933333333333334,cluster_majority,True,run_20260607_155219_15_row_000004
6,permit_class,clustering,Res.1&2 or Guest House,0.6933333333333334,cluster_majority,True,run_20260607_155219_15_row_000008
7,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000009
9,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000011
10,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000012
12,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000014
18,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000020
20,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000022
21,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000023
22,permit_class,clustering,Res.1&2 or Guest House,0.9724310776942355,cluster_majority,True,run_20260607_155219_15_row_000024
23,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000025
25,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000027
26,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000028
27,permit_class,clustering,Res.1&2 or Guest House,0.48258706467661694,cluster_majority,True,run_20260607_155219_15_row_000029
31,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000033
34,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000036
39,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000041
46,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000048
72,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000074
113,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000115
114,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000116
119,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000121
127,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000129
133,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000135
141,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000143
144,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000146
145,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000147
146,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000148
147,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000149
148,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000150
149,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000151
150,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000152
151,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000153
152,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000154
153,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000155
154,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000156
155,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000157
156,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000158
157,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000159
158,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000160
159,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000161
160,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000162
161,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000163
162,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000164
163,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000165
164,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000166
166,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000168
167,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000169
168,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000170
169,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000171
170,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000172
171,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000173
172,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000174
173,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000175
174,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000176
175,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000177
176,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000178
178,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000180
179,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000181
180,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000182
181,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000183
182,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000184
183,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000185
185,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000187
187,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000189
188,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000190
189,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000191
190,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000192
191,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000193
193,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000195
194,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000196
195,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000197
196,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000198
197,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000199
198,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000200
199,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000201
200,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000202
202,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000204
203,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000205
204,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000206
206,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000208
207,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000209
208,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000210
209,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000211
210,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000212
211,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000213
212,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000214
213,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000215
214,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000216
215,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000217
216,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000218
220,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000222
221,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000223
222,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000224
223,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000225
225,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000227
227,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000229
228,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000230
229,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000231
230,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000232
231,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000233
233,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000235
234,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000236
235,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000237
236,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000238
237,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000239
238,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000240
239,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000241
240,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000242
241,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000243
242,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000244
243,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000245
244,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000246
245,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000247
246,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000248
247,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000249
248,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000250
250,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000252
251,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000253
253,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000255
254,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000256
255,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000257
256,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000258
257,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000259
258,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000260
259,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000261
260,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000262
261,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000263
262,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000264
263,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000265
264,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000266
265,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000267
266,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000268
267,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000269
268,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000270
270,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000272
271,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000273
272,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000274
273,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000275
275,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000277
276,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000278
277,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000279
278,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000280
279,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000281
280,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000282
281,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000283
282,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000284
283,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000285
284,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000286
287,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000289
288,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000290
291,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000293
292,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000294
295,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000297
296,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000298
297,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000299
298,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000300
301,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000303
302,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000304
303,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000305
304,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000306
306,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000308
307,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000309
308,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000310
309,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000311
310,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000312
311,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000313
312,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000314
313,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000315
314,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000316
315,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000317
316,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000318
318,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000320
323,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000325
324,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000326
326,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000328
327,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000329
328,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000330
329,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000331
330,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000332
331,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000333
335,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000337
336,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000338
337,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000339
338,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000340
339,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000341
340,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000342
341,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000343
342,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000344
343,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000345
344,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000346
345,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000347
346,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000348
347,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000349
350,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000352
351,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000353
352,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000354
353,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000355
354,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000356
355,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000357
356,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000358
357,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000359
358,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000360
361,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000363
362,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000364
363,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000365
364,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000366
365,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000367
366,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000368
367,permit_class,clustering,Residential-Multi-Family,0.7568627450980392,cluster_majority,True,run_20260607_155219_15_row_000369
368,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000370
369,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000371
370,permit_class,clustering,Residential-Multi-Family,0.7127272727272728,cluster_majority,True,run_20260607_155219_15_row_000372
371,permit_class,clustering,Res.1&2 or Guest House,1.0,cluster_majority,True,run_20260607_155219_15_row_000373
