raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,permit_number,building_type,permit_type,const_type,valuation,total_sf,total_units,permit_class,permit_class_clean,permit_number_normalized,building_type_normalized,permit_type_normalized,const_type_normalized,valuation_normalized,total_sf_normalized,total_units_normalized,permit_class_normalized,validation,validation_record_status,validation_building_type_status,validation_const_type_status,validation_permit_class_status,validation_permit_number_status,validation_permit_type_status,validation_total_sf_status,validation_total_units_status,validation_valuation_status,valuation_bucket,total_units_group,total_sf_nonzero
run_20260621_165055_31_row_003673,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3673,PRRF20250415442,1 to 2 Family,Reroof,Alteration/Remodel,72339,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415442,1 to 2 Family,Reroof,Alteration/Remodel,72339.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415442', 'normalized_value': 'PRRF20250415442', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '72339', 'normalized_value': 72339.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.070210+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003674,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3674,PRRF20250415461,1 to 2 Family,Reroof,Alteration/Remodel,50829,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415461,1 to 2 Family,Reroof,Alteration/Remodel,50829.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415461', 'normalized_value': 'PRRF20250415461', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '50829', 'normalized_value': 50829.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.070343+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003675,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3675,PRRF20250415475,1 to 2 Family,Reroof,Alteration/Remodel,29800,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415475,1 to 2 Family,Reroof,Alteration/Remodel,29800.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415475', 'normalized_value': 'PRRF20250415475', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '29800', 'normalized_value': 29800.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071019+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003676,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3676,PRRF20250415486,1 to 2 Family,Reroof,Alteration/Remodel,45496.98,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415486,1 to 2 Family,Reroof,Alteration/Remodel,45496.98,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415486', 'normalized_value': 'PRRF20250415486', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '45496.98', 'normalized_value': 45496.98, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071233+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003677,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3677,PRRF20250415494,1 to 2 Family,Reroof,Alteration/Remodel,32680,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415494,1 to 2 Family,Reroof,Alteration/Remodel,32680.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415494', 'normalized_value': 'PRRF20250415494', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '32680', 'normalized_value': 32680.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071407+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003678,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3678,PRRF20250415518,1 to 2 Family,Reroof,Alteration/Remodel,16800,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415518,1 to 2 Family,Reroof,Alteration/Remodel,16800.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415518', 'normalized_value': 'PRRF20250415518', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '16800', 'normalized_value': 16800.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071537+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003679,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3679,PRRF20250415545,1 to 2 Family,Reroof,Alteration/Remodel,6145,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415545,1 to 2 Family,Reroof,Alteration/Remodel,6145.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415545', 'normalized_value': 'PRRF20250415545', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '6145', 'normalized_value': 6145.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071662+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_003680,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3680,PRRF20250415554,1 to 2 Family,Reroof,Alteration/Remodel,19543,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415554,1 to 2 Family,Reroof,Alteration/Remodel,19543.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415554', 'normalized_value': 'PRRF20250415554', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '19543', 'normalized_value': 19543.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071783+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003681,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3681,PRRF20250415558,1 to 2 Family,Reroof,Alteration/Remodel,41000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415558,1 to 2 Family,Reroof,Alteration/Remodel,41000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415558', 'normalized_value': 'PRRF20250415558', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '41000', 'normalized_value': 41000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.071919+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003682,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3682,PRRF20250415576,1 to 2 Family,Reroof,Alteration/Remodel,9500,0,1,Not Identified,,PRRF20250415576,1 to 2 Family,Reroof,Alteration/Remodel,9500.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415576', 'normalized_value': 'PRRF20250415576', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '9500', 'normalized_value': 9500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:33.072048+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_003683,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3683,PRRF20250415582,1 to 2 Family,Reroof,Alteration/Remodel,11000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415582,1 to 2 Family,Reroof,Alteration/Remodel,11000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415582', 'normalized_value': 'PRRF20250415582', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '11000', 'normalized_value': 11000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.072171+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003684,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3684,PRRF20250415649,1 to 2 Family,Reroof,Alteration/Remodel,24750,0,0,Not Identified,,PRRF20250415649,1 to 2 Family,Reroof,Alteration/Remodel,24750.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415649', 'normalized_value': 'PRRF20250415649', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '24750', 'normalized_value': 24750.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:33.072289+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,0,zero
run_20260621_165055_31_row_003685,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3685,PRRF20250415654,1 to 2 Family,Reroof,Alteration/Remodel,24750,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415654,1 to 2 Family,Reroof,Alteration/Remodel,24750.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415654', 'normalized_value': 'PRRF20250415654', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '24750', 'normalized_value': 24750.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.072417+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003686,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3686,PRRF20250415663,1 to 2 Family,Reroof,Alteration/Remodel,67806,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415663,1 to 2 Family,Reroof,Alteration/Remodel,67806.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415663', 'normalized_value': 'PRRF20250415663', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '67806', 'normalized_value': 67806.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.072568+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003687,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3687,PRRF20250415669,1 to 2 Family,Reroof,Alteration/Remodel,41500,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415669,1 to 2 Family,Reroof,Alteration/Remodel,41500.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415669', 'normalized_value': 'PRRF20250415669', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '41500', 'normalized_value': 41500.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.072711+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003688,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3688,PRRF20250415682,1 to 2 Family,Reroof,Alteration/Remodel,47800,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415682,1 to 2 Family,Reroof,Alteration/Remodel,47800.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415682', 'normalized_value': 'PRRF20250415682', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '47800', 'normalized_value': 47800.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.072843+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003689,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3689,PRRF20250415698,Commercial,Reroof,Alteration/Remodel,13619,0,1,Residential-Multi-Family,Residential-Multi-Family,PRRF20250415698,Commercial,Reroof,Alteration/Remodel,13619.0,0.0,1.0,Residential-Multi-Family,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415698', 'normalized_value': 'PRRF20250415698', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': 'Commercial', 'normalized_value': 'Commercial', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '13619', 'normalized_value': 13619.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Residential-Multi-Family', 'normalized_value': 'Residential-Multi-Family', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.072962+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003690,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3690,PRRF20250415727,1 to 2 Family,Reroof,Alteration/Remodel,14000,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRRF20250415727,1 to 2 Family,Reroof,Alteration/Remodel,14000.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415727', 'normalized_value': 'PRRF20250415727', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '14000', 'normalized_value': 14000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:33.073081+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_003691,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,3691,PRRF20250415729,1 to 2 Family,Reroof,Alteration/Remodel,25680,0,1,Not Identified,,PRRF20250415729,1 to 2 Family,Reroof,Alteration/Remodel,25680.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRRF20250415729', 'normalized_value': 'PRRF20250415729', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Reroof', 'normalized_value': 'Reroof', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '25680', 'normalized_value': 25680.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:33.073197+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,10000_99999,1,zero
